t,angle,iteration
0.001,20,1
0.00798,70,2
0.01596,70,3
0.02871,70,4
0.03695,70,5
0.04934,70,6
0.05651,70,7
0.06958,70,8
0.07791,70,9
0.09009,70,10
0.0975,70,11
0.11064,70,12
0.11842,70,13
0.13084,70,14
0.13913,70,15
0.1516,70,16
0.15983,70,17
0.17198,70,18
0.17944,70,19
0.19254,70,20
0.20073,70,21
0.21285,70,23
0.22031,70,24
0.23344,70,25
0.24175,70,26
0.25382,70,27
0.26627,70,28
0.2744,70,29
0.28672,70,30
0.2947,70,31
0.30696,70,32
0.31537,70,33
0.32698,70,34
0.33556,70,35
0.34772,70,36
0.3561,70,37
0.36808,70,39
0.37605,70,40
0.38908,70,41
0.39734,70,42
0.40851,70,43
0.41749,70,44
0.43013,70,45
0.43816,70,46
0.45052,70,47
0.45888,70,48
0.47051,70,49
0.47899,70,50
0.491,70,51
0.49972,70,52
0.51223,70,53
0.52022,70,54
0.53199,70,55
0.54034,70,56
0.55295,70,57
0.56064,70,58
0.57331,70,59
0.58172,70,60
0.59367,70,61
0.60206,70,62
0.61437,70,63
0.62257,70,64
0.63456,70,66
0.64323,70,67
0.65444,70,68
0.66242,70,69
0.67519,70,70
0.68374,70,71
0.6958,70,73
0.70424,69,74
0.71662,68,75
0.72486,68,76
0.73733,67,77
0.74546,66,78
0.75744,66,79
0.76544,65,80
0.77851,64,81
0.79037,64,82
0.7986,63,83
0.811,62,84
0.81917,61,85
0.83148,61,86
0.83968,60,87
0.85195,59,89
0.8601,59,90
0.87238,58,91
0.88038,57,92
0.89211,57,93
0.90009,56,94
0.91229,55,96
0.92155,55,97
0.9338,54,98
0.94153,53,99
0.95365,53,100
0.96255,52,101
0.97497,51,102
0.98272,50,103
0.99431,50,104
1.00339,49,105
1.0158,48,106
1.02342,48,107
1.03522,47,108
1.04434,46,109
1.05666,46,111
1.06463,45,112
1.07717,44,113
1.08499,44,114
1.0977,43,115
1.10595,42,116
1.11787,41,118
1.12635,41,119
1.13825,40,120
1.14666,39,121
1.15932,39,122
1.16732,38,123
1.17926,37,125
1.18783,37,126
1.20012,36,127
1.2083,35,128
1.22032,34,129
1.22829,34,130
1.24121,33,131
1.24901,32,132
1.26114,32,133
1.26968,31,134
1.282,30,135
1.29015,30,136
1.30262,29,138
1.3107,28,139
1.32296,28,140
1.33496,27,141
1.34333,26,142
1.35565,26,143
1.36381,25,144
1.37574,24,145
1.38372,23,146
1.39667,23,147
1.40483,22,148
1.41697,21,149
1.42561,21,150
1.43749,20,151
1.44582,19,152
1.45754,18,154
1.46622,18,155
1.47829,17,156
1.48661,16,157
1.49833,16,158
1.50694,15,159
1.51978,14,160
1.52773,14,161
1.53997,13,162
1.54806,12,163
1.56034,12,164
1.56857,11,165
1.58084,10,166
1.58912,9,167
1.60158,9,168
1.60891,8,169
1.62195,7,170
1.6294,7,171
1.64298,6,172
1.65011,5,173
1.66285,5,175
1.67099,4,176
1.68297,3,177
1.69145,3,178
1.70362,2,179
1.71205,1,180
1.72389,1,182
1.73183,1,183
1.74481,2,184
1.75287,2,185
1.76508,3,186
1.77349,4,187
1.78567,4,188
1.79394,5,189
1.80627,6,190
1.81417,6,191
1.82671,7,192
1.83495,7,193
1.84679,8,194
1.85534,9,195
1.8676,9,197
1.87591,10,198
1.88797,11,199
1.89529,11,200
1.90866,12,201
1.91652,13,202
1.92868,13,204
1.93718,14,205
1.94957,14,206
1.95682,15,207
1.96972,16,208
1.97828,17,209
1.99008,17,210
1.99876,18,211
2.01026,18,212
2.01931,19,213
2.03082,20,214
2.03966,20,215
2.05196,21,216
2.06019,22,217
2.07223,22,218
2.07978,23,219
2.09295,24,220
2.10114,24,221
2.11348,25,222
2.12121,26,223
2.13388,26,225
2.14197,27,226
2.15367,28,227
2.16275,28,228
2.17439,29,229
2.18293,29,230
2.19504,30,232
2.20305,31,233
2.2159,31,234
2.2276,32,235
2.23613,33,236
2.24853,33,237
2.25686,34,238
2.26869,35,239
2.27697,35,240
2.28956,36,242
2.2971,37,243
2.30966,37,244
2.3183,38,245
2.33029,39,246
2.33872,39,247
2.35102,40,249
2.35919,40,250
2.37115,41,251
2.37914,42,252
2.3916,42,253
2.40017,43,254
2.41202,44,255
2.41962,44,256
2.43288,45,257
2.44137,46,258
2.45337,46,259
2.46166,47,260
2.47388,48,261
2.48229,48,262
2.49351,49,263
2.50253,50,264
2.51481,50,265
2.52295,51,266
2.53509,51,267
2.54348,52,268
2.5556,53,269
2.56371,53,270
2.57632,54,271
2.58427,55,272
2.59665,55,273
2.60504,56,274
2.61621,57,276
2.62514,57,277
2.63772,58,278
2.64517,59,279
2.65814,59,280
2.66642,60,281
2.67854,61,282
2.68599,61,283
2.69914,62,284
2.70732,63,285
2.71927,63,286
2.72777,64,287
2.74007,65,288
2.74844,65,289
2.76042,66,290
2.77291,67,291
2.78073,67,292
2.79293,68,293
2.80141,69,294
2.81383,69,295
2.822,70,296
2.83382,70,297
2.8425,70,298
2.85471,70,299
2.86315,70,300
2.87578,70,301
2.88303,70,302
2.89542,70,303
2.9038,70,304
2.91611,70,306
2.9244,70,307
2.93574,70,308
2.94499,70,309
2.95719,70,310
2.96539,70,311
2.97757,70,313
2.98577,70,314
2.99759,70,315
3.00632,70,316
3.01862,70,317
3.02582,70,318
3.03906,70,320
3.04751,70,321
3.05889,70,322
3.06791,70,323
3.08002,70,324
3.08829,70,325
3.10044,70,326
3.10764,70,327
3.12043,70,328
3.12899,70,329
3.14128,70,330
3.14917,70,331
3.16159,70,332
3.17002,70,333
3.18182,70,335
3.19064,70,336
3.20247,70,337
3.21099,70,338
3.2234,70,339
3.23108,70,340
3.24405,70,341
3.25204,70,342
3.26418,70,343
3.27232,70,344
3.28484,70,345
3.29279,70,346
3.30473,70,347
3.31758,70,348
3.32584,70,349
3.33793,70,350
3.34577,70,351
3.35852,70,352
3.36678,70,353
3.37876,70,354
3.38673,70,355
3.39954,70,356
3.40768,70,357
3.41918,70,358
3.42823,70,359
3.44051,70,360
3.44853,70,361
3.46107,70,362
3.4691,70,363
3.48142,70,365
3.48964,70,366
3.50158,70,367
3.50944,70,368
3.52236,70,369
3.52994,70,370
3.54289,70,372
3.55102,70,373
3.56243,69,374
3.57167,68,375
3.58383,68,376
3.592,67,377
3.6042,66,379
3.61245,65,380
3.62466,65,381
3.63299,64,382
3.64476,63,383
3.65323,63,384
3.66548,62,385
3.67386,61,386
3.68553,61,387
3.69351,60,388
3.70669,59,389
3.71447,58,390
3.72679,58,391
3.73535,57,392
3.74757,56,393
3.7554,56,394
3.76782,55,395
3.77627,54,396
3.7887,54,397
3.79611,53,398
3.80906,52,400
3.81617,52,401
3.82953,51,402
3.8372,50,403
3.84964,50,404
3.86231,49,405
3.86991,48,406
3.88246,47,407
3.89013,47,408
3.90223,46,409
3.91151,45,410
3.9237,45,411
3.93196,44,412
3.94431,43,413
3.95212,43,414
3.96452,42,415
3.97292,41,416
3.98517,41,417
3.9925,40,418
4.00551,39,419
4.01326,38,420
4.02591,38,421
4.03413,37,422
4.04665,36,423
4.05446,36,424
4.0666,35,425
4.07533,34,426
4.08698,34,428
4.09577,33,429
4.1076,32,430
4.11598,32,431
4.12853,31,432
4.13634,30,433
4.14873,29,434
4.15718,29,435
4.1693,28,436
4.17739,27,437
4.19005,27,438
4.19823,26,439
4.21048,25,440
4.21847,25,441
4.2306,24,443
4.23918,23,444
4.25141,23,445
4.2592,22,446
4.27168,21,447
4.28011,20,448
4.2917,20,450
4.3003,19,451
4.31301,18,452
4.32107,18,453
4.33294,17,454
4.34097,16,455
4.35332,15,456
4.36204,15,457
4.37367,14,458
4.38165,13,459
4.39462,13,460
4.40268,12,461
4.41457,11,462
4.42765,11,463
4.43538,10,464
4.44788,9,465
4.45621,9,466
4.46815,8,467
4.4767,7,468
4.48894,6,469
4.49694,6,470
4.5053,5,471
4.51768,4,472
4.52589,4,473
4.53824,3,474
4.54626,2,475
4.55857,2,476
4.56682,1,477
4.57909,1,478
4.58694,1,479
4.5994,2,480
4.60767,3,481
4.62002,3,482
4.62829,4,483
4.6405,4,484
4.6485,5,485
4.661,6,486
4.66831,6,487
4.68144,7,488
4.68975,8,489
4.70127,8,490
4.70926,9,491
4.72256,10,492
4.73465,10,493
4.74297,11,494
4.75492,11,495
4.76297,12,496
4.77578,13,497
4.7839,13,498
4.79584,14,499
4.80433,15,500
4.81637,15,501
4.8241,16,502
4.83685,17,503
4.84493,17,504
4.85753,18,506
4.86583,19,507
4.87809,19,508
4.88613,20,509
4.89803,21,510
4.90673,21,511
4.91875,22,513
4.92729,23,514
4.93917,23,515
4.94706,24,516
4.95968,24,517
4.96731,25,518
4.98023,26,519
4.98864,26,520
5.00056,27,521
5.00927,28,522
5.02143,28,523
5.02952,29,524
5.04391,30,525
5.04991,30,526
5.06228,31,528
5.07056,32,529
5.08275,32,530
5.09109,33,531
5.10322,33,532
5.11245,34,533
5.12318,35,534
5.13204,35,535
5.14425,36,536
5.15232,37,537
5.16441,37,538
5.1726,38,539
5.18493,39,540
5.19374,39,541
5.20573,40,542
5.2135,41,543
5.22576,41,544
5.23375,42,545
5.24669,43,546
5.25897,43,547
5.26741,44,548
5.27898,45,549
5.28744,45,550
5.29996,46,551
5.30834,46,552
5.32048,47,553
5.32859,48,554
5.3409,48,555
5.34891,49,556
5.36127,50,557
5.36955,50,558
5.38169,51,559
5.38966,52,560
5.40198,52,561
5.4108,53,562
5.42218,54,564
5.43012,54,565
5.44341,55,566
5.45146,56,567
5.46304,56,568
5.47178,57,569
5.48419,57,571
5.49229,58,572
5.50437,59,573
5.51285,59,574
5.52493,60,575
5.53333,61,576
5.54483,61,578
5.55364,62,579
5.5655,63,580
5.57418,63,581
5.58674,64,582
5.59469,65,583
5.60711,65,584
5.61501,66,585
5.62758,67,586
5.63513,67,587
5.64811,68,588
5.65628,69,589
5.66836,69,590
5.67674,70,591
5.68901,70,592
5.69625,70,593
5.70957,70,594
5.71766,70,595
5.72967,70,596
5.73819,70,597
5.75043,70,599
5.75882,70,600
5.77094,70,601
5.77855,70,602
5.79142,70,603
5.80367,70,604
5.81168,70,605
5.82364,70,606
5.8324,70,607
5.84374,70,608
5.85265,70,609
5.86518,70,610
5.87327,70,611
5.88531,70,612
5.89348,70,613
5.90612,70,615
5.91434,70,616
5.92632,70,617
5.93459,70,618
5.94712,70,619
5.95535,70,620
5.96687,70,622
5.97562,70,623
5.98797,70,624
5.99626,70,625
6.00849,70,626
6.01646,70,627
6.02901,70,629
6.03742,70,630
6.04924,70,631
6.05768,70,632
6.06959,70,633
6.07798,70,634
6.09048,70,635
6.09866,70,636
6.11091,70,637
6.11904,70,638
6.13113,70,639
6.13868,70,640
6.15151,70,641
6.15989,70,642
6.17237,70,644
6.18052,70,645
6.1922,70,646
6.20049,70,647
6.21312,70,648
6.22156,70,649
6.2336,70,651
6.24131,70,652
6.25427,70,653
6.26232,70,654
6.27659,70,655
6.2827,70,656
6.29498,70,658
6.30341,70,659
6.31544,70,660
6.32394,70,661
6.33619,70,662
6.34844,70,663
6.35615,70,664
6.36842,70,665
6.37712,70,666
6.389,70,667
6.39698,70,668
6.40891,70,669
6.41777,69,670
6.42949,68,671
6.43829,68,672
6.45095,67,674
6.45909,66,675
6.47098,65,676
6.47979,65,677
6.49186,64,678
6.50001,63,679
6.51138,63,680
6.52057,62,681
6.53277,61,682
6.54087,61,683
6.55321,60,684
6.56119,59,685
6.57374,58,686
6.5819,58,687
6.59368,57,688
6.60218,56,689
6.61473,56,690
6.62284,55,691
6.63495,54,692
6.64335,54,693
6.65568,53,695
6.66357,52,696
6.67615,52,697
6.68426,51,698
6.69632,50,699
6.70477,50,700
6.71685,49,702
6.72482,48,703
6.73679,47,704
6.74538,47,705
6.75808,46,706
6.76626,45,707
6.77864,45,708
6.78561,44,709
6.79905,43,710
6.80722,43,711
6.81924,42,712
6.82729,41,713
6.83992,41,714
6.84817,40,715
6.86005,39,716
6.86842,38,717
6.88091,38,718
6.89257,37,719
6.90055,36,720
6.91374,36,721
6.9219,35,722
6.93377,34,723
6.94235,34,724
6.95444,33,725
6.96286,32,726
6.97511,32,727
6.98228,31,728
6.99531,30,729
7.00377,29,730
7.01551,29,732
7.02406,28,733
7.03649,27,734
7.04428,27,735
7.05706,26,736
7.06529,25,737
7.0774,25,738
7.08569,24,739
7.09779,23,740
7.10616,23,741
7.11749,22,742
7.1259,21,743
7.13876,20,744
7.14713,20,745
7.15856,19,746
7.16734,18,747
7.17989,18,748
7.18787,17,749
7.20057,16,750
7.20843,15,751
7.22082,15,752
7.2286,14,753
7.24083,13,754
7.24932,13,755
7.26163,12,756
7.27004,11,757
7.28208,11,758
7.2905,10,759
7.30274,9,760
7.3109,9,761
7.32329,8,762
7.33085,7,763
7.34365,6,764
7.3519,6,765
7.36405,5,766
7.3724,4,767
7.38443,4,768
7.39316,3,769
7.40416,2,770
7.4131,2,771
7.42567,1,772
7.43407,1,773
7.44579,1,774
7.45436,2,775
7.46656,3,776
7.47427,3,777
7.48693,4,779
7.49525,5,780
7.50756,5,781
7.51559,6,782
7.52808,6,783
7.53611,7,784
7.54843,8,785
7.55669,8,786
7.56798,9,787
7.57703,10,788
7.58949,10,789
7.59699,11,790
7.60996,12,791
7.6173,12,792
7.62935,13,794
7.63817,13,795
7.64984,14,796
7.65913,15,797
7.67145,15,798
7.67919,16,799
7.69151,17,801
7.70013,17,802
7.71146,18,803
7.72048,19,804
7.73296,19,805
7.74029,20,806
7.75323,21,808
7.76111,21,809
7.77375,22,810
7.78522,23,811
7.79323,23,812
7.80661,24,813
7.81479,25,814
7.82669,25,815
7.83509,26,816
7.84744,26,818
7.85582,27,819
7.86777,28,820
7.87577,28,821
7.8886,29,822
7.89658,30,823
7.90919,30,824
7.91702,31,825
7.92917,32,826
7.93757,32,827
7.94958,33,828
7.95803,33,829
7.97028,34,830
7.9785,35,831
7.9909,35,832
7.99903,36,833
8.01036,37,834
8.0193,37,835
8.03181,38,836
8.03986,39,837
8.05221,39,839
8.06038,40,840
8.07274,41,841
8.08092,41,842
8.09254,42,843
8.10124,43,844
8.11364,43,846
8.12192,44,847
8.13418,45,848
8.1423,45,849
8.15429,46,850
8.16289,47,851
8.17677,47,853
8.18309,48,854
8.19468,48,855
8.20384,49,856
8.21539,50,857
8.22425,50,858
8.23656,51,860
8.24389,52,861
8.25712,52,862
8.26527,53,863
8.2776,54,864
8.28567,54,865
8.29765,55,866
8.30632,56,867
8.31821,56,868
8.33057,57,869
8.33891,58,870
8.35104,58,871
8.35869,59,872
8.37172,60,873
8.37993,60,874
8.39139,61,875
8.40036,61,876
8.41237,62,877
8.42089,63,878
8.43283,64,879
8.44153,64,880
8.45365,65,881
8.462,66,882
8.47569,66,884
8.48189,67,885
8.49462,68,886
8.50261,68,887
8.51483,69,888
8.52335,69,889
8.53491,70,891
8.5438,70,892
8.55607,70,893
8.56325,70,894
8.57654,70,895
8.58476,70,896
8.59645,70,898
8.60533,70,899
8.61681,70,900
8.6249,70,901
8.63813,70,902
8.64622,70,903
8.65863,70,904
8.66638,70,905
8.67869,70,906
8.68688,70,907
8.69944,70,908
8.70715,70,909
8.71953,70,910
8.72811,70,911
8.74039,70,912
8.74796,70,913
8.76052,70,914
8.76897,70,915
8.78138,70,916
8.78958,70,917
8.80179,70,918
8.81007,70,919
8.82233,70,920
8.83005,70,921
8.84276,70,922
8.85003,70,923
8.86268,70,925
8.87501,70,926
8.88295,70,927
8.89566,70,928
8.90364,70,929
8.91561,70,930
8.92359,70,931
8.93656,70,932
8.94454,70,933
8.9565,70,934
8.96548,70,935
8.97747,70,936
8.98542,70,937
8.99743,70,938
9.00637,70,939
9.01838,70,941
9.02636,70,942
9.03832,70,943
9.04726,70,944
9.05923,70,945
9.06721,70,946
9.08017,70,947
9.08815,70,948
9.10012,70,949
9.1081,70,950
9.12106,70,951
9.12904,70,952
9.14104,70,953
9.14899,70,954
9.16221,70,955
9.16994,70,956
9.18204,70,957
9.19087,70,958
9.203,70,959
9.21065,70,960
9.2233,70,962
9.23177,70,963
9.24395,70,964
9.2513,69,965
9.26456,69,966
9.27274,68,967
9.28512,67,969
9.2926,67,970
9.30561,66,971
9.31394,65,972
9.32563,65,973
9.33421,64,974
9.34656,63,976
9.35475,63,977
9.36681,62,978
9.3753,61,979
9.38756,60,980
9.39572,60,981
9.40733,59,983
9.41933,58,984
9.42827,58,985
9.44062,57,986
9.4487,56,987
9.46129,56,988
9.46922,55,989
9.48144,54,990
9.49005,54,991
9.50223,53,992
9.51016,52,993
9.5227,51,994
9.53077,51,995
9.54312,50,996
9.55138,49,997
9.56335,49,999
9.57186,48,1000
9.58407,47,1001
9.59236,47,1002
9.60442,46,1003
9.6124,45,1004
9.62436,45,1005
9.63234,44,1006
9.64531,43,1007
9.65329,43,1008
9.66529,42,1009
9.67326,41,1010
9.6862,40,1011
9.69422,40,1012
9.70618,39,1013
9.71413,38,1014
9.72709,38,1015
9.73507,37,1016
9.74707,36,1017
9.75502,35,1018
9.76798,35,1019
9.77596,34,1020
9.78796,33,1021
9.7969,33,1022
9.80887,32,1023
9.81685,31,1024
9.82882,31,1026
9.83779,30,1027
9.84976,29,1028
9.85774,29,1029
9.86973,28,1030
9.87868,27,1031
9.89065,27,1033
9.89863,26,1034
9.9116,25,1035
9.91957,25,1036
9.93154,24,1037
9.93952,23,1038
9.95249,22,1040
9.96445,22,1041
9.97243,21,1042
9.98441,20,1043
9.99338,20,1044
10.00535,19,1045
10.01333,18,1046
10.02629,18,1047
10.03427,17,1048
10.04624,16,1050
10.05421,15,1051
10.06718,15,1052
10.07516,14,1053
10.08754,13,1054
10.09552,13,1055
10.10748,12,1056
10.11545,11,1057
10.12846,10,1058
10.13644,10,1059
10.14899,9,1060
10.15701,8,1061
10.16894,8,1062
10.17692,7,1063
10.18988,6,1064
10.19786,6,1065
10.21086,5,1066
10.21794,4,1067
10.23119,4,1068
10.23941,3,1069
10.25155,2,1070
10.25974,2,1071
10.27229,1,1072
10.27955,1,1073
10.29153,1,1074
10.29988,2,1075
10.3132,3,1076
10.32106,3,1077
10.33329,4,1078
10.34225,5,1079
10.35387,5,1080
10.36232,6,1081
10.37415,7,1083
10.3825,7,1084
10.39486,8,1085
10.40331,8,1086
10.41536,9,1087
10.42342,10,1088
10.43535,10,1089
10.4437,11,1090
10.45654,12,1091
10.46467,12,1092
10.47671,13,1093
10.48503,14,1094
10.49667,14,1095
10.50569,15,1096
10.51781,15,1097
10.52714,16,1098
10.5384,17,1099
10.54663,17,1100
10.55826,18,1101
10.56635,19,1102
10.57947,19,1104
10.58758,20,1105
10.59928,21,1106
10.60803,21,1107
10.6202,22,1108
10.62862,23,1109
10.64069,23,1111
10.64873,24,1112
10.66136,25,1113
10.66942,25,1114
10.68111,26,1115
10.68964,26,1116
10.70188,27,1118
10.71047,28,1119
10.72277,28,1120
10.73083,29,1121
10.74343,30,1122
10.75128,30,1123
10.76324,31,1124
10.77153,32,1125
10.7835,32,1126
10.79165,33,1127
10.80435,34,1128
10.81257,34,1129
10.82498,35,1130
10.83744,36,1131
10.84476,36,1132
10.85782,37,1133
10.86567,37,1134
10.8776,38,1135
10.88558,39,1136
10.89854,39,1137
10.90708,40,1138
10.9186,41,1139
10.92754,41,1140
10.93995,42,1141
10.94811,43,1142
10.96024,43,1143
10.96843,44,1144
10.98054,45,1145
10.98905,45,1146
11.00108,46,1147
11.00948,47,1148
11.02176,47,1149
11.02967,48,1150
11.04223,49,1151
11.0496,49,1152
11.0627,50,1154
11.07086,51,1155
11.08297,51,1156
11.09137,52,1157
11.1037,52,1158
11.11086,53,1159
11.12395,54,1161
11.13218,54,1162
11.14361,55,1163
11.15282,56,1164
11.16494,56,1165
11.1732,57,1166
11.1856,58,1168
11.19376,58,1169
11.2058,59,1170
11.21432,60,1171
11.22645,60,1172
11.2346,61,1173
11.2469,62,1174
11.25535,62,1175
11.26724,63,1176
11.27572,64,1177
11.28798,64,1178
11.29589,65,1179
11.30802,66,1180
11.31566,66,1181
11.32896,67,1183
11.33713,68,1184
11.34874,68,1185
11.35748,69,1186
11.36989,70,1187
11.38177,70,1188
11.39029,70,1189
11.40233,70,1190
11.41083,70,1191
11.42287,70,1192
11.43085,70,1193
11.44281,70,1194
11.45079,70,1195
11.46322,70,1196
11.47218,70,1197
11.48408,70,1198
11.49238,70,1199
11.50504,70,1200
11.51333,70,1201
11.52562,70,1202
11.53374,70,1203
11.54513,70,1204
11.55397,70,1205
11.56544,70,1206
11.5745,70,1207
11.58697,70,1208
11.5947,70,1209
11.60682,70,1210
11.61501,70,1211
11.62789,70,1213
11.63612,70,1214
11.64839,70,1215
11.65626,70,1216
11.66863,70,1217
11.67713,70,1218
11.68937,70,1220
11.69744,70,1221
11.70946,70,1222
11.718,70,1223
11.72964,70,1224
11.73851,70,1225
11.75072,70,1226
11.75804,70,1227
11.77127,70,1228
11.77943,70,1229
11.79171,70,1230
11.79993,70,1231
11.81197,70,1232
11.82042,70,1233
11.83222,70,1234
11.84093,70,1235
11.85316,70,1236
11.86108,70,1237
11.87378,70,1238
11.88179,70,1239
11.89338,70,1240
11.90221,70,1241
11.91462,70,1242
11.92281,70,1243
11.93497,70,1244
11.94737,70,1245
11.95545,70,1246
11.96763,70,1247
11.97555,70,1248
11.98834,70,1249
11.99635,70,1250
12.00885,70,1251
12.01655,70,1252
12.02927,70,1253
12.03762,70,1254
12.04962,70,1256
12.05796,70,1257
12.06987,70,1258
12.07788,70,1259
12.09074,70,1260
12.09833,70,1261
12.11077,69,1263
12.11847,69,1264
12.13163,68,1265
12.1399,67,1266
12.15218,67,1267
12.16024,66,1268
12.17274,65,1269
12.18088,64,1270
12.19279,64,1271
12.2008,63,1272
12.21366,62,1273
12.22144,62,1274
12.23364,61,1275
12.24227,60,1276
12.25457,60,1277
12.26277,59,1278
12.27461,58,1279
12.28261,57,1280
12.29552,57,1281
12.30339,56,1282
12.31579,55,1284
12.32417,55,1285
12.3365,54,1286
12.34437,53,1287
12.35678,53,1288
12.36529,52,1289
12.37752,51,1290
12.38566,51,1291
12.39711,50,1292
12.40538,49,1293
12.41836,49,1294
12.42559,48,1295
12.43853,47,1297
12.44655,47,1298
12.45935,46,1299
12.46713,45,1300
12.4798,44,1301
12.49223,44,1302
12.50029,43,1303
12.51202,42,1304
12.52063,42,1305
12.53286,41,1306
12.54089,40,1307
12.5535,40,1308
12.56127,39,1309
12.57409,38,1310
12.58188,37,1311
12.59445,37,1312
12.60276,36,1313
12.6149,35,1314
12.62243,35,1315
12.63539,34,1316
12.6437,33,1317
12.65598,33,1319
12.66389,32,1320
12.67645,31,1321
12.68485,31,1322
12.69631,30,1323
12.70516,29,1324
12.71745,29,1325
12.72552,28,1326
12.73784,27,1327
12.74598,26,1328
12.75809,26,1329
12.76646,25,1330
12.77833,24,1331
12.78627,24,1332
12.79824,23,1334
12.80685,22,1335
12.81946,22,1336
12.82811,21,1337
12.84035,20,1338
12.84789,19,1339
12.86069,19,1341
12.86908,18,1342
12.88114,17,1343
12.88932,17,1344
12.90145,16,1345
12.90991,15,1346
12.92165,14,1348
12.93009,14,1349
12.94265,13,1350
12.95079,12,1351
12.96243,12,1352
12.97131,11,1353
12.98387,10,1354
12.99163,10,1355
13.00406,9,1356
13.01226,8,1357
13.0246,7,1358
13.0317,7,1359
13.04497,6,1360
13.05243,5,1361
13.06479,5,1362
13.07365,4,1363
13.08539,3,1364
13.09407,3,1365
13.10649,2,1366
13.1148,1,1367
13.127,1,1368
13.13487,1,1369
13.14748,2,1370
13.15529,2,1371
13.16792,3,1372
13.17608,4,1373
13.18847,4,1375
13.19656,5,1376
