t,angle,iteration
2.71769,38,285
2.72963,32,286
2.73811,26,287
2.75033,21,288
2.7579,15,289
2.77092,9,290
2.77907,4,291
2.79135,1,292
2.79955,1,293
2.81134,7,294
2.82003,12,295
2.83227,18,296
2.83999,23,297
2.85251,29,298
2.86045,34,299
2.87296,40,300
2.88083,45,301
2.89345,51,303
2.90196,56,304
2.91424,62,305
2.92178,67,306
2.93432,73,307
2.94296,78,308
2.95564,84,310
2.9675,89,311
2.97572,91,312
2.98796,91,313
2.99587,91,314
3.00741,91,315
3.01632,91,316
3.02892,91,317
3.03657,91,318
3.04876,90,319
3.05714,84,320
3.06997,78,321
3.07767,73,322
3.09014,67,323
3.09817,61,324
3.11081,55,325
3.11815,50,326
3.13049,44,327
3.13847,38,328
3.15143,33,329
3.15941,27,330
3.17138,21,332
3.18036,16,333
3.19279,10,334
3.20088,4,335
3.21332,0,336
3.22149,1,337
3.23343,5,339
3.24204,10,340
3.25486,15,341
3.26151,21,342
3.27471,26,343
3.28267,32,344
3.29425,37,345
3.30335,43,346
3.3154,48,347
3.32307,54,348
3.33618,59,349
3.34424,65,350
3.35664,70,351
3.36481,76,352
3.37659,81,353
3.38521,87,354
3.39761,91,355
3.40557,91,356
3.41803,91,357
3.42642,91,358
3.43854,91,360
3.44675,91,361
3.45815,91,362
3.46655,91,363
3.47948,85,364
3.4872,79,365
3.49983,73,367
3.50818,68,368
3.52042,62,369
3.52843,56,370
3.5402,51,371
3.54849,45,372
3.56087,39,374
3.5729,33,375
3.58191,28,376
3.59382,22,377
3.6024,17,378
3.61418,11,379
3.62281,5,380
3.63514,0,381
3.64262,1,382
3.65455,5,383
3.66371,10,384
3.67607,15,385
3.68422,21,386
3.69562,26,387
3.70479,32,388
3.71695,37,389
3.72523,43,390
3.73653,48,391
3.74495,54,392
3.75785,59,393
3.76583,65,394
3.77825,70,395
3.78668,76,396
3.79873,81,397
3.80691,87,398
3.81872,91,399
3.8267,90,400
3.83987,91,401
3.84825,91,402
3.85978,91,403
3.86795,91,404
3.88097,91,405
3.88928,91,406
3.90124,86,407
3.90922,81,408
3.92119,75,410
3.93004,69,411
3.94122,64,412
3.9497,58,413
3.96277,52,414
3.971,47,415
3.98234,41,417
3.99046,35,418
4.00374,30,419
4.01218,24,420
4.02369,18,421
4.0318,12,422
4.04471,7,424
4.05294,1,425
4.06515,0,426
4.07227,5,427
4.08568,9,428
4.09347,14,429
4.10581,20,430
4.11423,26,431
4.12657,31,432
4.13444,36,433
4.14675,42,434
4.15473,48,435
4.16691,53,436
4.17608,58,437
4.18768,64,438
4.19587,70,439
4.20854,75,440
4.22037,80,441
4.22878,86,442
4.24118,91,443
4.24955,91,444
4.26166,91,445
4.26967,91,446
4.28171,91,447
4.29001,91,448
4.30216,91,449
4.31018,91,450
4.32314,85,452
4.33118,80,453
4.34368,74,454
4.35207,69,455
4.36404,63,456
4.37237,57,457
4.38463,52,458
4.39262,46,459
4.40515,40,460
4.4133,34,461
4.42561,29,462
4.43373,23,463
4.44548,17,464
4.45424,12,465
4.46623,6,467
4.47424,0,468
4.48701,0,469
4.49517,5,470
4.50741,10,471
4.51554,15,472
4.5279,21,474
4.53617,27,475
4.54814,32,476
4.5566,37,477
4.56895,43,478
4.57712,48,479
4.59026,54,481
4.5975,59,482
4.60994,65,483
4.61808,71,484
4.62956,76,485
4.63848,82,486
4.65038,87,487
4.65909,91,488
4.67059,91,489
4.67859,91,490
4.69154,91,491
4.69998,91,492
4.71208,91,493
4.72051,91,494
4.7327,90,495
4.74008,84,496
4.75294,78,497
4.76099,72,498
4.77377,67,499
4.78144,61,500
4.79412,55,502
4.80244,50,503
4.81442,44,504
4.8264,38,505
4.83512,33,506
4.84743,27,507
4.85559,21,508
4.86783,16,509
4.87581,10,510
4.88837,4,511
4.89666,0,512
4.90864,1,513
4.91666,4,514
4.92942,9,515
4.93761,14,516
4.94942,20,517
4.95742,25,518
4.96977,31,519
4.97794,36,520
4.99038,42,521
4.99888,47,522
5.01131,53,524
5.01951,58,525
5.03154,64,526
5.04002,69,527
5.05208,75,528
5.06054,80,529
5.07308,86,531
5.08085,91,532
5.09291,91,533
5.10141,91,534
5.11344,91,535
5.12199,91,536
5.13385,91,538
5.14236,91,539
5.15385,91,540
5.16179,86,541
5.17476,81,542
5.18311,75,543
5.19475,69,545
5.20276,64,546
5.21605,58,547
5.22429,52,548
5.23593,47,549
5.24466,41,550
5.25698,35,551
5.26467,30,552
5.27731,24,553
5.2856,18,554
5.29782,12,555
5.30512,7,556
5.31824,1,557
5.32628,0,558
5.33897,4,559
5.34715,9,560
5.35897,14,561
5.36742,19,562
5.37939,25,563
5.38737,30,564
5.39934,36,566
5.40832,41,567
5.42032,47,568
5.4283,52,569
5.44222,58,570
5.44921,63,571
5.46121,69,573
5.47318,74,574
5.48212,80,575
5.49409,85,576
5.50207,91,577
5.51407,91,578
5.52301,91,579
5.53501,91,580
5.54296,91,581
5.55592,91,583
5.5639,91,584
5.57587,91,585
5.58385,87,586
5.59681,81,587
5.60479,76,588
5.61676,70,589
5.62474,65,590
5.6387,59,591
5.64569,53,592
5.65765,47,593
5.66566,42,594
5.67859,36,595
5.68657,31,596
5.69854,25,597
5.70652,19,598
5.71948,13,599
5.72746,8,600
5.74046,2,601
5.74753,1,602
5.76037,5,603
5.76835,10,604
5.78132,15,605
5.7893,21,606
5.80126,26,607
5.80924,32,608
5.82121,37,609
5.83019,43,610
5.84216,48,611
5.85014,54,612
5.8631,59,613
5.87094,65,614
5.8835,70,615
5.89103,76,616
5.904,81,617
5.91167,87,618
5.92648,91,619
5.93262,91,620
5.94489,91,622
5.95331,91,623
5.96552,91,624
5.9729,91,625
5.98609,91,626
5.99391,91,627
6.00565,85,628
6.01399,79,629
6.02698,74,630
6.03502,68,631
6.04734,62,632
6.05571,56,633
6.06799,51,634
6.08031,45,635
6.08833,40,636
6.1005,34,637
6.10898,28,638
6.12181,23,639
6.12933,17,640
6.14171,11,641
6.1501,5,642
6.16143,0,643
6.16941,0,644
6.18238,5,645
6.19062,10,646
6.20268,15,647
6.21066,21,648
6.22263,27,649
6.23086,32,650
6.24418,37,651
6.25242,43,652
6.26404,48,653
6.27236,54,654
6.28503,59,655
6.2933,65,656
6.30555,71,657
6.31358,76,658
6.32572,82,659
6.33426,87,660
6.34651,91,661
6.35367,91,662
6.36678,91,664
6.3752,91,665
6.38807,91,666
6.39548,91,667
6.40796,91,668
6.41613,91,669
6.42845,85,671
6.43563,79,672
6.44865,74,673
6.45685,68,674
6.47181,62,675
6.4775,56,676
6.48975,51,677
6.49731,45,678
6.51033,39,679
6.5185,34,680
6.53052,28,681
6.53838,23,682
6.55136,17,683
6.55912,11,684
6.57141,5,686
6.57997,0,687
6.59192,0,688
6.60043,5,689
6.61195,10,690
6.62098,16,691
6.63283,21,693
6.64095,27,694
6.65374,32,695
6.66196,38,696
6.67411,43,697
6.68251,49,698
6.69377,54,699
6.7025,60,700
6.71497,65,701
6.72633,71,702
6.73564,76,703
6.74728,82,704
6.75561,87,705
6.76851,91,706
6.7765,91,707
6.78895,91,708
6.79736,91,709
6.80878,91,710
6.81722,91,711
6.8298,91,712
6.8381,91,713
6.85034,85,714
6.85767,80,715
6.87059,74,717
6.87901,68,718
6.89119,62,719
6.89867,57,720
6.91177,51,721
6.91997,46,722
6.93223,40,723
6.94033,34,724
6.95267,28,725
6.96105,23,726
6.97322,17,727
6.98121,11,728
6.99355,6,730
7.00186,0,731
7.01307,0,732
7.02205,5,733
7.03462,11,734
7.04273,16,735
7.05479,22,736
7.06242,27,737
7.07559,33,738
7.0838,38,739
7.09597,44,740
7.10425,49,741
7.11654,55,742
7.12459,60,743
7.13616,66,744
7.14422,71,745
7.15754,77,746
7.16529,82,747
7.17723,88,748
7.18524,90,749
7.19843,91,751
7.20667,91,752
7.21895,91,753
7.22677,91,754
7.23937,91,755
7.247,91,756
7.25924,91,758
7.26811,85,759
7.28027,80,760
7.28771,74,761
7.30082,68,762
7.31304,62,763
7.32132,57,764
7.33338,51,765
7.34075,46,766
7.35405,40,767
7.36233,34,768
7.37368,28,769
7.38264,23,770
7.39508,17,771
7.40303,11,772
7.4154,6,773
7.42316,0,774
7.43609,0,775
7.44418,5,776
7.45581,11,777
7.4638,16,778
7.47698,22,779
7.48518,27,780
7.49661,33,781
7.50539,38,782
7.51795,43,783
7.52629,49,784
7.53807,55,785
7.54639,60,786
7.55893,66,788
7.56705,71,789
7.57916,77,790
7.58714,82,791
7.59911,88,792
7.60712,90,793
7.62006,91,794
7.62846,91,795
7.64076,91,796
7.64892,91,797
7.66124,91,798
7.66877,91,799
7.68163,91,801
7.68995,85,802
7.70187,79,803
7.71031,73,804
7.72271,67,805
7.73082,62,806
7.74255,56,807
7.75055,51,808
7.76328,45,809
7.7717,39,810
7.78416,33,811
7.79218,28,812
7.80468,22,814
7.81283,16,815
7.82493,11,816
7.83308,5,817
7.84558,0,818
7.8538,1,819
7.86596,6,820
7.87396,11,821
7.88652,17,822
7.89477,22,823
7.90602,28,824
7.91482,33,825
7.9277,39,826
7.93606,44,827
7.948,50,828
7.95922,55,829
7.96842,61,830
7.98041,66,831
7.98839,72,832
8.00119,77,833
8.00931,83,834
8.02174,88,835
8.02992,90,836
8.04157,91,837
8.05007,91,838
8.06284,91,839
8.07054,91,840
8.08299,91,841
8.09134,91,842
8.10333,89,843
8.11181,83,844
8.12379,77,845
8.13207,71,846
8.14405,66,847
8.15203,60,848
8.16504,55,849
8.17302,49,850
8.18502,43,851
8.19333,38,852
8.2058,32,853
8.21399,26,854
8.22653,20,855
8.23449,15,856
8.24709,9,857
8.25544,3,858
8.26738,1,859
8.27537,1,860
8.28793,7,861
8.2959,13,862
8.30813,18,864
8.31649,24,865
8.32872,29,866
8.33709,34,867
8.34931,40,868
8.35719,46,869
8.36965,51,871
8.37791,56,872
8.38936,62,873
8.39807,68,874
8.41078,73,875
8.41863,79,876
8.43086,84,878
8.4395,90,879
8.45175,91,880
8.45963,91,881
8.47202,91,882
8.4803,91,883
8.49245,91,885
8.50059,91,886
8.51255,91,887
8.52142,90,888
8.53367,83,889
8.5417,77,890
8.55421,72,892
8.56641,66,893
8.57407,60,894
8.58635,55,895
8.59513,49,896
8.60741,44,897
8.61542,38,898
8.62765,32,899
8.63604,26,900
8.64843,21,901
8.65551,15,902
8.66882,9,903
8.67703,4,904
8.68873,1,905
8.69729,3,906
8.70975,8,907
8.71805,13,908
8.73003,19,909
8.7391,25,910
8.75078,30,911
8.75853,35,912
8.77015,41,913
8.77913,47,914
8.79169,52,915
8.79993,57,916
8.8122,63,917
8.81991,69,918
8.83243,74,919
8.84086,79,920
8.85292,85,921
8.86102,91,922
8.87359,91,923
8.88201,91,924
8.89358,91,925
8.90231,91,926
8.91444,91,928
8.92275,91,929
8.93413,91,930
8.94311,88,931
8.95557,82,932
8.96296,77,933
8.97571,71,934
8.98419,66,935
8.99624,60,936
9.00377,54,937
9.01668,48,938
9.02516,43,939
9.03719,37,940
9.0452,31,941
9.05795,26,942
9.06582,20,943
9.07866,14,944
9.0865,9,945
9.09809,3,946
9.10711,1,947
9.11884,1,948
9.12683,6,949
9.13981,12,950
9.14811,18,951
9.16013,23,952
9.16792,28,953
9.18049,34,955
9.18847,39,956
9.20041,45,957
9.2084,50,958
9.22172,56,959
9.23327,61,960
9.24125,67,961
9.25421,72,962
9.26266,78,963
9.27499,83,964
9.28323,89,965
9.29497,90,966
9.30366,91,967
9.31601,91,968
9.32358,91,969
9.33616,91,971
9.34425,91,972
9.35701,91,973
9.36511,89,974
9.37721,83,975
9.3856,77,976
9.39787,72,977
9.40592,66,978
9.41832,60,979
9.42671,55,980
9.43879,49,981
9.44674,43,982
9.45891,38,983
9.46754,32,984
9.47933,26,985
9.48731,20,986
9.50024,15,987
9.50838,9,988
9.52042,4,989
9.5284,1,990
9.54126,1,992
9.54921,6,993
9.56179,12,994
9.56934,18,995
9.58193,23,996
9.59001,28,997
9.60208,34,998
9.61007,40,999
9.62319,45,1000
9.63133,50,1001
9.64339,56,1002
9.65177,62,1003
9.664,67,1004
9.67225,73,1005
9.68459,78,1006
9.69266,84,1007
9.70528,89,1008
9.71303,91,1009
9.72503,91,1010
9.73329,91,1011
9.74608,91,1013
9.75377,91,1014
9.76557,91,1015
9.77421,91,1016
9.78659,89,1017
9.79528,83,1018
9.80705,77,1019
9.81554,72,1020
9.82755,66,1021
9.83968,60,1022
9.84834,55,1023
9.86065,49,1024
9.86895,43,1025
9.88114,38,1026
9.88912,32,1027
9.90108,26,1028
9.90984,21,1029
9.92149,15,1030
9.93009,9,1031
9.94259,4,1032
9.95086,1,1033
9.962,2,1034
9.9707,8,1035
9.98255,13,1036
9.99167,19,1037
10.0034,24,1038
10.01238,30,1039
10.02439,35,1041
10.03182,41,1042
10.04495,46,1043
10.05213,52,1044
10.06539,57,1045
10.07371,63,1046
10.08803,68,1048
10.09402,74,1049
10.10651,79,1050
10.11458,85,1051
10.12691,90,1052
10.1351,91,1053
10.14723,91,1054
10.15546,91,1055
10.16797,91,1056
10.17589,91,1057
10.18786,91,1058
10.19584,91,1059
10.20815,87,1060
10.21706,81,1061
10.22856,76,1063
10.23754,70,1064
10.24983,65,1065
10.25793,59,1066
10.26998,53,1067
10.27846,48,1068
10.29125,42,1069
10.29845,37,1070
10.31125,31,1071
10.3194,25,1072
10.33144,19,1073
10.33991,14,1074
10.35216,8,1075
10.36038,2,1076
10.37268,1,1077
10.38081,4,1078
10.39309,9,1079
10.40107,14,1080
10.41363,19,1081
10.42186,25,1082
10.43406,30,1084
10.44246,36,1085
10.45467,41,1086
10.4628,47,1087
10.47516,52,1088
10.48286,58,1089
10.4955,63,1091
10.50784,69,1092
10.51605,74,1093
10.52828,80,1094
10.53634,85,1095
10.54774,91,1096
10.55644,91,1097
10.56919,91,1098
10.57745,91,1099
10.58955,91,1101
10.59756,91,1102
10.61021,91,1103
10.61824,91,1104
10.6305,87,1105
10.63898,81,1106
10.65113,76,1108
10.65908,70,1109
10.67105,64,1110
10.67961,59,1111
10.69113,53,1112
10.70005,47,1113
10.71209,42,1114
10.72071,36,1115
10.73218,30,1116
10.7413,25,1117
10.75321,19,1118
10.76123,13,1119
10.77425,8,1120
10.78224,2,1121
10.79419,1,1122
10.80267,4,1123
10.81544,9,1124
10.82357,14,1125
10.83537,19,1126
10.8435,25,1127
10.85573,30,1129
10.86426,36,1130
10.87598,41,1131
10.88443,47,1132
10.89668,52,1133
10.90512,58,1134
10.91736,63,1136
10.92474,69,1137
10.93763,74,1138
10.9461,80,1139
10.95743,85,1140
10.96636,91,1141
10.97874,91,1143
10.9868,91,1144
10.99934,91,1145
11.00835,91,1146
11.01981,91,1147
11.0274,91,1148
11.04003,91,1149
11.0482,87,1150
11.06096,81,1151
11.06895,76,1152
11.08124,70,1153
11.08901,65,1154
11.10125,59,1155
11.11405,53,1156
11.1211,47,1157
11.13466,42,1158
11.1424,36,1159
11.15435,31,1160
11.16284,25,1161
11.17546,19,1162
11.18363,13,1163
11.19608,8,1165
11.20506,2,1166
11.21605,1,1167
11.22419,4,1168
11.2368,9,1169
11.24487,14,1170
11.25709,20,1171
11.26549,25,1172
11.2778,31,1173
11.28603,36,1174
11.29772,42,1175
11.30613,47,1176
11.31879,53,1177
11.32644,58,1178
11.33925,64,1180
11.34715,70,1181
11.35981,75,1182
11.36782,80,1183
11.37983,86,1184
11.3886,91,1185
11.40051,91,1187
11.40882,91,1188
11.42101,91,1189
11.42981,91,1190
11.44162,91,1191
11.44987,91,1192
11.46183,91,1194
11.46983,86,1195
11.48268,81,1196
11.49013,75,1197
11.5029,70,1198
11.51108,64,1199
11.52382,58,1201
11.53182,52,1202
11.5431,47,1203
11.55228,41,1204
11.56454,35,1205
11.57256,30,1206
11.58424,24,1207
11.59326,18,1208
11.60464,13,1209
11.61318,7,1210
11.62595,2,1211
11.63381,0,1212
11.64647,5,1213
11.65448,10,1214
11.6665,16,1215
11.67514,21,1216
11.687,27,1217
11.69539,32,1218
11.70798,38,1219
11.71608,43,1220
11.72796,48,1222
11.73653,54,1223
11.74882,60,1224
11.75701,65,1225
11.76865,71,1226
11.78128,76,1227
11.7896,82,1228
11.80173,87,1229
11.81024,91,1230
11.8221,91,1231
11.83036,91,1232
11.84267,91,1233
11.85038,91,1234
11.86282,91,1235
11.87181,91,1236
11.88364,90,1237
11.89197,85,1238
11.90401,78,1240
11.91271,73,1241
11.92497,67,1242
11.93271,61,1243
11.94477,56,1244
11.95331,50,1245
11.96567,45,1247
11.97389,39,1248
11.98622,33,1249
11.99463,27,1250
12.00653,22,1251
12.01492,16,1252
12.02666,10,1253
12.03516,5,1254
12.04785,0,1255
12.05561,1,1256
12.06814,5,1257
12.07646,11,1258
12.08851,17,1259
12.09671,22,1260
12.10928,28,1261
12.11697,33,1262
12.12985,39,1263
12.13703,44,1264
12.15006,49,1265
12.15843,55,1266
12.16991,61,1267
12.17898,66,1268
12.19016,72,1269
12.1988,77,1270
12.21079,83,1271
12.21973,88,1272
12.23206,90,1273
12.24031,91,1274
12.25265,91,1275
12.26012,91,1276
12.27251,91,1277
12.28049,91,1278
12.29358,91,1280
12.30196,89,1281
12.31388,83,1282
12.32172,77,1283
12.33386,71,1284
12.34253,66,1285
12.35512,60,1286
12.36721,54,1287
12.37552,49,1288
12.38755,43,1289
12.39601,38,1290
12.40818,32,1291
12.41627,26,1292
12.42851,20,1293
12.43704,15,1294
12.44827,9,1295
12.45745,3,1296
12.46887,1,1297
12.47703,1,1298
12.49014,6,1299
12.4984,12,1300
12.51059,18,1302
12.5184,23,1303
12.53066,29,1304
12.53962,34,1305
12.55128,40,1306
12.55981,45,1307
12.57128,50,1309
12.58033,56,1310
12.59258,62,1311
12.6001,67,1312
12.61299,73,1313
12.62121,78,1314
12.63355,84,1315
12.64099,89,1316
12.65418,91,1317
12.66225,91,1318
12.67365,91,1319
12.68183,91,1320
12.69472,91,1321
12.70316,91,1322
12.71538,91,1323
12.72322,89,1324
12.73594,83,1325
12.74346,77,1326
12.75612,71,1327
12.76414,66,1328
12.77696,60,1330
12.78505,54,1331
12.79694,49,1332
12.80559,43,1333
12.81743,38,1334
12.82601,32,1335
12.83804,26,1336
12.84608,20,1337
12.85881,15,1338
12.86653,9,1339
12.87935,3,1340
12.88651,1,1341
12.89955,2,1342
12.90792,7,1343
12.91978,13,1344
12.92834,19,1345
12.94072,24,1346
12.94886,29,1347
12.96122,35,1348
12.96846,40,1349
12.98166,46,1351
12.98997,51,1352
13.00209,57,1353
13.0102,62,1354
13.02265,68,1355
13.03479,73,1356
13.04257,79,1357
13.05518,84,1358
13.0634,90,1359
13.07577,91,1360
13.0839,91,1361
13.09615,91,1362
13.10445,91,1363
13.11651,91,1364
13.12504,91,1365
13.13694,91,1367
13.14492,90,1368
13.15779,84,1369
13.1655,78,1370
13.17807,72,1371
13.18612,67,1372
13.19856,61,1374
13.20658,55,1375
13.21855,49,1376
13.22649,44,1377
13.23973,38,1378
13.24795,32,1379
13.26009,27,1380
13.26832,21,1381
13.28071,16,1382
13.28888,10,1383
13.30113,4,1384
13.30871,0,1385
13.32166,1,1386
13.32985,6,1387
13.34174,12,1388
13.3501,17,1389
13.36255,23,1390
13.3708,28,1391
13.38282,34,1392
13.3904,39,1393
13.40359,45,1395
13.41177,50,1396
13.4238,56,1397
13.43142,61,1398
13.44438,67,1399
13.45265,72,1400
13.46483,78,1402
13.47288,83,1403
13.48556,89,1404
13.49366,90,1405
13.50588,91,1406
13.51397,91,1407
13.52612,91,1409
13.53461,91,1410
13.54703,91,1411
13.55494,91,1412
13.56721,91,1413
13.57553,85,1414
13.58779,79,1415
13.59586,74,1416
13.60835,68,1417
13.62064,62,1418
13.62882,56,1419
13.64135,51,1420
13.64836,45,1421
13.66168,39,1422
13.66979,34,1423
13.68171,28,1425
13.69024,23,1426
13.70256,17,1427
13.71061,11,1428
13.72294,5,1429
13.73023,0,1430
13.74343,0,1431
13.75062,5,1432
13.76363,11,1433
13.77216,16,1434
13.7842,22,1435
13.79258,27,1436
13.80431,33,1437
13.813,38,1438
13.82549,44,1439
13.83285,49,1440
13.84595,55,1441
13.8534,60,1442
13.86611,66,1443
13.87462,71,1444
13.88672,77,1446
13.8947,82,1447
13.90701,88,1448
13.91555,90,1449
13.9269,91,1450
13.936,91,1451
13.94815,91,1453
13.95573,91,1454
13.96774,91,1455
13.97667,91,1456
13.98926,87,1457
13.99767,81,1458
14.00902,76,1460
14.0181,70,1461
14.03023,65,1462
14.03745,59,1463
14.05038,53,1464
14.05897,48,1465
14.07089,42,1466
14.07887,37,1467
14.09167,31,1468
14.09938,25,1469
14.1121,19,1470
14.12022,14,1471
14.13189,8,1472
14.14078,2,1473
14.15269,1,1474
14.16024,3,1475
14.17359,8,1476
14.18143,14,1477
14.19378,19,1478
14.2022,25,1479
14.21416,30,1481
14.2221,35,1482
14.23507,41,1483
14.24305,47,1484
14.25551,52,1485
14.26779,57,1486
14.27581,63,1487
14.28757,69,1488
14.29655,74,1489
14.30898,79,1490
14.31595,85,1491
14.32898,91,1492
14.33699,91,1493
14.34922,91,1494
14.35812,91,1495
14.37004,91,1497
14.37803,91,1498
14.39058,91,1499
14.39877,91,1500
14.41062,89,1501
14.41925,82,1502
14.43113,77,1504
14.43978,71,1505
14.45504,66,1506
14.46005,60,1507
14.47259,54,1508
14.48076,49,1509
14.49257,43,1510
14.50118,37,1511
14.51347,32,1512
14.52075,26,1513
14.53396,20,1514
14.54187,15,1515
14.55456,9,1516
14.56263,3,1517
14.57445,1,1518
14.58232,2,1519
14.59509,8,1520
14.60299,13,1521
14.61574,19,1522
14.62411,24,1523
14.63638,30,1524
14.64457,35,1525
14.65647,41,1526
14.66501,46,1527
14.67738,52,1528
14.68517,57,1529
14.69758,63,1531
14.70601,68,1532
14.71823,74,1533
14.72575,79,1534
14.73842,85,1535
14.74617,90,1536
14.75814,91,1537
14.76742,91,1538
14.77974,91,1539
14.78804,91,1540
14.80008,91,1541
14.80753,91,1542
14.82036,91,1543
14.82876,89,1544
14.84118,83,1545
14.85388,77,1546
14.8609,72,1547
14.87398,66,1548
14.88241,60,1549
14.8941,55,1550
14.90228,49,1551
14.91497,43,1552
14.92309,38,1553
14.93466,32,1554
14.94264,26,1555
14.95584,21,1556
14.96378,15,1557
14.97523,9,1558
14.98442,4,1559
14.99681,1,1560
15.00478,1,1561
15.01725,7,1562
15.02559,12,1563
15.03775,18,1564
15.04597,23,1565
15.05754,29,1567
15.06552,34,1568
15.07872,40,1569
15.08659,45,1570
15.09873,51,1571
15.10742,56,1572
15.11974,62,1573
15.12751,67,1574
15.14025,73,1575
15.14822,78,1576
15.16062,84,1577
15.16856,89,1578
15.18125,91,1579
15.18937,91,1580
15.2017,91,1581
15.20986,91,1582
15.22183,91,1583
15.22984,91,1584
15.24181,91,1585
15.24976,91,1586
15.26272,85,1587
15.27074,79,1588
15.28331,73,1589
15.29175,68,1590
15.30389,62,1591
15.31117,56,1592
