t,angle,iteration,phase angle
0.93553,64,99,1193.02267
0.94348,76,100,1206.1707
0.95647,87,101,1227.65408
0.96445,90,102,1240.85172
0.97639,91,103,1260.59857
0.9844,91,104,1273.84583
0.99736,90,105,1295.2796
1.00531,78,106,1308.42762
1.01728,67,107,1328.22409
1.02526,56,108,1341.42173
1.03822,45,109,1362.8555
1.0462,35,110,1376.05314
1.05817,24,111,1395.84961
1.06715,13,112,1410.70109
1.07911,2,113,1430.48102
1.08709,0,114,1443.67866
1.09906,8,115,1463.47512
1.10804,19,116,1478.32661
1.12,30,117,1498.10653
1.12798,42,118,1511.30418
1.13995,53,119,1531.10064
1.14893,64,120,1545.95213
1.1609,75,121,1565.74859
1.16887,87,122,1578.9297
1.18084,90,123,1598.72616
1.18982,91,124,1613.57764
1.20179,91,125,1633.37411
1.20977,91,126,1646.57175
1.22273,80,127,1668.00552
1.23071,69,128,1681.20316
1.24268,58,129,1700.99963
1.25066,47,130,1714.19727
1.26362,36,132,1735.63104
1.2716,26,133,1748.82868
1.28357,14,134,1768.62514
1.29155,4,135,1781.82279
1.30451,1,136,1803.25655
1.31249,6,137,1816.4542
1.32446,17,139,1836.25066
1.33244,28,140,1849.4483
1.3454,39,141,1870.88207
1.35338,51,142,1884.07971
1.36535,62,143,1903.87618
1.37433,73,144,1918.72766
1.38629,84,146,1938.50759
1.39826,90,147,1958.30405
1.40624,90,148,1971.5017
1.41921,91,149,1992.952
1.42719,91,150,2006.14964
1.43915,81,151,2025.92957
1.44713,71,152,2039.12721
1.4601,59,153,2060.57752
1.46811,49,154,2073.82478
1.48007,38,156,2093.6047
1.48802,27,157,2106.75273
1.50098,16,158,2128.1865
1.50896,6,159,2141.38414
1.52093,1,160,2161.18061
1.52991,4,161,2176.03209
1.54188,16,163,2195.82855
1.54985,26,164,2209.00966
1.56182,37,165,2228.80612
1.5708,49,166,2243.65761
1.58277,60,167,2263.45407
1.59074,71,168,2276.63518
1.60271,82,169,2296.43164
1.61169,92,170,2311.28312
1.62366,90,171,2331.07959
1.63164,91,172,2344.27723
1.6446,91,173,2365.711
1.65258,86,174,2378.90864
1.66458,74,175,2398.75472
1.67253,64,176,2411.90275
1.68551,53,177,2433.36959
1.69347,42,178,2446.53416
1.70547,31,179,2466.38024
1.71342,21,180,2479.52827
1.72639,10,181,2500.97857
1.73439,0,182,2514.20929
1.74636,0,183,2534.00576
1.75434,11,184,2547.2034
1.76727,23,185,2568.58755
1.77528,34,186,2581.83481
1.78725,45,187,2601.63127
1.7952,56,188,2614.7793
1.80819,68,190,2636.26268
1.81617,79,191,2649.46033
1.82811,90,192,2669.20718
1.83709,91,193,2684.05866
1.84908,91,194,2703.8882
1.85703,91,195,2717.03623
1.869,89,197,2736.83269
1.87801,77,198,2751.73379
1.88997,66,199,2771.51372
1.89795,56,200,2784.71136
1.90989,45,201,2804.45821
1.91887,34,202,2819.3097
1.93086,23,204,2839.13924
1.93885,12,205,2852.35342
1.95081,1,206,2872.13334
1.95976,0,207,2886.93521
1.97176,9,208,2906.78129
1.97971,20,209,2919.92932
1.9927,31,210,2941.4127
2.00065,43,211,2954.56073
2.01265,54,212,2974.40681
2.02459,65,213,2994.15366
2.03356,76,214,3008.9886
2.04556,88,215,3028.83468
2.05354,90,216,3042.03233
2.06548,91,217,3061.77918
2.07445,91,218,3076.61412
2.08642,90,220,3096.41059
2.0944,78,221,3109.60823
2.10737,66,222,3131.05854
2.11535,56,223,3144.25618
2.12731,45,224,3164.0361
2.13529,34,225,3177.23375
2.14826,23,227,3198.68405
2.15624,13,228,3211.8817
2.1682,2,229,3231.66162
2.17618,0,230,3244.85927
2.18915,8,231,3266.30957
2.19713,19,232,3279.50721
2.20909,30,233,3299.28714
2.21707,42,234,3312.48478
2.23004,53,235,3333.93509
2.23802,64,236,3347.13273
2.24998,75,237,3366.91266
2.25896,87,238,3381.76414
2.27093,90,239,3401.56061
2.27891,91,240,3414.75825
2.29087,91,241,3434.53818
2.29988,91,242,3449.43927
2.31182,81,243,3469.18612
2.31983,71,244,3482.43338
2.33179,59,245,3502.21331
2.34077,49,246,3517.06479
2.35274,38,247,3536.86126
2.36071,27,248,3550.04236
2.37268,16,249,3569.83883
2.38166,5,250,3584.69031
2.39363,1,251,3604.48677
2.40161,5,252,3617.68442
2.41457,16,253,3639.11818
2.42255,27,254,3652.31583
2.43452,38,255,3672.11229
2.4425,49,256,3685.30993
2.45546,60,257,3706.7437
2.46341,72,258,3719.89173
2.47541,83,260,3739.73781
2.48339,91,261,3752.93545
2.49635,90,262,3774.36922
2.50434,91,263,3787.5834
2.5163,91,264,3807.36333
2.52429,82,265,3820.57751
2.53724,72,267,3841.99474
2.54519,61,268,3855.14276
2.55719,50,269,3874.98884
2.56614,39,270,3889.79071
2.57813,29,271,3909.62025
2.58611,18,272,3922.8179
2.59808,7,273,3942.61436
2.60706,1,274,3957.46584
2.619,2,275,3977.21269
2.62698,14,276,3990.41034
2.63894,25,277,4010.19026
2.64792,36,278,4025.04175
2.65989,47,279,4044.83821
2.67185,58,280,4064.61814
2.68083,69,281,4079.46962
2.6928,81,282,4099.26609
2.70078,92,283,4112.46373
2.71274,91,284,4132.24366
2.72172,90,285,4147.09514
2.73369,91,286,4166.8916
2.74167,82,287,4180.08925
2.75364,72,288,4199.88571
2.76261,61,289,4214.72066
2.77458,50,290,4234.51712
2.78256,39,291,4247.71476
2.79552,29,292,4269.14853
2.8035,18,293,4282.34617
2.81547,7,294,4302.14264
2.82345,0,295,4315.34028
2.83641,2,296,4336.77405
2.84439,14,297,4349.97169
2.85636,25,298,4369.76816
2.86434,36,299,4382.9658
2.87731,48,300,4404.4161
2.88528,59,301,4417.59721
2.89725,70,303,4437.39367
2.90523,81,304,4450.59132
2.9182,92,305,4472.04162
2.92617,91,306,4485.22273
2.93814,90,307,4505.01919
2.94712,91,308,4519.87068
2.95909,83,310,4539.66714
2.96706,73,311,4552.84824
2.97903,62,312,4572.64471
2.98801,51,313,4587.49619
2.99998,40,314,4607.29266
3.00796,29,315,4620.4903
3.01992,19,317,4640.27023
3.0289,8,318,4655.12171
3.04087,0,319,4674.91818
3.04885,1,320,4688.11582
3.06181,12,321,4709.54958
3.06979,24,322,4722.74723
3.08176,35,323,4742.54369
3.08974,46,324,4755.74134
3.10274,57,325,4777.24126
3.11068,69,326,4790.37275
3.12265,80,327,4810.16921
3.13066,91,328,4823.41647
3.14362,91,329,4844.85024
3.15157,90,330,4857.99826
3.16357,91,332,4877.84434
3.17155,84,333,4891.04199
3.18448,73,334,4912.42614
3.19246,63,335,4925.62378
3.20443,52,336,4945.42025
3.21241,41,337,4958.61789
3.22537,30,338,4980.05166
3.23335,20,339,4993.2493
3.24532,8,340,5013.04576
3.2543,0,341,5027.89725
3.26626,1,342,5047.67717
3.27424,11,343,5060.87482
3.28621,23,345,5080.67128
3.29519,34,346,5095.52276
3.30716,45,347,5115.31923
3.31913,56,348,5135.11569
3.3271,67,349,5148.2968
3.34007,79,350,5169.7471
3.34805,90,351,5182.94475
3.36002,91,352,5202.74121
3.36899,91,353,5217.57616
3.38096,91,354,5237.37262
3.38894,87,355,5250.57026
3.40091,75,356,5270.36673
3.40988,65,357,5285.20167
3.42185,54,358,5304.99814
3.42983,43,359,5318.19578
3.4418,32,361,5337.99225
3.45078,22,362,5352.84373
3.46274,11,363,5372.62366
3.47072,0,364,5385.8213
3.48369,0,365,5407.2716
3.49166,9,366,5420.45271
3.50363,21,368,5440.24917
3.51161,32,369,5453.44682
3.52458,43,370,5474.89712
3.53255,54,371,5488.07823
3.54452,66,372,5507.87469
3.5525,77,373,5521.07233
3.56547,88,375,5542.52264
3.57345,91,376,5555.72028
3.58541,91,377,5575.50021
3.59339,91,378,5588.69785
3.60636,91,379,5610.14816
3.61434,80,380,5623.3458
3.6263,69,382,5643.12573
3.63528,58,383,5657.97721
3.64725,47,384,5677.77367
3.65523,36,385,5690.97132
3.66719,25,386,5710.75124
3.67617,14,387,5725.60273
3.68814,4,388,5745.39919
3.69612,1,389,5758.59684
3.70809,8,390,5778.3933
3.71706,18,391,5793.22824
3.72903,30,392,5813.02471
3.73701,41,393,5826.22235
3.74901,52,394,5846.06843
3.75798,64,395,5860.90338
3.76992,75,396,5880.65023
3.77793,86,397,5893.89749
3.79086,90,398,5915.28164
3.79887,91,399,5928.5289
3.81081,91,400,5948.27574
3.81879,91,401,5961.47339
3.83175,82,402,5982.90715
3.83975,71,403,5996.13787
3.85173,60,404,6015.95088
3.85968,49,405,6029.09891
3.87267,38,406,6050.58229
3.88062,28,407,6063.73032
3.89259,16,409,6083.52678
3.9006,6,410,6096.77404
3.91356,1,411,6118.2078
3.92154,5,412,6131.40545
3.93348,16,413,6151.1523
3.94149,27,414,6164.39956
3.95443,38,416,6185.80025
3.96639,50,417,6205.58017
3.97437,61,418,6218.77782
3.98734,72,419,6240.22812
3.99532,83,420,6253.42576
4.00728,91,421,6273.20569
4.01526,90,422,6286.40333
4.02823,91,423,6307.85364
4.03621,91,424,6321.05128
4.04817,82,426,6340.83121
4.05615,72,427,6354.02885
4.06912,61,428,6375.47916
4.0771,50,429,6388.6768
4.08907,39,430,6408.47326
4.09704,28,431,6421.65437
4.11001,17,433,6443.10467
4.11799,7,434,6456.30232
4.12996,1,435,6476.09878
4.13893,1,436,6490.93373
4.1509,12,437,6510.73019
4.15888,24,438,6523.92783
4.17085,35,440,6543.7243
4.17982,46,441,6558.55924
4.19179,57,442,6578.35571
4.19977,68,443,6591.55335
4.21174,80,444,6611.34982
4.22071,91,445,6626.18476
4.23268,91,446,6645.98123
4.24066,90,447,6659.17887
4.25363,91,448,6680.62917
4.2616,84,449,6693.81028
4.27358,74,450,6713.62328
4.28155,63,451,6726.80439
4.29452,52,452,6748.25469
4.3025,42,453,6761.45233
4.31446,30,454,6781.23226
4.32244,20,455,6794.4299
4.33541,9,456,6815.88021
4.34339,0,457,6829.07785
4.35536,1,458,6848.87432
4.36333,10,459,6862.05542
4.3763,22,461,6883.50573
4.38428,33,462,6896.70337
4.39625,45,463,6916.49983
4.40422,56,464,6929.68094
4.41719,67,465,6951.13124
4.42517,78,466,6964.32889
4.43713,89,468,6984.10881
4.44611,91,469,6998.9603
4.45808,91,470,7018.75676
4.46606,91,471,7031.9544
4.47802,89,472,7051.73433
4.487,77,473,7066.58581
4.49897,66,475,7086.38228
4.50695,56,476,7099.57992
4.51892,45,477,7119.37639
4.52789,34,478,7134.21133
4.53986,23,479,7154.0078
4.54784,12,480,7167.20544
4.55981,1,482,7187.0019
4.56878,0,483,7201.83685
4.58075,9,484,7221.63331
4.59272,21,485,7241.42978
4.6017,32,486,7256.28126
4.61366,43,487,7276.06119
4.62164,54,488,7289.25883
4.63361,66,489,7309.0553
4.64259,77,490,7323.90678
4.65455,88,491,7343.68671
4.66253,90,492,7356.88435
4.6745,91,493,7376.68081
4.68348,91,494,7391.5323
4.69544,89,495,7411.31222
4.70342,77,496,7424.50987
4.71639,66,498,7445.96017
4.7244,55,499,7459.20743
4.73637,45,500,7479.0039
4.74434,34,501,7492.185
4.75731,23,502,7513.6353
4.76529,12,503,7526.83295
4.77726,1,505,7546.62941
4.78523,0,506,7559.81052
4.79817,9,507,7581.21121
4.80618,20,508,7594.45847
4.81815,31,509,7614.25493
4.82709,42,510,7629.04026
4.83906,53,511,7648.83672
4.84704,65,512,7662.03437
4.85904,76,513,7681.88045
4.86801,87,514,7696.71539
4.87998,90,515,7716.51186
4.88796,91,516,7729.7095
4.89992,91,517,7749.48943
4.90887,91,518,7764.2913
4.92084,81,519,7784.08776
4.92882,69,520,7797.2854
4.94079,58,521,7817.08187
4.94976,47,522,7831.91681
4.96173,36,523,7851.71328
4.96971,26,524,7864.91092
4.98268,15,526,7886.36123
4.99065,4,527,7899.54233
5.00262,1,528,7919.3388
5.0106,7,529,7932.53644
5.02357,18,530,7953.98674
5.03155,29,531,7967.18439
5.04352,40,533,7986.98085
5.05149,51,534,8000.16196
5.06446,63,535,8021.61226
5.07244,74,536,8034.8099
5.0844,85,537,8054.58983
5.09238,90,538,8067.78747
5.10535,90,540,8089.23778
5.11333,91,541,8102.43542
5.1253,91,542,8122.23189
5.13427,82,543,8137.06683
5.14624,71,544,8156.8633
5.15422,60,545,8170.06094
5.16619,49,547,8189.8574
5.17516,38,548,8204.69235
5.18713,27,549,8224.48881
5.19511,16,550,8237.68646
5.20708,6,551,8257.48292
5.21605,1,552,8272.31787
5.22802,4,553,8292.11433
5.23999,16,554,8311.9108
5.24896,26,555,8326.74574
5.26093,37,556,8346.54221
5.26891,49,557,8359.73985
5.28088,60,558,8379.53631
5.28986,71,559,8394.3878
5.30182,82,560,8414.16772
5.3098,92,561,8427.36537
5.3218,90,562,8447.21145
5.33074,91,563,8461.99678
5.34271,91,564,8481.79324
5.35069,83,565,8494.99088
5.36266,73,566,8514.78735
5.37164,62,567,8529.63883
5.38361,51,568,8549.4353
5.39158,40,569,8562.6164
5.40455,29,570,8584.06671
5.41253,19,571,8597.26435
5.4245,8,572,8617.06081
5.43247,0,573,8630.24192
5.44544,1,574,8651.69222
5.45342,10,575,8664.88987
5.46539,22,576,8684.68633
5.47337,34,577,8697.88398
5.48633,45,578,8719.31774
5.49431,56,579,8732.51538
5.50628,67,580,8752.31185
5.51426,78,581,8765.50949
5.52722,90,583,8786.94326
5.5352,91,584,8800.1409
5.54717,91,585,8819.93737
5.55515,91,586,8833.13501
5.56811,89,587,8854.56878
5.57609,78,588,8867.76642
5.58806,66,590,8887.56288
5.59703,56,591,8902.39783
5.609,45,592,8922.19429
5.61698,34,593,8935.39194
5.62895,23,594,8955.1884
5.63792,13,595,8970.02335
5.64989,2,597,8989.81981
5.65787,0,598,9003.01746
5.67084,9,599,9024.46776
5.67881,20,600,9037.64886
5.69078,32,601,9057.44533
5.69876,43,602,9070.64297
5.71173,54,604,9092.09328
5.7197,65,605,9105.27438
5.73167,77,606,9125.07085
5.73965,88,607,9138.26849
5.75262,90,608,9159.7188
5.7606,91,609,9172.91644
5.77256,91,611,9192.69636
5.78054,90,612,9205.89401
5.79351,78,613,9227.34431
5.80149,66,614,9240.54196
5.81349,56,615,9260.38804
5.82146,45,616,9273.56914
5.8344,34,617,9294.96983
5.84238,23,618,9308.16747
5.85437,13,619,9327.99702
5.86335,2,620,9342.8485
5.87532,0,621,9362.64496
5.88327,9,622,9375.79299
5.89526,21,623,9395.62253
5.9082,32,624,9417.02322
5.91618,44,625,9430.22087
5.92815,54,626,9450.01733
5.93613,66,627,9463.21497
5.94909,77,628,9484.64874
5.95707,88,629,9497.84638
5.96904,91,630,9517.64285
5.97802,91,631,9532.49433
5.98998,91,632,9552.27426
5.99796,90,633,9565.4719
6.00993,79,634,9585.26837
6.01891,68,635,9600.11985
6.03088,57,636,9619.91631
6.03885,46,637,9633.09742
6.05082,36,638,9652.89388
6.0598,25,639,9667.74537
6.07176,14,640,9687.52529
6.07974,3,641,9700.72294
6.09271,1,642,9722.17324
6.10069,8,643,9735.37088
6.11266,18,644,9755.16735
6.12064,29,645,9768.36499
6.1336,41,647,9789.79876
6.14158,52,648,9802.9964
6.15355,63,649,9822.79287
6.16153,74,650,9835.99051
6.17449,86,651,9857.42428
6.18247,90,652,9870.62192
6.19444,91,654,9890.41838
6.20341,91,655,9905.25333
6.21538,91,656,9925.04979
6.22336,81,657,9938.24744
6.23533,70,658,9958.0439
6.24331,58,659,9971.24154
6.25627,48,661,9992.67531
6.26425,37,662,10005.87295
6.27622,26,663,10025.66942
6.28519,15,664,10040.50436
6.29716,5,665,10060.30083
6.30514,1,666,10073.49847
6.31711,3,667,10093.29494
6.32608,15,668,10108.12988
6.33805,26,669,10127.92635
6.34603,37,670,10141.12399
6.359,49,671,10162.57429
6.36698,60,672,10175.77194
6.37894,71,673,10195.55186
6.38692,82,674,10208.74951
6.39989,92,675,10230.19981
6.40787,90,676,10243.39746
6.41983,91,677,10263.17738
6.42781,91,678,10276.37502
6.44078,82,679,10297.82533
6.44876,72,680,10311.02297
6.46073,61,682,10330.81944
6.4687,50,683,10344.00054
6.48167,39,684,10365.45085
6.49364,28,685,10385.24731
6.50162,17,686,10398.44496
6.5096,6,687,10411.6426
6.52256,1,689,10433.07636
6.53054,3,690,10446.27401
6.54251,15,691,10466.07047
6.55547,26,692,10487.50424
6.56345,37,693,10500.70188
6.57542,48,694,10520.49835
6.5834,59,695,10533.69599
6.59636,71,696,10555.12976
6.60434,82,697,10568.3274
6.61631,92,698,10588.12386
6.62429,90,699,10601.32151
6.63728,90,700,10622.80489
6.64526,91,701,10636.00253
6.65723,82,702,10655.799
6.66521,72,703,10668.99664
6.67817,61,705,10690.43041
6.68615,50,706,10703.62805
6.69812,39,707,10723.42452
6.70707,29,708,10738.22638
6.71906,18,709,10758.05592
6.72704,7,710,10771.25357
6.73898,1,712,10791.00042
6.74799,2,713,10805.90152
6.75993,13,714,10825.64837
6.7679,24,715,10838.82947
6.77987,35,716,10858.62594
6.78888,46,717,10873.52703
6.80084,58,718,10893.30696
6.80882,69,719,10906.5046
6.82079,80,720,10926.30107
6.82977,91,721,10941.15255
6.84174,91,722,10960.94902
6.84971,90,723,10974.13012
6.86265,91,724,10995.53081
6.87066,85,725,11008.77807
6.88262,74,726,11028.558
6.8906,64,727,11041.75564
6.90358,53,728,11063.22248
6.91155,42,729,11076.40359
6.92349,31,730,11096.15044
6.93149,21,731,11109.38116
6.94446,10,733,11130.83146
6.95244,0,734,11144.0291
6.96441,0,735,11163.82557
6.97238,10,736,11177.00667
6.98535,21,737,11198.45698
6.9933,32,738,11211.60501
7.0053,44,740,11231.45109
7.01325,54,741,11244.59911
7.02624,66,742,11266.0825
7.03422,77,743,11279.28014
7.04619,88,744,11299.0766
7.05518,91,745,11313.94463
7.06713,91,746,11333.70801
7.07512,91,747,11346.9222
7.08708,89,748,11366.70212
7.09603,77,749,11381.50399
7.10802,66,750,11401.33353
7.116,55,751,11414.53117
7.12797,45,752,11434.32764
7.14093,34,753,11455.76141
7.14891,23,754,11468.95905
7.16088,12,755,11488.75551
7.16983,1,756,11503.55738
7.18182,0,757,11523.38692
7.1898,9,758,11536.58457
7.20178,20,759,11556.39757
7.21075,31,760,11571.23251
7.22271,43,761,11591.01244
7.23069,54,762,11604.21008
7.24267,65,763,11624.02309
7.25161,76,764,11638.80842
7.26361,88,765,11658.6545
7.27158,90,766,11671.8356
7.28355,91,767,11691.63207
7.29253,91,768,11706.48355
7.30449,91,769,11726.26348
7.31248,80,770,11739.47766
7.32541,68,771,11760.86181
7.33339,57,772,11774.05945
7.34539,47,773,11793.90553
7.35337,36,774,11807.10318
7.36631,25,776,11828.50386
7.37431,14,777,11841.73458
7.38625,3,778,11861.48143
7.39423,1,779,11874.67908
7.40719,7,780,11896.11284
7.41517,17,781,11909.31049
7.42714,29,783,11929.10695
7.43512,40,784,11942.3046
7.44809,51,785,11963.7549
7.45606,62,786,11976.936
7.46803,74,787,11996.73247
7.47701,85,788,12011.58395
7.48898,90,790,12031.38042
7.49695,90,791,12044.56152
7.50892,91,792,12064.35799
7.5179,91,793,12079.20947
7.52987,82,794,12099.00594
7.53784,72,795,12112.18704
7.54981,61,797,12131.9835
7.55879,50,798,12146.83499
7.57076,39,799,12166.63145
7.57874,28,800,12179.8291
7.5917,17,801,12201.26286
7.59968,7,802,12214.46051
7.61165,1,804,12234.25697
7.61963,4,805,12247.45461
7.63259,16,806,12268.88838
7.64057,26,807,12282.08602
7.65254,37,808,12301.88249
7.66052,49,809,12315.08013
7.67348,60,810,12336.5139
7.68147,71,811,12349.72808
7.69343,82,812,12369.50801
7.70141,92,813,12382.70565
7.71438,90,814,12404.15595
7.72235,91,815,12417.33706
7.73432,91,816,12437.13352
7.7433,82,817,12451.98501
7.75527,72,818,12471.78147
7.76723,61,819,12491.5614
7.77521,50,820,12504.75904
7.78818,40,821,12526.20935
7.79616,29,822,12539.40699
7.80812,18,823,12559.18692
7.8161,7,824,12572.38456
7.82907,0,825,12593.83486
7.83705,5,826,12607.03251
7.84901,16,827,12626.81243
7.85699,27,828,12640.01008
7.86996,38,829,12661.46038
7.87794,49,830,12674.65802
7.8899,60,831,12694.43795
7.89888,72,832,12709.28943
7.91085,83,834,12729.0859
7.91883,92,835,12742.28354
7.93079,90,836,12762.06347
7.93977,91,837,12776.91495
7.95174,91,838,12796.71142
7.95972,84,839,12809.90906
7.97168,73,840,12829.68899
7.98069,63,841,12844.59008
7.99266,52,842,12864.38655
8.00064,41,843,12877.58419
8.0136,30,844,12899.01796
8.02155,19,845,12912.16599
8.03355,8,846,12932.01207
8.04153,0,847,12945.20971
8.05446,1,848,12966.59386
8.06244,12,849,12979.7915
8.07444,23,850,12999.63758
8.08242,34,851,13012.83523
8.09536,45,852,13034.23592
8.10333,57,853,13047.41702
8.11534,68,855,13067.27964
8.12331,79,856,13080.46074
8.13628,90,857,13101.91105
8.14425,91,858,13115.09215
8.15622,91,859,13134.88862
8.16517,91,860,13149.69049
8.17716,86,862,13169.52003
8.18511,74,863,13182.66806
8.19711,64,864,13202.51414
8.20609,53,865,13217.36562
8.21805,42,866,13237.14555
8.22604,31,867,13250.35973
8.23801,21,869,13270.15619
8.24698,10,870,13284.99114
8.25895,0,871,13304.7876
8.26693,0,872,13317.98525
8.27889,10,873,13337.76517
8.28787,22,874,13352.61666
8.29984,33,876,13372.41312
8.30782,44,877,13385.61076
8.32079,55,878,13407.06107
8.32876,67,879,13420.24217
8.3407,78,880,13439.98902
8.34871,89,881,13453.23628
8.36167,91,882,13474.67005
8.36965,91,883,13487.86769
8.38162,91,884,13507.66416
8.3896,89,885,13520.8618
8.40253,77,886,13542.24595
8.41453,66,887,13562.09203
8.42251,55,888,13575.28967
8.43545,44,889,13596.69036
8.44342,34,890,13609.87147
8.45543,23,891,13629.73409
8.46338,12,892,13642.88211
8.47634,1,893,13664.31588
8.48435,0,894,13677.56314
8.49628,9,895,13697.29345
8.50429,20,896,13710.54071
8.51723,31,897,13731.9414
8.52523,42,898,13745.17212
8.53721,53,899,13764.98512
8.54518,65,900,13778.16623
8.55815,76,901,13799.61653
8.56613,87,902,13812.81417
8.57809,90,903,13832.5941
8.58607,91,904,13845.79174
8.59904,91,905,13867.24205
8.60702,91,906,13880.43969
8.61899,81,907,13900.23616
8.62796,71,908,13915.0711
8.6399,59,909,13934.81795
8.64788,48,910,13948.01559
8.65985,37,911,13967.81206
8.66882,27,912,13982.647
8.68079,16,913,14002.44347
8.68877,5,914,14015.64111
8.70173,1,915,14037.07488
8.70971,5,916,14050.27252
8.72168,16,917,14070.06899
8.72966,27,918,14083.26663
8.74262,38,919,14104.7004
8.7506,50,920,14117.89804
8.76257,61,921,14137.6945
8.77055,72,922,14150.89215
8.78351,83,924,14172.32591
8.79149,91,925,14185.52356
8.80346,90,926,14205.32002
8.81144,91,927,14218.51766
8.82441,91,928,14239.96797
8.83238,83,929,14253.14907
8.84435,73,930,14272.94554
8.85233,62,931,14286.14318
8.8653,51,932,14307.59349
8.87328,40,933,14320.79113
8.88524,29,934,14340.57106
8.89422,18,935,14355.42254
8.90619,7,936,14375.219
8.91417,0,937,14388.41665
8.92614,2,938,14408.21311
8.93511,14,939,14423.04806
8.94708,25,940,14442.84452
8.95506,36,941,14456.04216
8.96702,47,942,14475.82209
8.976,58,943,14490.67357
8.98797,70,945,14510.47004
8.99595,81,946,14523.66768
9.00891,92,947,14545.10145
9.01689,91,948,14558.29909
9.02886,90,949,14578.09556
9.03684,91,950,14591.2932
9.0498,85,952,14612.72697
9.06177,74,953,14632.52343
9.06975,64,954,14645.72107
9.08172,53,955,14665.51754
9.09069,42,956,14680.35248
9.10266,31,957,14700.14895
9.11064,21,958,14713.34659
9.1236,10,959,14734.78036
9.13158,0,960,14747.978
9.14355,0,962,14767.77447
9.15153,9,963,14780.97211
9.16449,18,964,14802.40588
9.17247,30,965,14815.60352
9.18444,41,966,14835.39998
9.19242,52,967,14848.59763
9.20539,64,969,14870.04793
9.21336,75,970,14883.22904
9.22533,86,971,14903.0255
9.23331,90,972,14916.22314
9.2463,91,973,14937.70653
9.25426,91,974,14950.87109
9.26622,91,976,14970.65102
9.2742,81,977,14983.84866
9.28717,70,978,15005.29897
9.29515,58,979,15018.49661
9.30711,48,980,15038.27654
9.31609,37,981,15053.12802
9.32806,26,983,15072.92448
9.33604,15,984,15086.12213
9.34801,5,985,15105.91859
9.35698,1,986,15120.75354
9.36895,2,987,15140.55
9.37693,15,988,15153.74765
9.3889,26,989,15173.54411
9.39787,37,990,15188.37906
9.40984,48,991,15208.17552
9.41782,59,992,15221.37316
9.43079,71,993,15242.82347
9.43876,82,994,15256.00457
9.45073,92,995,15275.80104
9.45871,90,996,15288.99868
9.47168,90,997,15310.44899
9.47966,91,998,15323.64663
9.49162,82,999,15343.42656
9.4996,72,1000,15356.6242
9.51257,61,1001,15378.0745
9.52054,50,1002,15391.25561
9.53251,40,1003,15411.05207
9.54049,29,1004,15424.24972
9.55346,18,1005,15445.70002
9.56143,7,1006,15458.88113
9.5734,0,1007,15478.67759
9.58138,2,1008,15491.87523
9.59435,14,1009,15513.32554
9.60232,25,1010,15526.50664
