t,angle,iteration,phase angle
2.19015,8,231,3965.1241
2.19812,0,232,3978.43718
2.21011,1,233,3998.46528
2.21907,11,234,4013.43206
2.23103,23,235,4033.41005
2.23901,34,236,4046.73984
2.25198,45,237,4068.40493
2.25996,56,238,4081.73472
2.27193,67,239,4101.72941
2.27991,79,240,4115.0592
2.29287,90,241,4136.70758
2.30085,91,242,4150.03738
2.31282,91,243,4170.03206
2.32481,91,244,4190.06016
2.33376,85,245,4205.01024
2.34573,74,246,4225.00493
2.35371,64,247,4238.33472
2.36568,53,248,4258.32941
2.37465,42,249,4273.3129
2.38662,31,250,4293.30758
2.3946,21,251,4306.63738
2.40756,10,252,4328.28576
2.41554,0,253,4341.61555
2.42751,0,255,4361.61024
2.43549,10,256,4374.94003
2.44845,22,257,4396.58842
2.45643,33,258,4409.91821
2.4684,44,259,4429.9129
2.47638,55,260,4443.24269
2.48934,67,262,4464.89107
2.49732,78,263,4478.22086
2.50929,89,264,4498.21555
2.51729,91,265,4511.57875
2.53024,91,266,4533.21043
2.53821,91,267,4546.52352
2.55018,90,268,4566.51821
2.55916,79,269,4581.5184
2.57113,68,270,4601.51309
2.5791,57,271,4614.82618
2.59108,46,272,4634.83757
2.60005,35,273,4649.82106
2.61202,25,274,4669.81574
2.61999,14,275,4683.12883
2.63196,3,276,4703.12352
2.64094,0,277,4718.12371
2.65291,7,278,4738.1184
2.66089,18,279,4751.44819
2.67385,29,280,4773.09658
2.68185,40,281,4786.45978
2.6938,52,282,4806.42106
2.70178,63,283,4819.75085
2.71474,74,284,4841.39923
2.72272,85,285,4854.72902
2.73469,90,286,4874.72371
2.74267,91,287,4888.0535
2.75564,91,288,4909.71859
2.76361,91,289,4923.03168
2.77558,81,290,4943.02637
2.78356,70,291,4956.35616
2.79655,59,292,4978.05466
2.8045,48,293,4991.33434
2.81647,37,294,5011.32902
2.82445,27,295,5024.65882
2.83741,16,296,5046.3072
2.84539,5,297,5059.63699
2.85736,1,298,5079.63168
2.86534,3,299,5092.96147
2.8783,15,301,5114.60986
2.88628,26,302,5127.93965
2.89828,37,303,5147.98445
2.90723,48,304,5162.93453
2.91919,60,305,5182.91251
2.92717,71,306,5196.2423
2.93914,82,308,5216.23699
2.95211,92,309,5237.90208
2.96009,90,310,5251.23187
2.97205,91,311,5271.20986
2.98103,91,312,5286.21005
2.99303,83,313,5306.25485
3.00098,73,314,5319.53453
3.01294,62,315,5339.51251
3.02192,51,316,5354.5127
3.03389,40,318,5374.50739
3.04187,29,319,5387.83718
3.05384,18,320,5407.83187
3.06282,7,321,5422.83206
3.07478,0,322,5442.81005
3.08276,1,323,5456.13984
3.09572,12,324,5477.78822
3.10372,24,325,5491.15142
3.11567,35,326,5511.1127
3.12365,46,327,5524.4425
3.13661,57,328,5546.09088
3.14461,68,329,5559.45408
3.15656,80,330,5579.41536
3.16454,91,331,5592.74515
3.17751,91,332,5614.41024
3.18551,91,333,5627.77344
3.19745,91,334,5647.71802
3.20543,84,335,5661.04781
3.21842,73,336,5682.7463
3.2264,63,337,5696.0761
3.23834,52,338,5716.02067
3.24632,41,339,5729.35046
3.25931,30,340,5751.04896
3.26726,20,341,5764.32864
3.27923,8,342,5784.32333
3.28721,0,343,5797.65312
3.3002,1,344,5819.35162
3.30816,11,345,5832.648
3.32012,23,346,5852.62598
3.3291,34,347,5867.62618
3.34109,45,348,5887.65427
3.34905,56,349,5900.95066
3.36101,67,350,5920.92864
3.36999,79,351,5935.92883
3.38198,90,352,5955.95693
