t,angle,iteration,phase angle
2.71089,67,285,1328.98509
2.7188,61,286,1335.76523
2.7314,56,288,1346.56545
2.73957,50,289,1353.56844
2.75182,45,290,1364.06865
2.76006,39,291,1371.13165
2.77234,33,292,1381.65758
2.78046,28,293,1388.61771
2.79247,22,294,1398.91221
2.80093,16,295,1406.16378
2.81322,10,296,1416.69828
2.82142,5,297,1423.72699
2.83369,0,298,1434.24434
2.84151,1,299,1440.94733
2.85386,6,300,1451.53326
2.86207,12,301,1458.57054
2.87442,17,303,1469.15647
2.88285,23,304,1476.38233
2.89513,28,305,1486.90825
2.90328,34,306,1493.89411
2.91563,39,307,1504.48003
2.92382,45,308,1511.50017
2.93612,50,310,1522.04324
2.94441,55,311,1529.1491
2.9566,61,312,1539.59788
2.96887,67,313,1550.11523
2.97732,72,314,1557.35823
2.98943,77,315,1567.73844
2.99746,83,316,1574.62143
3.00961,89,317,1585.03593
3.01834,90,318,1592.51894
3.02951,91,320,1602.09341
3.03854,91,321,1609.83357
3.05056,91,322,1620.13663
3.05904,91,323,1627.40535
3.07127,91,324,1637.88841
3.07918,91,325,1644.66855
3.09118,90,326,1654.95447
3.10002,84,327,1662.53176
3.11219,78,328,1672.9634
3.12024,72,329,1679.86354
3.13267,67,330,1690.51804
3.14082,61,331,1697.50389
3.15315,55,332,1708.07268
3.16109,50,333,1714.87853
3.17367,44,334,1725.6616
3.18153,38,335,1732.39888
3.19412,33,336,1743.19052
3.20236,27,337,1750.25352
3.21464,21,338,1760.77944
3.22277,16,339,1767.74815
3.23506,10,340,1778.28265
3.24315,4,341,1785.21708
3.25554,0,342,1795.83729
3.26343,2,343,1802.60028
3.27606,7,344,1813.42621
3.28423,13,345,1820.42921
3.29653,18,347,1830.97228
3.30446,24,348,1837.76955
3.31702,29,349,1848.53548
3.32541,34,350,1855.72706
3.33751,40,351,1866.09869
3.34571,46,352,1873.1274
3.35714,51,353,1882.92474
3.36591,56,354,1890.44204
3.37789,62,355,1900.71081
3.38661,68,356,1908.18525
3.39896,73,357,1918.77117
3.40712,78,358,1925.7656
3.41931,84,359,1936.21438
3.42726,90,360,1943.0288
3.44,91,361,1953.94902
3.44812,91,362,1960.90916
3.46036,91,363,1971.4008
3.46854,91,364,1978.41237
3.48087,91,365,1988.98115
3.48922,91,366,1996.13844
3.50138,91,368,2006.5615
3.50953,88,369,2013.54736
3.52179,82,370,2024.05614
3.52966,76,371,2030.80199
3.54243,71,372,2041.74792
3.5546,65,373,2052.17956
3.56249,60,374,2058.94255
3.57503,54,375,2069.69134
3.58312,48,376,2076.62576
3.59551,42,377,2087.24597
3.6037,37,378,2094.26611
3.61569,31,379,2104.54346
3.62374,26,380,2111.4436
3.63653,20,381,2122.40668
3.64438,14,382,2129.13538
3.65693,9,384,2139.89274
3.66472,3,385,2146.57002
3.67644,1,386,2156.61593
3.68542,2,387,2164.31323
3.6979,8,388,2175.01059
3.70617,13,389,2182.0993
3.71863,19,390,2192.77951
3.72661,24,391,2199.61965
3.73887,29,392,2210.12843
3.74687,35,393,2216.98571
3.75959,40,394,2227.88879
3.76764,46,395,2234.78892
3.77982,51,396,2245.22913
3.78806,57,397,2252.29213
3.80038,63,398,2262.85234
3.80882,68,399,2270.08677
3.82086,74,400,2280.40698
3.82904,79,401,2287.41855
3.84078,84,402,2297.48161
3.84914,90,403,2304.64746
3.86178,91,404,2315.48197
3.86994,91,405,2322.47639
3.88201,91,406,2332.82231
3.89041,91,407,2340.02246
3.90269,91,408,2350.54838
3.91087,91,409,2357.55995
3.92296,91,411,2367.92301
3.93144,87,412,2375.19173
3.94324,81,413,2385.30622
3.95191,76,414,2392.7378
3.96416,70,415,2403.23801
