t,angle,iteration
3.27571,38,320

3.28773,47,321

3.29569,57,322

3.30767,66,323

3.31936,76,324

3.33136,86,325

3.34358,90,326

3.35173,90,327

3.36353,91,328

3.37173,91,329

3.38372,83,330

3.39163,75,331

3.40364,66,332

3.41137,56,333

3.42363,47,334

3.43163,37,335

3.44357,29,336

3.45163,20,337

3.46362,10,338

3.47163,1,339

3.48362,0,340

3.49536,8,341

3.50736,17,342

3.51547,27,343

3.52763,36,344

3.53563,46,345

3.54763,56,346

3.55557,65,347

3.56762,74,348

3.57564,84,349

3.5874,91,350

3.59536,90,351

3.60736,91,352

3.6157,91,353

3.62774,84,354

3.63574,76,355

3.64773,67,356

3.65573,58,357

3.67136,48,358

3.67937,39,359

3.69151,30,360

3.69963,21,361

3.71157,11,362

3.71963,2,363

3.73163,0,364

3.73963,7,365

3.75163,15,366

3.75963,24,367

3.77158,34,368

3.77964,44,369

3.79158,53,370

3.79963,63,371

3.81164,73,372

3.81962,82,373

3.83157,92,374

3.84336,91,375

3.8554,90,376

3.86362,91,377

3.87557,90,378

3.88363,81,379

3.89563,71,380

3.90361,61,381

3.91562,52,382

3.92759,44,383

3.93536,34,384

3.94758,25,385

3.95564,16,386

3.96756,7,387

3.97564,0,388

3.9874,6,389

3.99536,15,390

4.01136,24,391

4.01936,33,392

4.03163,43,393

4.03973,52,394

4.05169,62,395

4.05973,72,396

4.07174,81,397

4.07974,91,398

4.09161,91,399

4.09973,90,400

4.11136,91,401

4.11937,91,402

4.13136,82,403

4.13973,73,404

4.15169,63,405

4.15972,53,406

4.1754,44,407

4.18336,36,408

4.19538,26,409

4.20092,17,410

4.2132,8,411

4.22093,0,412

4.23296,3,413

4.24493,13,414

4.25696,22,415

4.26518,31,416

4.27732,41,417

4.28531,51,418

4.2973,60,419

4.30529,70,420

4.31731,80,421

4.32525,89,422

4.33729,91,423

4.3453,91,424

4.3573,91,425

4.36525,90,426

4.37723,81,427

4.3853,72,428

4.3973,62,429

4.40532,53,430

4.41693,44,431

4.42898,35,432

4.44118,25,433

4.44919,16,434

4.46118,7,435

4.46919,0,436

4.48118,2,437

4.48919,12,438

4.50131,22,439

4.5093,31,440

4.52128,41,441

4.52931,50,442

4.54131,59,443

4.54928,69,444

4.56129,79,445

4.57319,88,446

4.58493,91,447

4.59293,91,448

4.60493,91,449

4.6172,90,450

4.62528,81,451

4.63729,71,452

4.64528,62,453

4.6573,53,454

4.66531,44,455

4.67731,35,456

4.68516,25,457

4.69718,16,458

4.70519,7,459

4.7171,0,460

4.72519,1,461

4.73718,8,462

4.74531,16,463

4.76093,26,464

4.76493,36,465

4.78116,45,466

4.7893,54,467

4.8013,64,468

4.8093,73,469

4.8213,83,470

4.82931,92,471

4.8412,90,472

4.84919,91,473

4.86121,91,474

4.86921,83,475

4.8812,74,476

4.88921,64,477

4.90121,55,478

4.90914,45,479

4.92093,36,480

4.93293,28,481

4.94191,18,482

4.94999,8,483

4.96561,0,484

4.97375,0,485

4.98586,7,486

4.99387,15,487

5.00587,24,488

5.01386,34,489

5.02588,44,490

5.03387,53,491

5.04561,63,492

5.05361,72,493

5.06565,82,494

5.07426,91,495

5.08664,91,496

5.09456,90,497

5.10663,91,498

5.11464,83,499

5.12665,74,500

5.13464,65,501

5.14664,55,502

5.15827,46,503

5.16716,37,504

5.17553,28,505

5.18752,18,506

5.19916,9,507

5.21129,0,508

5.2195,0,509

5.23116,8,510

5.23916,16,511

5.25154,26,512

5.26352,36,513

5.27147,45,514

5.2835,55,515

5.29154,65,516

5.30349,74,517

5.31155,84,518

5.32349,92,519

5.33152,90,520

5.34345,91,521

5.35145,91,522

5.3672,84,523

5.37517,75,524

5.38725,66,525

5.39544,57,526

5.40742,48,527

5.41545,38,528

5.42738,29,529

5.43545,20,530

5.44745,10,531

5.45544,1,532

5.46745,0,533

5.47545,7,534

5.48744,15,535

5.49537,25,536

5.50744,35,537

5.51545,44,538

5.52743,54,539

5.5392,64,540

5.55116,73,541

5.55927,82,542

5.57145,92,543

5.57946,90,544

5.59116,91,545

5.59917,91,546

5.61153,86,547

5.61953,76,548

5.63154,67,549

5.6395,58,550

5.65144,50,551

5.65944,40,552

5.67144,31,553

5.67945,22,554

5.69145,13,555

5.69944,3,556

5.71521,1,557

5.72317,6,558

5.73517,15,559

5.7432,24,560

5.7552,33,561

5.76317,43,562

5.77554,52,563

5.78351,62,564

5.79554,72,565

5.80386,81,566

5.81625,91,567

5.82415,91,568

5.83597,90,569

5.84415,91,570

5.85624,89,571

5.8639,79,572

5.8759,69,573

5.88791,60,574

5.89591,51,575

5.9079,42,576

5.91591,32,577

5.93187,23,578

5.9399,14,579

5.95191,5,580

5.95987,1,581

