t,angle,iteration
0.051,1,183

0.052,2,184

0.052,5,185

0.052,9,186

0.053,12,187

0.053,13,188

0.053,13,189

0.054,13,190

0.054,13,191

0.054,13,192

0.054,13,193

0.055,13,194

0.055,13,195

0.055,13,196

0.055,13,197

0.056,13,198

0.056,13,199

0.056,13,200

0.056,13,201

0.056,10,202

0.057,6,203

0.057,3,204

0.057,1,205

0.057,4,206

0.057,8,207

0.058,11,208

0.058,15,209

0.058,18,210

0.058,22,211

0.058,25,212

0.059,29,213

0.059,32,214

0.059,36,215

0.059,39,216

0.059,43,217

0.06,46,218

0.06,50,219

0.06,53,220

0.06,57,221

0.06,54,222

0.061,51,223

0.061,47,224

0.061,44,225

0.061,41,226

0.061,38,227

0.062,34,228

0.062,31,229

0.062,28,230

0.062,25,231

0.063,21,232

0.063,18,233

0.063,15,234

0.063,11,235

0.064,8,236

0.064,5,237

0.064,2,238

0.064,2,239

0.064,5,240

0.065,8,241

0.065,12,242

0.065,13,243

0.065,13,244

0.065,13,245

0.066,13,246

0.066,13,247

0.067,13,248

0.067,13,249

0.067,13,250

0.067,13,251

0.068,13,252

0.068,13,253

0.068,13,254

0.069,13,255

0.069,13,256

0.069,10,257

0.07,7,258

0.07,3,259

0.07,0,260

0.071,4,261

0.071,7,262

0.071,11,263

0.071,14,264

0.071,18,265

0.072,21,266

0.072,25,267

0.072,28,268

0.072,32,269

0.072,35,270

0.073,39,271

0.073,42,272

0.073,46,273

0.073,49,274

0.074,53,275

0.074,56,276

0.074,54,277

0.074,51,278

0.074,48,279

0.075,45,280

0.075,41,281

0.075,38,282

0.075,35,283

0.075,32,284

0.076,28,285

0.076,25,286

0.076,22,287

0.076,19,288

0.076,15,289

0.077,12,290

0.077,9,291

0.077,5,292

0.077,2,293

0.078,1,294

0.078,4,295

0.078,8,296

0.078,11,297

0.078,13,298

0.079,13,299

0.079,13,300

0.079,13,301

0.079,13,302

0.08,13,303

0.08,13,304

0.08,13,305

0.08,13,306

0.08,13,307

0.081,13,308

0.081,13,309

0.081,13,310

0.081,13,311

0.081,11,312

0.082,7,313

0.082,4,314

0.082,0,315

0.082,3,316

0.083,7,317

0.083,10,318

0.083,14,319

0.083,17,320

0.084,21,321

0.084,24,322

0.084,28,323

0.084,31,324

0.085,35,325

0.085,38,326

0.085,42,327

0.085,45,328

0.085,49,329

0.086,52,330

0.086,56,331

0.086,55,332

0.086,52,333

0.086,49,334

0.087,45,335

0.087,42,336

0.087,39,337

0.087,36,338

0.088,32,339

0.088,29,340

0.088,26,341

0.088,23,342

0.088,19,343

0.089,16,344

0.089,13,345

0.089,9,346

0.089,6,347

0.089,3,348

0.09,0,349

0.09,4,350

0.09,7,351

0.09,10,352

0.09,13,353

0.091,13,354

0.091,13,355

0.091,13,356

0.092,13,357

0.092,13,358

0.092,13,359

0.093,13,360

0.093,13,361

0.093,13,362

0.093,13,363

0.093,13,364

0.094,13,365

0.094,13,366

0.094,11,367

0.094,8,368

0.094,4,369

0.095,1,370

0.095,3,371

0.095,6,372

0.095,10,373

0.095,13,374

0.096,16,375

0.096,20,376

0.096,24,377

0.096,27,378

0.096,30,379

0.097,34,380

0.097,37,381

0.097,41,382

0.097,45,383

0.097,48,384

0.098,52,385

0.098,55,386

0.098,55,387

0.098,52,388

0.099,49,389

0.099,46,390

0.099,43,391

0.1,39,392

0.1,36,393

0.1,33,394

0.1,29,395

0.1,26,396

0.101,23,397

0.101,20,398

0.101,16,399

0.101,13,400

0.101,10,401

0.102,7,402

0.102,3,403

0.102,0,404

0.102,3,405

0.102,7,406

0.103,10,407

0.103,13,408

0.103,13,409

0.103,13,410

0.103,13,411

0.104,13,412

0.104,13,413

0.104,13,414

0.104,13,415

0.104,13,416

0.105,13,417

0.105,13,418

0.105,13,419

0.105,13,420

0.106,13,421

0.106,12,422

0.106,8,423

0.106,5,424

0.106,1,425

0.106,2,426

0.107,6,427

0.107,9,428

0.107,13,429

0.107,16,430

0.107,20,431

0.108,23,432

0.108,26,433

0.108,30,434

0.108,33,435

0.109,37,436

0.109,41,437

0.109,44,438

0.109,48,439

0.11,51,440

0.11,55,441

0.11,56,442

0.11,53,443

0.11,49,444

0.111,46,445

0.111,43,446

0.111,40,447

0.111,36,448

0.111,33,449

0.112,30,450

0.112,27,451

0.112,23,452

0.112,20,453

0.112,17,454

0.113,14,455

0.113,10,456

0.113,7,457

0.113,4,458

0.113,0,459

0.114,3,460

0.114,6,461

0.114,9,462

0.114,13,463

0.114,13,464

0.115,13,465

0.115,13,466

0.115,13,467

0.115,13,468

0.116,13,469

0.141,13,470

0.191,13,471

0.24,13,472

0.293,13,473

0.342,13,474

0.391,13,475

0.445,13,476

0.494,12,477

0.543,9,478

0.596,5,479

0.645,2,480

0.698,2,481

0.748,5,482

0.797,9,483

0.85,12,484

0.899,16,485

0.948,19,486

1.002,23,487

1.051,26,488

1.103,30,489

1.153,33,490

1.202,37,491

1.255,40,492

1.304,44,493

1.353,47,494

1.407,51,495

1.456,54,496

1.505,56,497

1.559,53,498

1.607,50,499

1.661,47,500

1.71,43,501

1.76,40,502

1.813,37,503

1.862,34,504

1.911,30,505

1.964,27,506

2.013,24,507

2.066,21,508

2.115,17,509

2.165,14,510

2.218,11,511

2.267,7,512

2.316,4,513

2.369,1,514

2.418,2,515

2.468,6,516

2.521,9,517

2.57,12,518

2.623,13,519

2.672,13,520

2.722,13,521

2.775,13,522

2.824,13,523

2.873,13,524

2.927,13,525

2.976,13,526

3.025,13,527

3.078,13,528

3.127,13,529

3.181,13,530

3.23,13,531

3.279,13,532

3.332,9,533

3.381,6,534

3.43,2,535

3.483,1,536

3.533,5,537

3.582,8,538

3.635,12,539

3.684,15,540

3.737,19,541

3.787,22,542

3.836,26,543

3.889,29,544

3.938,33,545

3.987,36,546

4.041,40,547

4.089,43,548

4.143,47,549

4.192,50,550

4.241,54,551

4.295,57,552

4.344,53,553

4.393,50,554

4.446,47,555

4.495,44,556

4.548,40,557

4.598,37,558

4.646,34,559

4.7,31,560

4.749,27,561

4.798,24,562

4.851,21,563

4.9,18,564

4.95,14,565

5.003,11,566

5.053,8,567

5.105,5,568

5.155,1,569

5.204,2,570

5.257,5,571

5.306,9,572

5.355,12,573

5.409,13,574

5.458,13,575

5.507,13,576

5.56,13,577

5.609,13,578

5.662,13,579

5.711,13,580

5.761,13,581

5.814,13,582

5.863,13,583

5.912,13,584

5.966,13,585

6.015,13,586

6.068,13,587

6.117,10,588

6.444,6,589

6.445,3,590

6.445,1,591

6.445,4,592

6.446,8,593

6.446,11,594

6.469,15,595

6.522,18,596

6.572,22,597

6.625,25,598

6.674,29,599

6.723,32,600

6.777,36,601

6.826,39,602

6.875,43,603

6.928,46,604

6.977,50,605

7.03,53,606

7.079,57,607

7.128,54,608

7.182,51,609

7.231,47,610

7.28,44,611

7.334,41,612

7.383,38,613

7.435,34,614

7.485,31,615

7.534,28,616

7.588,25,617

7.637,21,618

7.686,18,619

7.739,15,620

7.788,11,621

7.841,8,622

7.891,5,623

7.94,2,624

7.993,2,625

8.042,5,626

8.091,8,627

8.145,12,628

8.194,13,629

8.243,13,630

8.296,13,631

8.345,13,632

8.398,13,633

8.447,13,634

8.496,13,635

8.55,13,636

8.599,13,637

8.648,13,638

8.701,13,639

8.75,13,640

8.804,13,641

8.853,13,642

8.902,10,643

8.955,6,644

9.004,3,645

9.053,0,646

9.107,4,647

9.156,7,648

9.209,11,649

9.259,14,650

9.308,18,651

9.361,21,652

9.41,25,653

9.459,28,654

9.512,32,655

9.561,35,656

9.615,39,657

9.664,42,658

9.713,46,659

9.767,49,660

9.816,53,661

9.865,56,662

9.918,54,663

9.967,51,664

10.02,48,665

10.069,45,666

10.118,41,667

10.172,38,668

10.221,35,669

10.27,32,670

10.323,28,671

10.373,25,672

10.422,22,673

10.475,18,674

10.524,15,675

10.577,12,676

10.627,9,677

10.676,5,678

10.729,2,679

10.778,1,680

10.827,4,681

10.88,8,682

10.93,11,683

10.979,13,684

11.032,13,685

11.081,13,686

11.134,13,687

Start of phase: 7.2127046 s
