t,angle,iteration
0.1,66,370
0.104,60,371
0.104,54,372
0.104,48,373
0.104,42,374
0.104,36,375
0.104,30,376
0.104,24,377
0.104,18,378
0.104,12,379
0.104,6,380
0.104,0,381
0.104,4,382
0.104,10,383
0.104,15,384
0.104,20,385
0.104,26,386
0.104,32,387
0.10803,38,388
0.10803,44,389
0.10803,49,390
0.10803,55,391
0.10803,61,392
0.10803,67,393
0.10803,73,394
0.10803,78,395
0.10803,84,396
0.10803,90,397
0.10803,91,398
0.10803,91,399
0.10803,91,400
0.10803,91,401
0.10803,91,402
0.10803,91,403
0.10803,89,404
0.10803,82,405
0.11204,76,406
0.11204,70,407
0.11204,65,408
0.11204,59,409
0.11204,53,410
0.11204,47,411
0.11204,41,412
0.11204,35,413
0.11204,29,414
0.11204,23,415
0.11204,17,416
0.11204,11,417
0.11204,5,418
0.11204,0,419
0.11204,3,420
0.11204,9,421
0.11204,14,422
0.116,20,423
0.116,26,424
0.116,31,425
0.116,37,426
0.116,43,427
0.116,49,428
0.116,55,429
0.116,60,430
0.116,66,431
0.116,72,432
0.116,78,433
0.116,84,434
0.116,89,435
0.116,91,436
0.116,91,437
0.12003,91,438
0.12003,91,439
0.12003,91,440
0.12003,91,441
0.12003,91,442
0.12003,87,443
0.12003,81,444
0.12003,75,445
0.12003,69,446
0.12003,63,447
0.12003,57,448
0.12003,52,449
0.12003,46,450
0.124,40,451
0.124,34,452
0.124,28,453
0.124,22,454
0.124,16,455
0.124,10,456
0.124,4,457
0.124,1,458
0.124,1,459
0.124,6,460
0.124,12,461
0.124,18,462
0.124,24,463
0.124,30,464
0.124,35,465
0.124,41,466
0.124,47,467
0.12801,53,468
0.12801,59,469
0.12801,64,470
0.12801,70,471
0.12801,76,472
0.12801,82,473
0.12801,88,474
0.12801,90,475
0.12801,91,476
0.12801,91,477
0.12801,91,478
0.12801,91,479
0.12801,91,480
0.12801,91,481
0.12801,86,482
0.12801,81,483
0.12801,75,484
0.13204,69,485
0.13204,62,486
0.13204,56,487
0.13204,51,488
0.13204,45,489
0.13204,39,490
0.13204,33,491
0.13204,27,492
0.13204,21,493
0.13204,15,494
0.13204,9,495
0.13204,3,496
0.13204,1,497
0.13204,1,498
0.13204,7,499
0.13204,13,500
0.136,19,501
0.136,25,502
0.136,30,503
0.136,36,504
0.136,42,505
0.136,48,506
0.136,53,507
0.136,59,508
0.136,65,509
0.136,71,510
0.14001,77,511
0.14001,82,512
0.14001,88,513
0.14001,90,514
0.14001,91,515
0.14001,91,516
0.14001,91,517
0.14001,91,518
0.14001,91,519
0.14001,91,520
0.14001,91,521
0.14404,85,522
0.14404,79,523
0.14404,73,524
0.14404,67,525
0.14404,61,526
0.14404,55,527
0.14404,49,528
0.14404,44,529
0.14404,38,530
0.14404,32,531
0.14404,26,532
0.148,20,533
0.148,14,534
0.148,8,535
0.148,2,536
0.148,1,537
0.148,7,538
0.148,13,539
0.148,19,540
0.148,25,541
0.148,30,542
0.148,36,543
0.15201,42,544
0.15201,48,545
0.15201,53,546
0.15201,59,547
0.15201,65,548
0.15201,71,549
0.15201,77,550
0.15201,82,551
0.15201,88,552
0.15201,90,553
0.15201,91,554
0.15201,91,555
0.15201,91,556
0.15201,91,557
0.15603,91,558
0.15603,91,559
0.15603,85,560
0.15603,79,561
0.15603,73,562
0.15603,67,563
0.15603,61,564
0.15603,55,565
0.15603,49,566
0.15603,43,567
0.15603,37,568
0.15603,31,569
0.15603,25,570
0.15603,19,571
0.15603,13,572
0.15603,7,573
0.15603,1,574
0.16003,0,575
0.16003,5,576
0.16003,10,577
0.16003,16,578
0.16003,21,579
0.16003,27,580
0.16003,33,581
0.16003,39,582
0.16003,45,583
0.16003,50,584
0.16003,56,585
0.16003,62,586
0.16003,68,587
0.16003,74,588
0.16003,79,589
0.16003,85,590
0.16003,91,591
0.164,91,592
0.164,91,593
0.164,91,594
0.164,91,595
0.164,91,596
0.164,91,597
0.164,87,598
0.164,81,599
0.168,76,600
0.168,70,601
0.168,64,602
0.168,58,603
0.168,52,604
0.168,46,605
0.168,40,606
0.168,34,607
0.168,28,608
0.168,22,609
0.168,16,610
0.172,10,611
0.172,4,612
0.172,0,613
0.172,1,614
0.172,6,615
0.172,12,616
0.172,18,617
0.172,24,618
0.172,29,619
0.172,35,620
0.172,41,621
0.172,47,622
0.172,52,623
0.172,58,624
0.172,64,625
0.172,70,626
0.172,76,627
0.176,81,628
0.176,87,629
0.176,91,630
0.176,91,631
0.176,91,632
0.176,91,633
0.176,91,634
0.176,91,635
0.176,91,636
0.176,85,637
0.176,80,638
0.176,74,639
0.176,68,640
0.176,62,641
0.176,56,642
0.176,50,643
0.176,44,644
0.18004,38,645
0.18004,32,646
0.18004,26,647
0.18004,20,648
0.18004,14,649
0.18004,8,650
0.18004,2,651
0.18004,1,652
0.18004,4,653
0.18004,9,654
0.18004,15,655
0.184,20,656
0.184,26,657
0.184,32,658
0.184,38,659
0.184,44,660
0.184,49,661
0.184,55,662
0.184,61,663
0.184,67,664
0.184,73,665
0.184,78,666
0.184,84,667
0.184,90,668
0.184,91,669
0.184,91,670
0.184,91,671
0.184,91,672
0.18801,91,673
0.18801,91,674
0.18801,91,675
0.18801,84,676
0.18801,78,677
0.18801,72,678
0.18801,66,679
0.18801,60,680
0.18801,54,681
0.18801,48,682
0.18801,42,683
0.18801,37,684
0.18801,31,685
0.18801,25,686
0.18801,19,687
0.18801,13,688
0.18801,7,689
0.19203,1,690
0.19203,0,691
0.19203,5,692
0.19203,10,693
0.19203,16,694
0.19203,21,695
0.19203,27,696
0.19203,33,697
0.19203,39,698
0.19203,45,699
0.19203,50,700
0.19203,56,701
0.19203,62,702
0.19203,68,703
0.19203,74,704
0.19203,79,705
0.19203,85,706
0.19203,91,707
0.19604,91,708
0.19604,91,709
0.19604,91,710
0.19604,91,711
0.19604,91,712
0.19604,91,713
0.19604,88,714
0.19604,82,715
0.19604,76,716
0.19604,70,717
0.19604,64,718
0.20001,58,719
0.20001,52,720
0.20001,46,721
0.20001,40,722
0.20001,34,723
0.20001,28,724
0.20001,23,725
0.20001,17,726
0.20001,10,727
0.20001,5,728
0.20001,0,729
0.20001,6,730
0.20001,10,731
0.20001,16,732
0.20001,22,733
0.20401,28,734
0.20401,33,735
0.20401,39,736
0.20401,45,737
0.20401,51,738
0.20401,56,739
0.20401,62,740
0.20401,68,741
0.20401,74,742
0.20401,80,743
0.20401,85,744
0.20401,91,745
0.20401,91,746
0.20401,91,747
0.20401,91,748
0.20401,91,749
0.20401,91,750
0.208,91,751
0.208,87,752
0.208,81,753
0.208,75,754
0.208,69,755
0.208,63,756
0.208,57,757
0.208,52,758
0.208,46,759
0.208,40,760
0.208,34,761
0.208,28,762
0.208,22,763
0.208,16,764
0.208,10,765
0.208,4,766
0.208,1,767
0.208,1,768
0.212,7,769
0.212,13,770
0.212,19,771
0.212,24,772
0.212,30,773
0.212,35,774
0.212,41,775
0.212,47,776
0.212,53,777
0.212,59,778
0.212,64,779
0.212,70,780
0.216,76,781
0.216,82,782
0.216,88,783
0.216,90,784
0.216,91,785
0.216,91,786
0.216,91,787
0.216,91,788
0.216,91,789
0.216,91,790
0.216,85,791
0.216,80,792
0.216,74,793
0.216,68,794
0.216,61,795
0.216,56,796
0.216,50,797
0.22001,44,798
0.22001,38,799
0.22001,32,800
0.22001,26,801
0.22001,20,802
0.22001,14,803
0.22001,8,804
0.22001,2,805
0.22001,1,806
0.22001,3,807
0.22404,9,808
0.22404,14,809
0.22404,20,810
0.22404,26,811
0.22404,32,812
0.22404,37,813
0.22404,43,814
0.22404,49,815
0.22404,55,816
0.22404,61,817
0.22404,66,818
0.22404,72,819
0.22404,78,820
