t,angle,iteration,phase angle
0.98347,82,106,502.46338
0.99187,85,107,506.64558
1.00403,88,108,512.6998
1.01639,91,109,518.85359
1.0247,91,110,522.99098
1.03683,91,111,529.03026
1.04488,91,112,533.03819
1.05732,91,113,539.23182
1.06574,91,114,543.42397
1.07751,91,115,549.28402
1.08597,91,116,553.49608
1.09844,91,117,559.70465
1.10628,91,118,563.60803
1.11881,91,119,569.84646
1.127,91,120,573.9241
1.13936,91,121,580.0779
1.14733,90,122,584.046
1.15969,86,123,590.1998
1.16813,82,124,594.4019
1.18122,79,125,600.91915
1.18833,75,126,604.45908
1.2003,72,127,610.4187
1.20897,69,128,614.73532
1.22125,65,130,620.84929
1.22879,62,131,624.6033
1.24186,58,132,631.1106
1.25005,55,133,635.18823
1.26338,51,134,641.82497
1.27027,48,135,645.25537
1.28275,44,137,651.46891
1.29093,41,138,655.54157
1.3034,37,139,661.75013
1.31138,34,140,665.72321
1.32359,31,141,671.80233
1.3319,27,142,675.93971
1.34519,24,144,682.55654
1.35213,20,145,686.01182
1.36467,17,146,692.25524
1.37252,13,147,696.1636
1.38423,10,148,701.99377
1.39337,6,149,706.5444
1.40496,3,150,712.31482
1.41269,1,151,716.16344
1.4262,3,152,722.8898
1.4343,5,153,726.92262
1.44625,8,154,732.87229
1.45474,11,155,737.09929
1.46665,14,156,743.02904
1.4752,17,157,747.28592
1.48759,20,158,753.45465
1.49479,22,159,757.03938
1.50796,25,160,763.59646
1.51622,28,161,767.70895
1.52769,31,162,773.41964
1.5366,34,163,777.85575
1.54899,37,164,784.02448
1.55708,40,165,788.05233
1.5695,43,166,794.236
1.57753,46,167,798.23398
1.58953,49,168,804.20854
1.59815,52,169,808.50026
1.61032,55,171,814.55946
1.61831,58,172,818.53752
1.63088,61,173,824.79587
1.64313,64,174,830.8949
1.65095,67,175,834.78833
1.66371,70,176,841.14127
1.6718,72,177,845.16912
1.68392,76,178,851.20343
1.69237,78,179,855.41052
1.7044,81,180,861.40001
1.71287,84,181,865.61706
1.72515,87,182,871.73102
1.73241,90,183,875.34563
1.74513,91,184,881.67866
1.75374,91,185,885.96541
1.76556,91,187,891.85035
1.77425,91,188,896.17693
1.78629,91,189,902.1714
1.7943,91,190,906.15942
1.80628,91,191,912.12403
1.81526,91,192,916.59499
1.82743,91,193,922.65419
1.83574,91,194,926.79157
1.84745,91,195,932.62175
1.85543,91,196,936.59483
1.86812,90,197,942.91293
1.87669,86,198,947.17976
1.88883,83,199,953.22402
1.89723,79,200,957.40621
1.90894,76,201,963.23639
1.91707,72,202,967.28415
1.92999,69,203,973.71676
1.93735,65,204,977.38116
1.95005,62,205,983.70423
1.95844,58,206,987.88145
1.97074,55,207,994.00537
1.97908,51,208,998.15769
1.99132,48,209,1004.25174
1.99882,45,210,1007.98584
2.01178,41,211,1014.43837
2.02,38,212,1018.53094
2.03199,34,213,1024.50052
2.04047,31,214,1028.72254
2.05278,27,215,1034.85145
2.06118,24,216,1039.03364
2.07318,20,217,1045.0082
2.08083,17,218,1048.81698
2.0937,13,220,1055.2247
2.10194,10,221,1059.32723
2.11334,6,222,1065.00306
2.12212,3,223,1069.37445
2.13471,0,224,1075.64275
2.14311,1,225,1079.82495
2.15409,4,226,1085.29167
2.16341,7,227,1089.93191
2.17564,10,228,1096.02098
2.18397,13,229,1100.16832
2.19552,16,230,1105.91884
2.20371,18,231,1109.99647
2.21664,21,232,1116.43406
2.22474,24,233,1120.46689
2.23685,27,235,1126.49622
2.24531,30,236,1130.70828
2.25736,33,237,1136.70774
2.26962,36,238,1142.81175
2.27808,39,239,1147.02381
2.2903,42,240,1153.1079
2.29788,45,241,1156.88183
2.31053,48,242,1163.18002
2.31881,51,243,1167.30246
2.33119,54,244,1173.46622
2.33899,57,245,1177.34968
2.35159,60,246,1183.62297
2.36015,63,247,1187.88482
2.37215,65,248,1193.85938
2.3802,69,249,1197.86732
2.3927,72,251,1204.09082
2.40065,75,252,1208.04896
2.41318,77,253,1214.2874
2.4212,80,254,1218.2804
2.43329,83,255,1224.29976
2.44189,86,256,1228.58153
2.45422,89,258,1234.72039
2.462,91,259,1238.5939
2.47465,91,260,1244.89208
2.48278,91,261,1248.93985
2.49434,91,262,1254.69534
2.50308,91,263,1259.04681
2.51558,91,265,1265.27031
2.52358,91,266,1269.25335
2.5361,91,267,1275.48681
2.54427,91,268,1279.55449
2.55635,91,269,1285.56888
2.56478,91,270,1289.76601
2.57675,91,272,1295.72563
2.58443,91,273,1299.54935
2.59755,87,274,1306.08153
2.6055,83,275,1310.03968
2.61785,80,276,1316.1885
2.6256,76,277,1320.04707
2.63827,73,278,1326.35521
2.64625,69,279,1330.32829
2.65822,66,280,1336.28791
2.66622,62,281,1340.27095
2.67916,59,282,1346.71352
2.68714,55,283,1350.6866
2.69911,52,284,1356.64623
2.70709,49,285,1360.61931
2.72005,45,287,1367.07183
2.72903,42,288,1371.5428
2.74,38,289,1377.00454
2.74798,35,290,1380.97762
2.76094,31,291,1387.43015
2.76892,28,292,1391.40323
2.78089,24,294,1397.36285
2.78987,21,295,1401.83382
2.80186,17,296,1407.8034
2.81481,14,297,1414.25094
2.82179,10,298,1417.72614
2.83076,7,299,1422.19213
2.84273,3,301,1428.15175
2.8507,0,302,1432.11986
2.86267,1,303,1438.07948
2.87165,4,304,1442.55044
2.88362,7,305,1448.51007
2.89558,10,306,1454.46471
2.90457,13,307,1458.94065
2.91653,16,308,1464.8953
2.92562,19,309,1469.42103
2.93768,22,310,1475.42546
2.94568,25,311,1479.4085
2.95785,28,312,1485.4677
2.96525,31,313,1489.15201
2.97829,33,314,1495.64436
2.9865,36,315,1499.73196
2.99862,39,317,1505.76627
3.00647,42,318,1509.67462
3.0184,45,319,1515.61433
3.02767,48,320,1520.22968
3.03947,51,321,1526.10466
3.04736,54,322,1530.03294
3.06037,57,323,1536.51036
3.0683,60,324,1540.45854
3.0801,63,325,1546.33353
3.08857,66,326,1550.55057
3.10127,69,327,1556.87365
3.10924,72,328,1560.84175
3.12187,75,329,1567.12998
3.1313,78,330,1571.82498
3.14225,81,331,1577.27677
3.15041,84,332,1581.33947
3.16253,87,333,1587.37378
3.17079,90,334,1591.48626
3.18325,91,335,1597.68985
3.19142,91,336,1601.75753
3.20353,91,337,1607.78686
3.21188,91,338,1611.94415
3.22448,91,339,1618.21744
3.2329,91,340,1622.40959
3.24433,91,341,1628.10036
3.25263,91,342,1632.23276
3.26513,91,344,1638.45626
3.27322,91,345,1642.48411
3.28548,91,346,1648.58812
3.29374,91,347,1652.70061
3.30526,91,348,1658.43619
3.31414,88,349,1662.85736
3.32655,84,351,1669.03605
3.33486,81,352,1673.17344
3.34697,77,353,1679.20276
3.35515,74,354,1683.27542
3.36665,70,355,1689.00104
3.37572,67,356,1693.51681
3.38818,63,357,1699.7204
3.39587,60,358,1703.5491
3.40844,56,359,1709.80745
3.41587,53,360,1713.5067
3.42853,50,361,1719.80986
3.44117,46,362,1726.10306
3.44945,43,363,1730.22551
3.46177,39,364,1736.35939
3.46997,36,365,1740.442
3.48219,32,366,1746.5261
3.49015,29,367,1750.48922
3.50235,25,368,1756.56336
3.5105,22,369,1760.62108
3.52308,18,370,1766.88441
3.53111,15,371,1770.88239
3.54357,11,372,1777.08597
3.55181,8,373,1781.1885
3.56397,4,374,1787.24272
3.57205,1,375,1791.26559
3.58447,0,376,1797.44926
3.59256,2,377,1801.47711
3.60476,5,378,1807.55125
3.61328,7,379,1811.79319
3.62559,10,381,1817.92209
3.63351,13,382,1821.8653
3.64586,16,383,1828.01412
3.65426,19,384,1832.19631
3.66647,22,385,1838.27542
3.67464,25,386,1842.3431
3.68702,28,388,1848.50686
3.69489,31,389,1852.42517
3.70741,34,390,1858.65863
3.71585,37,391,1862.86074
3.72797,40,392,1868.89504
3.73618,43,393,1872.98264
3.7475,46,395,1878.61864
3.75661,49,396,1883.15433
3.76893,51,397,1889.28821
3.7771,54,398,1893.35589
3.78909,57,399,1899.32547
3.79761,60,400,1903.56741
3.80958,63,402,1909.52703
3.81756,66,403,1913.50011
3.83031,69,404,1919.84808
3.83806,72,405,1923.70665
3.85095,75,406,1930.12433
3.85912,78,407,1934.19201
3.87129,81,408,1940.2512
3.87928,84,409,1944.22927
3.89176,87,410,1950.44281
3.89926,90,411,1954.17691
3.91244,91,412,1960.73897
3.92039,91,413,1964.69711
3.93267,91,414,1970.81108
3.94085,91,415,1974.88374
3.95309,91,416,1980.97779
3.96155,91,417,1985.18985
3.97373,91,418,1991.25403
3.98093,91,419,1994.83877
3.99415,91,420,2001.42074
4.00237,91,421,2005.51332
4.01442,91,422,2011.51277
4.02271,91,423,2015.64019
4.0355,90,424,2022.00808
4.0433,86,425,2025.89154
4.05548,82,426,2031.95572
4.0677,79,427,2038.03982
4.0761,75,428,2042.22201
4.0882,72,429,2048.24636
4.09555,68,430,2051.90577
4.10861,65,431,2058.40809
4.11718,61,432,2062.67492
4.1294,58,433,2068.75901
4.1373,54,434,2072.69226
4.14978,51,435,2078.90581
4.158,48,436,2082.99838
4.17017,44,438,2089.05758
4.17819,41,439,2093.05058
4.19082,37,440,2099.3388
4.19926,34,441,2103.54091
4.21033,30,442,2109.05244
4.21931,27,443,2113.5234
4.23157,24,445,2119.62741
4.24,20,446,2123.82454
4.25186,16,447,2129.7294
4.26034,13,448,2133.95142
4.27267,10,449,2140.09028
4.27999,6,450,2143.73476
4.29269,3,452,2150.05784
4.30138,1,453,2154.38441
4.31365,0,454,2160.4934
4.32148,3,455,2164.3918
4.33314,6,456,2170.19708
4.34234,9,457,2174.77758
4.35438,12,458,2180.77205
4.36245,15,459,2184.78995
4.37487,18,460,2190.97362
4.38331,21,461,2195.17572
4.39475,24,462,2200.87147
4.40357,27,463,2205.26277
4.41594,30,464,2211.42155
4.4242,33,465,2215.53404
4.43653,36,466,2221.6729
4.44491,39,467,2225.84513
4.45692,41,468,2231.82467
4.46516,44,469,2235.9272
4.47748,47,470,2242.06108
4.48481,50,471,2245.71054
4.49789,53,473,2252.22281
4.50608,56,474,2256.30045
4.51787,59,475,2262.17046
4.52652,62,476,2266.47712
4.53813,65,477,2272.2575
4.54706,68,478,2276.70357
4.55932,71,480,2282.80758
4.56726,74,481,2286.76075
4.57984,77,482,2293.02408
4.58792,80,483,2297.04695
4.59992,83,484,2303.02151
4.60856,86,485,2307.32319
4.62097,89,486,2313.50188
4.6287,91,487,2317.3505
4.64125,91,488,2323.59889
4.64951,91,489,2327.71138
4.66132,91,490,2333.59134
4.67008,91,491,2337.95277
4.68131,91,492,2343.54396
4.69412,91,493,2349.92181
4.70274,91,494,2354.21353
4.71412,91,495,2359.87941
4.72315,91,496,2364.37526
4.7351,91,497,2370.32493
4.74316,91,498,2374.33784
4.75562,91,499,2380.54143
4.76437,88,500,2384.89788
4.77654,84,501,2390.95707
4.78456,81,502,2394.95007
4.79693,77,503,2401.10885
4.80493,74,504,2405.09189
4.8174,70,505,2411.30045
4.82554,67,506,2415.35319
4.83766,63,507,2421.3875
4.84613,60,508,2425.60454
4.85837,56,509,2431.6986
4.86641,53,510,2435.70155
4.87841,49,511,2441.67611
4.88659,46,512,2445.74877
4.89857,42,513,2451.71337
4.90657,39,514,2455.69641
4.91961,35,516,2462.18877
4.92754,32,517,2466.13695
4.93993,29,518,2472.30569
4.94751,25,519,2476.07962
4.96082,22,520,2482.7064
4.96856,18,521,2486.55999
4.9812,14,522,2492.8532
4.989,11,523,2496.73666
5.00176,8,524,2503.08961
5.00989,4,525,2507.13737
5.02181,1,526,2513.0721
5.0304,0,527,2517.34889
5.04265,3,528,2523.44792
5.05084,6,529,2527.52556
5.06278,9,531,2533.47025
5.0711,12,532,2537.61261
5.08343,15,533,2543.75147
5.09183,18,534,2547.93366
5.10394,21,535,2553.96299
5.11232,24,536,2558.13522
5.12385,27,538,2563.87578
5.13189,30,539,2567.87873
5.14507,32,540,2574.44079
5.15325,35,541,2578.51345
5.16559,38,542,2584.65729
5.17377,41,543,2588.72995
5.18548,44,545,2594.56012
5.19417,47,546,2598.8867
5.20645,50,547,2605.00067
5.2143,53,548,2608.90902
5.22696,56,549,2615.21218
5.2352,59,550,2619.31472
5.24743,62,551,2625.40379
5.25532,65,552,2629.33206
5.26799,68,553,2635.6402
5.27617,71,554,2639.71286
5.28817,74,555,2645.68742
5.29561,77,556,2649.39165
5.30906,80,557,2656.08813
5.32094,83,558,2662.00295
5.32849,86,559,2665.76194
5.34161,89,560,2672.29413
5.3497,91,561,2676.32198
5.36135,91,562,2682.12228
5.37011,91,563,2686.48371
5.38266,91,564,2692.7321
5.39075,91,565,2696.75995
5.40308,91,566,2702.89881
5.41107,91,567,2706.87687
5.42348,91,568,2713.05556
5.43177,91,569,2717.18299
5.4437,91,570,2723.1227
5.4519,91,571,2727.20531
5.46454,91,572,2733.49851
5.47267,91,573,2737.54628
5.4842,90,575,2743.28684
5.49316,86,576,2747.74784
5.50505,82,577,2753.66763
5.51367,79,578,2757.95936
5.52602,76,579,2764.10818
5.53387,72,580,2768.01654
5.54569,69,582,2773.90148
5.55424,65,583,2778.15835
5.56668,62,584,2784.35198
5.5751,58,585,2788.54413
5.58737,55,586,2794.65312
5.59563,51,587,2798.7656
5.60715,48,588,2804.50118
5.61621,44,589,2809.01197
5.6284,41,590,2815.08113
5.63659,37,591,2819.15877
5.64815,34,592,2824.91426
5.65662,31,593,2829.13131
5.66947,27,594,2835.52906
5.67674,24,595,2839.14865
5.68981,20,596,2845.65594
5.69765,17,597,2849.55932
5.71054,13,598,2855.97699
5.71853,10,599,2859.95506
5.73049,6,600,2865.9097
5.73799,3,601,2869.6438
5.75118,1,603,2876.21084
5.75957,1,604,2880.38805
5.77166,4,605,2886.40742
5.77986,7,606,2890.49004
5.79187,10,607,2896.46958
5.79988,12,608,2900.45759
5.81184,15,610,2906.41224
5.82087,18,611,2910.9081
5.83277,21,612,2916.83287
5.84143,24,613,2921.14451
5.85331,27,614,2927.05932
5.86162,30,615,2931.19671
5.87413,33,617,2937.42518
5.88174,36,618,2941.21405
5.89423,39,619,2947.43257
5.9022,42,620,2951.40068
5.91462,45,621,2957.58435
5.92312,48,622,2961.81633
5.9358,50,623,2968.12944
5.94696,54,624,2973.68578
5.95623,56,625,2978.30113
5.96843,59,626,2984.37527
5.97647,62,627,2988.37822
5.98837,65,628,2994.303
5.99693,68,629,2998.56485
6.00943,71,630,3004.78835
6.01746,74,631,3008.78632
6.02922,77,633,3014.64139
6.03783,80,634,3018.92814
6.05001,83,635,3024.99232
6.05833,86,636,3029.13468
6.07034,89,637,3035.11422
6.07896,91,638,3039.40594
6.09134,91,639,3045.5697
6.09915,91,640,3049.45814
6.11112,91,641,3055.41777
6.11977,91,642,3059.72443
6.13218,91,643,3065.90312
6.14038,91,644,3069.98573
6.15217,91,645,3075.85574
6.16087,91,646,3080.1873
6.17319,91,647,3086.32118
6.18116,91,648,3090.28928
6.19365,91,649,3096.5078
6.20183,91,650,3100.58046
6.21407,88,651,3106.67451
6.22212,85,652,3110.68245
6.23426,81,654,3116.72671
6.24277,78,655,3120.96367
6.25483,74,656,3126.9681
6.26254,71,657,3130.80675
6.27553,67,658,3137.27422
6.28368,64,659,3141.33194
6.29585,60,660,3147.39114
6.3038,57,661,3151.34928
6.31648,53,662,3157.6624
6.32467,50,663,3161.74004
6.33689,47,664,3167.82413
6.3449,43,665,3171.81215
6.35741,40,666,3178.04063
6.3654,36,667,3182.01869
6.37891,33,668,3188.74505
6.38591,29,669,3192.23021
6.39843,26,670,3198.46367
6.40661,22,671,3202.53633
6.41866,19,672,3208.53578
6.42702,15,673,3212.69806
6.43929,12,674,3218.80704
6.44666,8,675,3222.47642
6.45986,5,676,3229.04844
6.46772,1,677,3232.96177
6.47955,0,678,3238.85169
6.48816,3,679,3243.13844
6.50078,5,681,3249.42169
6.50893,8,682,3253.47941
6.52051,11,683,3259.24486
6.52907,14,684,3263.50671
6.54176,17,685,3269.82481
6.54996,20,686,3273.90742
6.56152,23,688,3279.66292
6.57427,26,689,3286.01089
6.58294,29,690,3290.32751
6.59449,32,691,3296.07802
6.60289,34,692,3300.26021
6.61544,37,693,3306.50861
6.62345,40,694,3310.49663
6.63589,43,695,3316.69025
6.64416,46,696,3320.80772
6.65643,49,698,3326.91671
6.66462,52,699,3330.99435
6.6768,55,700,3337.05852
6.68426,58,701,3340.77271
6.69742,61,702,3347.32481
6.70558,64,703,3351.38751
6.71743,67,705,3357.28739
6.72608,70,706,3361.59405
6.73822,73,707,3367.63831
6.74612,76,708,3371.57157
6.75888,79,709,3377.92451
6.76702,82,710,3381.97726
6.77926,85,712,3388.07131
6.78703,88,713,3391.93984
6.79892,91,714,3397.85963
6.80703,91,715,3401.89744
6.82026,91,716,3408.48439
6.82763,91,717,3412.15376
6.8406,91,718,3418.61127
6.84858,91,719,3422.58435
6.86174,91,720,3429.13645
6.86911,91,721,3432.80583
6.88167,91,722,3439.0592
6.89019,91,723,3443.30114
6.90257,91,724,3449.46489
6.90956,91,725,3452.94507
6.92252,91,726,3459.3976
6.93088,88,727,3463.55987
6.94322,85,728,3469.70371
6.9512,81,729,3473.6768
6.96356,78,730,3479.83059
6.97173,74,731,3483.89827
6.98392,71,732,3489.96743
6.99242,67,733,3494.19941
7.00455,64,734,3500.23869
7.01289,60,735,3504.39101
7.02501,57,736,3510.42532
7.03296,54,737,3514.38346
7.04531,50,739,3520.53228
7.05358,47,740,3524.64975
7.066,43,741,3530.83342
7.07413,40,742,3534.88118
7.08644,36,743,3541.01009
7.09603,33,744,3545.78476
7.1064,29,746,3550.94777
7.11924,26,747,3557.34055
7.12743,22,748,3561.41819
7.13946,19,749,3567.40768
7.14776,15,750,3571.54009
7.16021,12,751,3577.73869
7.16861,8,752,3581.92089
7.18054,5,753,3587.86059
7.18856,2,754,3591.85359
7.20086,0,755,3597.97752
7.20934,3,756,3602.19954
7.22121,5,757,3608.10937
7.22985,8,758,3612.41106
7.24216,11,759,3618.53996
7.24963,14,760,3622.25912
7.26237,17,761,3628.60212
7.27047,20,762,3632.63494
7.28283,23,763,3638.78874
7.29124,25,764,3642.97591
7.3032,28,765,3648.93056
7.31116,31,766,3652.89368
7.32402,34,767,3659.29642
7.3318,37,768,3663.16992
7.34447,40,770,3669.47806
7.35242,43,771,3673.43621
7.36496,46,772,3679.67962
7.37313,49,773,3683.7473
7.38492,52,774,3689.61731
7.39365,55,775,3693.9638
7.40569,58,777,3699.95828
7.41349,61,778,3703.84174
7.42645,64,779,3710.29427
7.43485,67,780,3714.47646
7.44661,70,781,3720.33153
7.45486,73,782,3724.43904
7.46687,76,784,3730.41858
7.47556,78,785,3734.74515
7.48778,82,786,3740.82925
7.49607,84,787,3744.95667
7.50832,87,788,3751.0557
7.51658,90,789,3755.16819
7.52821,91,790,3760.95853
7.5362,91,791,3764.9366
7.54927,91,792,3771.44389
7.55752,91,793,3775.5514
7.56946,91,794,3781.49608
7.57796,91,795,3785.72806
7.59026,91,796,3791.85199
7.59774,91,797,3795.57613
7.61078,91,798,3802.06849
7.61806,91,799,3805.69305
7.63102,91,800,3812.14558
7.63903,91,801,3816.1336
7.65098,90,802,3822.08326
7.65994,86,803,3826.54427
7.67218,82,805,3832.63832
7.67996,79,806,3836.51182
7.69279,75,807,3842.89962
7.70087,72,808,3846.9225
7.71248,68,809,3852.70288
7.7212,65,810,3857.0444
7.733,61,812,3862.91938
7.74593,58,813,3869.35697
7.75319,54,814,3872.97158
7.76578,51,815,3879.23989
7.77457,48,816,3883.61625
7.78651,44,817,3889.56094
7.79491,41,818,3893.74313
7.80654,37,819,3899.53347
7.81452,34,820,3903.50656
7.82748,30,821,3909.95908
7.83586,27,822,3914.13132
7.84842,24,823,3920.38469
7.85653,20,824,3924.4225
7.86881,16,825,3930.53646
7.87639,13,826,3934.31039
7.88918,10,827,3940.67828
7.89741,6,828,3944.77583
7.90888,3,829,3950.48651
7.91686,1,830,3954.4596
7.92982,3,831,3960.91212
7.9384,6,832,3965.18393
7.9504,9,833,3971.15849
7.9585,12,834,3975.19132
7.97113,15,835,3981.47954
7.97901,18,836,3985.40284
7.99177,20,837,3991.75579
7.99986,24,838,3995.78364
8.0122,26,839,4001.92748
8.0201,29,840,4005.86073
8.03161,32,842,4011.59133
8.04083,35,843,4016.18178
8.05303,38,844,4022.25592
8.06032,41,845,4025.88546
8.07354,44,846,4032.46743
8.08156,47,847,4036.46043
8.09541,50,849,4043.35607
8.1014,53,850,4046.33837
8.11466,56,851,4052.94026
8.12277,59,852,4056.97807
8.13505,62,853,4063.09203
8.14317,65,854,4067.13482
8.1556,68,855,4073.32347
8.16364,71,856,4077.32642
8.17522,74,857,4083.09187
8.18324,76,858,4087.08487
8.19617,79,859,4093.52246
8.20443,82,860,4097.63495
8.21657,85,861,4103.67921
8.22529,88,862,4108.02072
8.23742,91,863,4114.06001
8.24556,91,864,4118.11275
8.25755,91,865,4124.08233
8.2655,91,866,4128.04048
8.27835,91,867,4134.43824
8.28613,91,868,4138.31174
8.29891,91,870,4144.67465
8.30692,91,871,4148.66267
8.31926,91,872,4154.80651
8.32716,91,873,4158.73976
8.33898,91,874,4164.6247
8.34823,91,875,4169.23009
8.36024,91,876,4175.20963
8.37255,89,877,4181.33853
8.38032,85,878,4185.20706
8.39266,82,879,4191.3509
8.40126,78,880,4195.63267
8.41254,75,881,4201.24875
8.42176,71,882,4205.83921
8.43396,68,883,4211.91334
8.44215,64,884,4215.99098
8.45423,61,885,4222.00537
8.46281,57,886,4226.27718
8.47498,54,887,4232.33638
8.48318,51,888,4236.419
8.49498,47,889,4242.29398
8.50317,44,890,4246.37162
8.51594,40,891,4252.72955
8.52414,37,892,4256.81216
8.5361,33,893,4262.76681
8.54458,30,894,4266.98883
8.55686,26,895,4273.1028
8.56504,23,896,4277.17545
8.57731,19,897,4283.28444
8.58551,16,898,4287.36706
8.59732,12,900,4293.24702
8.60572,9,901,4297.42921
8.61811,6,902,4303.59795
8.62652,2,903,4307.78512
8.63881,1,904,4313.90406
8.64643,0,905,4317.69791
8.65922,3,906,4324.06579
8.66763,6,907,4328.25296
8.67972,9,908,4334.27233
8.68772,12,909,4338.25537
8.70021,15,910,4344.47389
8.7084,18,911,4348.55153
8.72049,20,912,4354.5709
8.72892,24,913,4358.76803
8.74115,26,914,4364.8571
8.74915,29,915,4368.84014
8.7606,32,916,4374.54087
8.76957,35,917,4379.00685
8.78232,38,918,4385.35482
8.79034,41,919,4389.34782
8.80243,44,920,4395.36719
8.81059,47,921,4399.42989
8.82345,50,922,4405.83263
8.83075,53,923,4409.46715
8.84357,56,924,4415.84997
8.8519,59,925,4419.99731
8.86289,62,927,4425.46901
8.87223,65,928,4430.11921
8.88422,68,929,4436.08879
8.89273,71,930,4440.32575
8.90494,74,931,4446.40487
8.9129,76,932,4450.36799
8.92487,79,933,4456.32762
8.93285,82,934,4460.3007
8.9454,85,935,4466.54909
8.95383,88,936,4470.74622
8.96658,91,937,4477.09419
8.97487,91,938,4481.22162
8.98679,91,939,4487.15634
8.99526,91,940,4491.37339
9.00712,91,941,4497.27825
9.01931,91,942,4503.3474
9.02772,91,943,4507.53457
9.0402,91,944,4513.74812
9.04816,91,945,4517.71124
9.06063,91,946,4523.9198
9.06847,91,947,4527.82318
9.08123,91,948,4534.17613
9.0893,91,949,4538.19402
9.10135,89,950,4544.19348
9.10981,85,951,4548.40554
9.12202,82,952,4554.48466
9.13024,79,953,4558.57723
9.1426,75,954,4564.73103
9.14978,72,955,4568.30581
9.16277,68,957,4574.77327
9.1712,65,958,4578.9704
9.18267,61,959,4584.68108
9.1917,58,960,4589.17694
9.20392,54,961,4595.26103
9.21205,51,962,4599.30879
9.2244,47,963,4605.45761
9.23271,44,964,4609.59499
9.24497,40,965,4615.699
9.25305,37,966,4619.72187
9.26483,33,967,4625.5869
9.27361,30,968,4629.95829
9.28583,27,969,4636.04238
9.29408,23,970,4640.14989
9.30629,20,971,4646.229
9.31462,16,972,4650.37635
9.32688,13,973,4656.48035
9.33457,9,974,4660.30905
9.34731,6,975,4666.65204
9.35512,2,976,4670.54049
9.36742,1,978,4676.66441
9.37601,3,979,4680.9412
9.38816,5,980,4686.99044
9.3966,8,981,4691.19255
9.40881,11,982,4697.27166
9.41642,14,983,4701.06053
9.42928,17,984,4707.46327
9.43766,20,985,4711.6355
9.44908,22,986,4717.32129
9.45747,25,987,4721.4985
9.46997,28,988,4727.722
9.47839,31,989,4731.91415
9.49026,34,990,4737.82399
9.49937,37,991,4742.35968
9.51121,40,992,4748.25457
9.51903,43,993,4752.148
9.5315,46,994,4758.35656
9.53996,49,995,4762.56862
9.55213,52,996,4768.62782
9.56025,55,997,4772.67061
9.57272,58,999,4778.87917
9.58085,61,1000,4782.92694
9.59314,64,1001,4789.04588
9.60123,67,1002,4793.07373
9.6133,70,1003,4799.08314
9.62157,73,1004,4803.20061
9.63405,76,1006,4809.41415
9.64603,78,1007,4815.37876
9.65443,81,1008,4819.56095
9.66663,84,1009,4825.63508
9.67467,87,1010,4829.63804
9.68719,90,1011,4835.8715
