t,angle,iteration,phase angle
1.55783,49,160,1886.02834
1.5708,57,161,1901.82891
1.5788,65,162,1911.57483
1.59075,73,163,1926.1328
1.59873,81,164,1935.85435
1.61169,89,165,1951.64274
1.61969,91,166,1961.38866
1.63164,91,167,1975.94663
1.64061,91,168,1986.87424
1.6526,91,169,2001.48094
1.66058,91,170,2011.2025
1.67253,84,171,2025.76046
1.6815,76,172,2036.68808
1.69347,69,173,2051.27041
1.70148,61,174,2061.02851
1.71342,53,175,2075.5743
1.72239,45,176,2086.50191
1.73438,38,177,2101.10861
1.74234,30,178,2110.8058
1.75531,23,180,2126.60637
1.76329,15,181,2136.32793
1.77525,7,182,2150.89808
1.78323,0,183,2160.61963
1.7962,3,184,2176.4202
1.80418,12,185,2186.14176
1.81616,20,187,2200.73628
1.82412,27,188,2210.43347
1.83709,35,189,2226.23404
1.84507,43,190,2235.95559
1.85706,51,191,2250.56229
1.86501,59,192,2260.2473
1.87798,67,194,2276.04787
1.88596,75,195,2285.76943
1.89795,83,196,2300.37612
1.9059,91,197,2310.06113
1.91887,91,198,2325.86171
1.93086,91,199,2340.4684
1.93882,91,200,2350.16559
1.95178,91,201,2365.95398
1.95976,90,202,2375.67554
1.97175,82,203,2390.28224
1.97971,74,204,2399.97943
1.99267,66,205,2415.76782
2.00065,59,206,2425.48937
2.01264,51,207,2440.09607
2.0206,43,208,2449.79326
2.03356,35,209,2465.58165
2.04154,27,210,2475.30321
2.05353,20,211,2489.9099
2.06248,12,212,2500.81315
2.07445,4,213,2515.39548
2.08245,1,214,2525.1414
2.0944,7,216,2539.69937
2.10338,14,217,2550.63917
2.11534,21,218,2565.20932
2.12334,29,219,2574.95524
2.13529,38,220,2589.51321
2.14427,46,221,2600.453
2.15627,54,222,2615.07188
2.16424,62,223,2624.78125
2.17718,70,224,2640.54528
2.18516,78,225,2650.26684
2.19712,86,226,2664.83699
2.20513,90,227,2674.59509
2.21807,90,228,2690.35911
2.22605,91,229,2700.08067
2.23804,91,230,2714.68737
2.24602,91,231,2724.40892
2.25896,85,232,2740.17295
2.26694,78,233,2749.8945
2.27894,71,234,2764.51338
2.28691,63,235,2774.22276
2.29985,55,236,2789.98678
2.30783,47,237,2799.70834
2.31982,39,238,2814.31503
2.32877,32,239,2825.21828
2.34074,24,240,2839.80061
2.34872,16,241,2849.52217
2.36069,9,243,2864.1045
2.36966,1,244,2875.03212
2.38163,0,245,2889.61445
2.38964,7,246,2899.37255
2.40161,16,247,2913.95488
2.41055,24,248,2924.84595
2.42252,32,250,2939.42828
2.4305,40,251,2949.14984
2.44347,48,252,2964.95041
2.45145,56,253,2974.67196
2.46341,64,254,2989.24212
2.47141,72,255,2998.98804
2.48436,80,256,3014.76424
2.49234,88,257,3024.4858
2.5043,90,258,3039.05595
2.51231,91,259,3048.81405
2.52525,91,260,3064.57808
2.53722,91,261,3079.16041
2.5452,91,262,3088.88196
2.55718,84,263,3103.47648
2.56614,77,264,3114.39191
2.57811,69,265,3128.97424
2.58609,61,266,3138.6958
2.59905,53,267,3154.48419
2.60703,46,268,3164.20574
2.619,38,269,3178.78808
2.627,30,270,3188.534
2.63994,23,272,3204.29802
2.64792,15,273,3214.01958
2.65989,7,274,3228.60191
2.66789,0,275,3238.34783
2.68083,2,276,3254.11186
2.68881,11,277,3263.83341
2.7008,20,278,3278.44011
2.70975,27,279,3289.34336
2.72172,34,280,3303.92569
2.7297,42,281,3313.64724
2.74169,50,282,3328.25394
2.75064,58,283,3339.15719
2.76261,67,284,3353.73952
2.77059,75,285,3363.46108
2.78258,83,286,3378.06778
2.79153,91,287,3388.97102
2.8035,91,288,3403.55336
2.81148,91,289,3413.27491
2.82347,91,290,3427.88161
2.83243,91,291,3438.79704
2.84439,90,292,3453.36719
2.85237,82,293,3463.08875
2.86534,74,294,3478.88932
2.87332,67,295,3488.61087
2.88528,59,296,3503.18102
2.89326,51,297,3512.90258
2.90623,44,299,3528.70315
2.91421,36,300,3538.42471
2.92618,28,301,3553.00704
2.93416,20,302,3562.7286
2.94714,12,303,3578.54135
2.9551,5,304,3588.23854
2.96707,1,306,3602.82087
2.97504,7,307,3612.53025
2.98801,14,308,3628.33082
2.99599,21,309,3638.05237
3.00796,29,310,3652.63471
3.01693,37,311,3663.56232
3.0289,45,313,3678.14465
3.03688,53,314,3687.86621
3.04885,61,315,3702.44854
3.05782,69,316,3713.37615
3.06979,77,317,3727.95849
3.07777,85,318,3737.68004
3.08974,91,319,3752.26237
3.09871,90,320,3763.18999
3.11068,91,321,3777.77232
3.12265,91,322,3792.35465
3.13163,91,323,3803.29445
3.14359,86,324,3817.8646
3.15157,78,325,3827.58615
3.16354,71,326,3842.16849
3.17252,63,327,3853.10828
3.18448,55,328,3867.67843
3.19246,47,329,3877.39999
3.20443,40,330,3891.98232
3.21341,32,331,3902.92212
3.22538,24,332,3917.50445
3.23335,17,333,3927.21382
3.24533,9,334,3941.80834
3.25432,2,335,3952.76031
3.26627,0,336,3967.31828
3.27425,7,337,3977.03984
3.28721,15,338,3992.82823
3.29521,24,339,4002.57415
3.30716,32,340,4017.13212
3.31514,40,341,4026.85367
3.3281,48,342,4042.64206
3.33611,56,343,4052.40016
3.34805,64,344,4066.94595
3.35603,72,345,4076.6675
3.36899,79,346,4092.45589
3.37697,87,347,4102.17745
3.38894,90,348,4116.75978
3.39692,91,349,4126.48134
3.40988,91,350,4142.26973
3.41786,91,351,4151.99128
3.42983,91,352,4166.57362
3.43881,84,353,4177.51341
3.4508,76,355,4192.12011
3.45875,69,356,4201.80512
3.47072,61,357,4216.38745
3.4797,53,358,4227.32724
3.49169,46,359,4241.93394
3.49964,38,360,4251.61895
3.51161,30,362,4266.20128
3.52059,23,363,4277.14108
3.53255,15,364,4291.71123
3.54053,7,365,4301.43278
3.5525,0,366,4316.01512
3.5615,1,367,4326.97928
3.57345,10,369,4341.53724
3.58142,18,370,4351.24662
3.59439,26,371,4367.04719
3.60239,34,372,4376.79311
3.61434,41,373,4391.35108
3.62231,49,374,4401.06045
3.63528,57,375,4416.86102
3.64328,65,376,4426.60694
3.65523,73,377,4441.16491
3.6632,81,378,4450.87428
3.67619,90,379,4466.69922
3.68417,91,380,4476.42078
3.69612,91,381,4490.97875
3.7041,91,382,4500.7003
3.71706,91,383,4516.48869
3.72506,91,384,4526.23461
3.73701,83,385,4540.79258
3.74997,75,386,4556.58097
3.75797,67,387,4566.32689
3.76992,59,388,4580.88486
3.7779,52,389,4590.60641
3.79089,44,390,4606.43135
3.79887,36,391,4616.15291
3.81081,28,392,4630.69869
3.81879,21,393,4640.42025
3.83178,13,394,4656.24518
3.83976,5,395,4665.96674
3.8517,0,396,4680.51252
3.85968,4,397,4690.23408
3.87267,12,398,4706.05902
3.88065,20,399,4715.78057
3.89259,27,400,4730.32636
3.90157,35,401,4741.26615
3.91355,43,402,4755.86067
3.92154,51,403,4765.59441
3.93348,59,404,4780.14019
3.94246,67,405,4791.07999
3.95445,75,406,4805.68668
3.96241,83,407,4815.38388
3.97437,91,408,4829.95403
3.98335,91,409,4840.89382
3.99532,91,410,4855.47615
4.0033,91,411,4865.19771
4.01526,91,412,4879.76786
4.02424,90,413,4890.70765
4.03624,81,414,4905.32653
4.04419,73,415,4915.01154
4.05715,66,417,4930.79993
4.06513,58,418,4940.52149
4.07712,50,419,4955.12819
4.08508,43,420,4964.82538
4.09804,35,421,4980.61377
4.10602,27,422,4990.33532
4.11802,19,424,5004.9542
4.12597,11,425,5014.63921
4.13893,4,426,5030.4276
4.14691,1,427,5040.14916
4.15888,7,428,5054.73149
4.16686,14,429,5064.45304
4.17982,21,430,5080.24143
4.1878,29,431,5089.96299
4.19977,37,432,5104.54532
4.20875,46,433,5115.48512
4.22073,54,434,5130.07963
4.22871,62,435,5139.80119
4.24066,70,436,5154.35916
4.24964,77,437,5165.29895
4.26161,85,438,5179.88128
4.26961,91,439,5189.6272
4.28155,90,440,5204.17299
4.29053,91,441,5215.11278
4.30252,91,442,5229.71948
4.3105,91,443,5239.44104
4.32344,85,445,5255.20506
4.33142,78,446,5264.92662
4.34342,71,447,5279.5455
4.35535,63,448,5294.0791
4.36433,55,449,5305.0189
4.3763,47,450,5319.60123
4.38431,39,451,5329.35933
4.39625,32,452,5343.90512
4.40522,24,453,5354.83273
4.41719,17,454,5369.41506
4.42517,9,455,5379.13662
4.43714,2,456,5393.71895
4.44611,0,457,5404.64656
4.45808,7,458,5419.2289
4.46606,15,459,5428.95045
4.47903,23,460,5444.75102
4.487,31,461,5454.4604
4.49897,39,462,5469.04273
4.50695,47,463,5478.76428
4.51992,55,464,5494.56486
4.52789,63,465,5504.27423
4.53986,71,466,5518.85656
4.54784,79,467,5528.57812
4.56081,87,468,5544.37869
4.56878,90,469,5554.08806
4.58077,91,470,5568.69476
4.58873,91,471,5578.39195
4.6017,91,472,5594.19252
4.60967,91,473,5603.9019
4.62167,85,474,5618.52078
4.63062,78,475,5629.42403
4.64259,70,476,5644.00636
4.65057,62,477,5653.72791
4.66253,54,478,5668.29806
4.67151,47,479,5679.23786
4.68348,39,480,5693.82019
4.69146,31,481,5703.54175
4.70342,24,482,5718.1119
4.7124,16,483,5729.05169
4.72437,9,484,5743.63403
4.73235,1,485,5753.35558
4.74431,1,487,5767.92573
4.75329,10,488,5778.86553
4.76526,19,489,5793.44786
4.77324,27,490,5803.16941
4.7862,34,491,5818.9578
4.79418,42,492,5828.67936
4.80615,50,494,5843.26169
4.81413,58,495,5852.98325
4.82709,66,496,5868.77164
4.83507,74,497,5878.49319
4.84704,82,498,5893.07553
4.85504,90,499,5902.82145
4.86798,91,501,5918.58547
4.87596,91,502,5928.30703
4.88793,91,503,5942.88936
4.89594,91,504,5952.64746
4.90887,91,505,5968.39931
4.91685,83,506,5978.12086
4.92882,74,507,5992.70319
4.9378,67,508,6003.64299
4.94976,59,509,6018.21314
4.95774,51,510,6027.93469
4.96971,44,511,6042.51703
4.98268,36,512,6058.3176
4.99065,28,513,6068.02697
5.00265,20,514,6082.64585
5.0116,12,515,6093.5491
5.02357,5,516,6108.13143
5.03155,0,517,6117.85299
5.04351,7,518,6132.42314
5.05249,14,519,6143.36293
5.06446,21,520,6157.94527
5.07244,29,521,6167.66682
5.08443,37,522,6182.27352
5.09338,45,523,6193.17677
5.10535,53,524,6207.7591
5.11333,61,525,6217.48066
5.1253,70,526,6232.06299
5.13427,77,527,6242.9906
5.14624,85,528,6257.57293
5.15422,91,529,6267.29449
5.16718,90,530,6283.08288
5.17516,91,531,6292.80444
5.18713,91,532,6307.38677
5.19511,91,533,6317.10832
5.20807,85,534,6332.89671
5.21605,78,535,6342.61827
5.22802,71,536,6357.2006
5.236,63,537,6366.92216
5.24899,55,538,6382.74709
5.25694,47,539,6392.4321
5.26891,40,540,6407.01444
5.27691,32,541,6416.76036
5.28986,24,543,6432.53656
5.29783,17,544,6442.24594
5.3098,9,545,6456.82827
5.31781,2,546,6466.58637
5.33075,0,547,6482.3504
5.33873,8,548,6492.07195
5.3507,17,550,6506.65428
5.35967,26,551,6517.5819
5.37164,33,552,6532.16423
5.37962,41,553,6541.88579
5.39159,49,554,6556.46812
5.40056,57,555,6567.39573
5.41253,65,557,6581.97806
5.42051,73,558,6591.69962
5.43347,81,559,6607.48801
5.44145,89,560,6617.20956
5.45342,91,561,6631.7919
5.4614,91,562,6641.51345
5.47436,91,563,6657.30184
5.48237,91,564,6667.05995
5.49431,91,565,6681.60573
5.50229,84,566,6691.32729
5.51525,76,567,6707.11568
5.52323,68,568,6716.83723
5.5352,60,569,6731.41956
5.54318,52,570,6741.14112
5.55617,45,571,6756.96606
5.56412,37,572,6766.65107
5.57609,30,573,6781.2334
5.58408,22,574,6790.96714
5.59705,14,575,6806.76771
5.60501,6,576,6816.4649
5.61698,0,577,6831.04723
5.62496,4,578,6840.76879
5.63793,13,579,6856.56936
5.64989,20,580,6871.13951
5.65787,28,581,6880.86107
5.67084,35,582,6896.66164
5.67882,43,583,6906.38319
5.69078,52,584,6920.95334
5.69876,60,585,6930.6749
5.71173,68,586,6946.47547
5.71971,76,587,6956.19703
5.73167,84,588,6970.76718
5.74065,92,589,6981.70697
5.75262,91,590,6996.28931
5.7606,91,591,7006.01086
5.77257,91,592,7020.59319
5.78154,91,593,7031.52081
5.79354,90,594,7046.13969
5.80149,81,595,7055.82469
5.81346,73,596,7070.40703
5.82245,66,597,7081.359
5.8344,58,598,7095.91697
5.84238,50,599,7105.63853
5.85435,43,600,7120.22086
5.86335,35,601,7131.18502
5.87529,27,602,7145.73081
5.88327,19,603,7155.45236
5.89623,11,605,7171.24075
5.90424,4,606,7180.99885
5.91618,1,607,7195.54464
5.92416,7,608,7205.2662
5.93712,14,609,7221.05459
5.94513,22,610,7230.81269
5.95707,30,612,7245.35847
5.96505,38,613,7255.08003
5.97804,47,614,7270.90497
5.98602,54,615,7280.62652
5.99796,62,616,7295.17231
6.00594,70,617,7304.89386
6.01893,78,619,7320.7188
6.02689,86,620,7330.41599
6.03885,90,621,7344.98614
6.04683,91,622,7354.7077
6.05982,91,623,7370.53263
6.06778,91,624,7380.22982
6.07974,91,625,7394.79997
6.08872,89,626,7405.73977
6.10069,80,627,7420.3221
6.10867,73,628,7430.04366
6.12063,65,629,7444.61381
6.12961,58,630,7455.5536
6.1416,50,631,7470.1603
6.14956,42,632,7479.85749
6.16153,34,633,7494.43982
6.1705,26,634,7505.36744
6.18249,18,635,7519.97413
6.19045,11,636,7529.67132
6.20341,3,637,7545.45972
6.21141,1,638,7555.20564
6.22336,7,639,7569.7636
6.23134,14,640,7579.48516
6.2443,22,641,7595.27355
6.25629,31,642,7609.88025
6.26425,39,643,7619.57744
6.27622,47,644,7634.15977
6.28522,55,645,7645.12393
6.29719,63,646,7659.70626
6.30514,71,647,7669.39127
6.31711,78,648,7683.9736
6.32611,86,649,7694.93776
6.33808,90,650,7709.5201
6.34603,91,651,7719.2051
6.359,91,652,7735.00568
6.367,91,653,7744.7516
6.37894,91,654,7759.29738
6.38692,85,655,7769.01894
6.39989,78,656,7784.81951
6.40789,70,657,7794.56543
6.41984,62,658,7809.1234
6.42781,54,659,7818.83277
6.44081,47,661,7834.66989
6.44879,39,662,7844.39145
6.46073,31,663,7858.93723
6.4687,24,664,7868.6466
6.48167,16,665,7884.44718
6.48968,9,666,7894.20528
6.50162,1,667,7908.75107
6.51059,0,668,7919.67868
6.52256,9,669,7934.26101
6.53054,18,670,7943.98257
6.54251,26,671,7958.5649
6.55148,34,672,7969.49251
6.56345,41,673,7984.07484
6.57143,49,674,7993.7964
6.5834,57,675,8008.37873
6.59238,65,676,8019.31853
6.60434,73,677,8033.88868
6.61232,81,678,8043.61023
6.62429,89,679,8058.19257
6.63327,91,680,8069.13236
6.64525,91,681,8083.72688
6.65321,91,682,8093.42407
6.66618,91,683,8109.22464
6.67418,91,684,8118.97056
6.68614,84,685,8133.54071
6.6941,77,686,8143.2379
6.70707,70,688,8159.03847
6.71504,62,689,8168.74785
6.72704,54,690,8183.36673
6.73499,46,691,8193.05173
6.74796,39,692,8208.85231
6.75594,31,693,8218.57386
6.7679,23,694,8233.14401
6.77588,16,695,8242.86557
6.78885,8,696,8258.66614
6.79685,0,697,8268.41206
6.80879,0,698,8282.95785
6.81677,7,699,8292.6794
6.82974,15,700,8308.47997
6.83774,24,701,8318.22589
6.84968,32,702,8332.77168
6.85866,40,703,8343.71148
6.87063,48,704,8358.29381
6.88262,56,705,8372.90051
6.89058,64,706,8382.5977
6.90354,72,707,8398.38609
6.91154,79,708,8408.13201
6.92349,87,709,8422.68997
6.93147,90,710,8432.41153
6.94443,91,711,8448.19992
6.95243,91,712,8457.94584
6.96438,91,713,8472.50381
6.97335,91,714,8483.43142
6.98535,88,715,8498.0503
6.99333,80,716,8507.77186
7.00527,72,717,8522.31764
7.01425,65,718,8533.25744
7.02623,57,719,8547.85195
7.03421,49,720,8557.57351
7.04616,41,721,8572.13148
7.05514,33,722,8583.07127
7.06713,26,723,8597.67797
7.07511,18,724,8607.39952
7.08805,10,725,8623.16355
7.09603,3,726,8632.8851
7.10803,1,727,8647.50398
7.116,5,728,8657.21336
7.12894,13,730,8672.97738
7.13692,20,731,8682.69894
7.14891,28,732,8697.30564
7.15686,36,733,8706.99064
7.16983,44,734,8722.79122
7.17781,52,735,8732.51277
7.1898,60,737,8747.11947
7.19775,68,738,8756.80448
7.21072,76,739,8772.60505
7.21872,84,740,8782.35097
7.23069,92,741,8796.9333
7.23964,90,742,8807.83655
7.25161,91,744,8822.41888
7.25962,91,745,8832.17699
7.27158,91,746,8846.74714
7.28053,91,747,8857.65038
7.2925,84,748,8872.23272
7.30051,76,749,8881.99082
7.31245,69,750,8896.5366
7.32142,60,751,8907.46422
7.33342,53,752,8922.0831
7.3414,45,753,8931.80465
7.35334,38,754,8946.35044
7.36231,30,755,8957.27805
7.37431,22,756,8971.89693
7.38229,15,757,8981.61849
7.39523,7,758,8997.38251
7.4032,0,759,9007.09188
7.41519,0,760,9021.69858
7.42317,8,761,9031.42014
7.43612,16,762,9047.19635
7.4441,24,763,9056.9179
7.45606,33,764,9071.48805
7.46404,41,765,9081.20961
7.47701,48,766,9097.01018
7.48898,56,767,9111.59251
7.49695,64,768,9121.30188
7.50992,72,769,9137.10246
7.5179,80,770,9146.82401
7.52987,88,771,9161.40635
7.53785,90,772,9171.1279
7.55081,91,773,9186.91629
7.55879,91,774,9196.63785
7.57076,91,775,9211.22018
7.57874,91,776,9220.94173
7.5917,84,777,9236.73012
7.59968,77,778,9246.45168
7.61165,69,780,9261.03401
7.61963,61,781,9270.75557
7.63259,53,782,9286.54396
7.64057,46,783,9296.26551
7.65254,38,784,9310.84785
7.66151,31,785,9321.77546
7.67348,23,787,9336.35779
7.68146,15,788,9346.07935
7.69343,8,789,9360.66168
7.7024,0,790,9371.58929
7.71437,0,791,9386.17163
7.72235,9,792,9395.89318
7.73532,17,793,9411.69375
7.7433,26,794,9421.41531
7.75526,33,795,9435.98546
7.76324,41,796,9445.70701
7.77621,49,797,9461.50759
7.78419,57,798,9471.22914
7.79615,65,799,9485.79929
7.80414,73,800,9495.53303
7.81711,81,801,9511.3336
7.82508,89,802,9521.04298
7.83705,91,803,9535.62531
7.84503,91,804,9545.34686
7.85799,91,805,9561.13525
7.86597,91,806,9570.85681
7.87794,91,807,9585.43914
7.88594,84,808,9595.18506
7.89888,76,809,9610.94909
7.90686,68,810,9620.67064
7.91883,60,811,9635.25298
7.9278,53,812,9646.18059
7.93977,45,813,9660.76292
7.94775,37,814,9670.48448
7.95972,30,815,9685.06681
7.96869,22,816,9695.99442
7.98066,14,817,9710.57676
7.98864,7,818,9720.29831
8.00061,0,820,9734.88064
8.00958,4,821,9745.80826
8.02155,13,822,9760.39059
8.02953,20,823,9770.11214
8.0425,28,824,9785.91272
8.05049,35,825,9795.64645
8.06244,44,827,9810.20442
8.07042,52,828,9819.92598
8.08339,60,829,9835.72655
8.09137,68,830,9845.44811
8.10333,76,831,9860.01826
8.1153,84,832,9874.60059
8.12429,92,833,9885.55257
8.13625,91,834,9900.12272
8.14422,91,835,9909.83209
8.15622,91,836,9924.45097
8.16519,91,837,9935.37858
8.17714,90,838,9949.93655
8.18512,81,839,9959.65811
8.19808,73,840,9975.4465
8.20609,66,841,9985.2046
8.21803,58,843,9999.75038
8.22601,51,844,10009.47194
8.23898,43,845,10025.27251
8.24695,35,846,10034.98188
8.25892,27,847,10049.56422
8.2669,19,848,10059.28577
8.27989,11,850,10075.11071
8.28784,4,851,10084.79572
8.29981,1,852,10099.37805
8.30779,7,853,10109.09961
8.32078,14,854,10124.92454
8.32873,21,855,10134.60955
8.3407,29,856,10149.19188
8.34967,38,857,10160.1195
8.36166,46,858,10174.7262
8.36962,54,859,10184.42339
8.38159,62,860,10199.00572
8.39057,70,861,10209.94551
8.40253,78,862,10224.51566
8.41051,86,863,10234.23722
8.42248,90,864,10248.81955
8.43148,90,865,10259.78371
8.44342,91,866,10274.3295
8.4514,91,867,10284.05105
8.46437,91,868,10299.85163
8.47237,86,869,10309.59755
8.48431,78,870,10324.14333
8.49229,71,871,10333.86489
8.50526,63,872,10349.66546
8.51324,55,873,10359.38701
8.5252,47,874,10373.95716
8.53318,40,875,10383.67872
8.54615,32,877,10399.47929
8.55415,24,878,10409.22521
8.5661,17,879,10423.78318
8.57407,9,880,10433.49255
8.58704,2,881,10449.29313
8.59502,0,882,10459.01468
8.60699,8,884,10473.59701
8.61497,17,885,10483.31857
8.62796,25,886,10499.14351
8.63591,33,887,10508.82852
8.64788,41,888,10523.41085
8.65685,49,889,10534.33846
8.66886,57,891,10548.96952
8.6768,65,892,10558.64235
8.68877,73,893,10573.22468
8.69774,81,894,10584.15229
8.70974,89,895,10598.77117
8.71769,91,896,10608.45618
8.72966,91,897,10623.03852
8.74264,91,898,10638.85127
8.75062,91,899,10648.57283
8.76257,91,900,10663.13079
8.77055,84,901,10672.85235
8.78354,77,902,10688.67729
8.79149,69,903,10698.36229
8.80346,61,904,10712.94463
8.81244,53,905,10723.88442
8.82443,46,906,10738.49112
8.83238,38,907,10748.17613
8.84435,31,908,10762.75846
8.85334,23,909,10773.71044
8.86532,15,910,10788.30495
8.87327,8,911,10797.98996
8.88524,0,912,10812.57229
8.89424,1,913,10823.53645
8.90621,11,914,10838.11879
8.91417,19,915,10847.81598
8.92713,27,916,10863.60437
8.93513,34,917,10873.35029
8.94708,42,918,10887.90826
8.95506,50,919,10897.62981
8.96802,58,920,10913.4182
8.97602,66,921,10923.16412
8.98797,74,922,10937.72209
8.99595,82,923,10947.44364
9.00891,91,924,10963.23204
9.01691,91,925,10972.97796
9.02886,91,926,10987.53592
9.03684,91,927,10997.25748
9.0498,91,928,11013.04587
9.0578,90,929,11022.79179
9.06975,82,930,11037.34976
9.07773,74,931,11047.07131
9.09072,66,933,11062.89625
9.0987,59,934,11072.6178
9.11064,51,935,11087.16359
9.11962,43,936,11098.10339
9.1316,35,937,11112.6979
9.13958,28,938,11122.41946
9.15153,20,940,11136.97742
9.16051,12,941,11147.91722
9.1725,4,942,11162.52392
9.18045,1,943,11172.20892
9.19242,7,944,11186.79126
9.2014,14,945,11197.73105
9.21339,22,946,11212.33775
9.22134,30,947,11222.02276
9.23431,38,948,11237.82333
9.24229,46,949,11247.54489
9.25428,54,950,11262.15158
9.26223,62,951,11271.83659
9.2752,70,952,11287.63716
9.28318,78,953,11297.35872
9.29517,86,954,11311.96542
9.30312,90,955,11321.65043
9.31609,90,956,11337.451
9.32409,91,957,11347.19692
9.33606,91,958,11361.77925
9.34801,91,959,11376.33722
9.35698,87,960,11387.26483
9.36897,79,961,11401.87153
9.37693,72,962,11411.56872
9.38989,64,963,11427.35711
9.39787,56,964,11437.07867
9.40986,49,965,11451.68536
9.41782,41,966,11461.38255
9.43078,33,967,11477.17094
9.43877,25,968,11486.90468
9.45073,18,969,11501.47483
9.45871,10,970,11511.19639
9.47167,2,971,11526.98478
9.47968,1,972,11536.74288
9.49165,7,973,11551.32521
9.4996,14,974,11561.01022
9.51257,23,976,11576.81079
9.52057,31,977,11586.55671
9.53251,39,978,11601.1025
9.54149,47,979,11612.04229
9.55346,55,980,11626.62463
9.56146,63,981,11636.37055
9.5734,71,983,11650.91633
9.58238,79,984,11661.85613
9.59435,86,985,11676.43846
9.60235,90,986,11686.18438
9.61429,91,987,11700.73017
9.62327,91,988,11711.66996
