t,angle,iteration
0.0,91,1
0.0,29,2
0.001,52,4
0.00801,28,5
0.01618,24,6
0.02903,21,7
0.03692,17,8
0.0497,14,9
0.05768,10,10
0.07001,7,12
0.07847,3,13
0.0908,0,14
0.09896,0,15
0.11134,2,16
0.11948,5,17
0.13129,8,18
0.13997,11,19
0.1522,13,20
0.16039,16,21
0.17273,19,22
0.18095,22,23
0.19317,25,24
0.2008,28,25
0.21368,31,27
0.22195,34,28
0.23415,37,29
0.24173,40,30
0.25464,43,31
0.26277,46,32
0.27488,49,34
0.28332,52,35
0.29556,54,36
0.3036,57,37
0.31606,60,38
0.32842,63,39
0.33666,66,40
0.34884,69,41
0.35676,72,42
0.36926,75,43
0.3777,78,44
0.38981,81,45
0.39789,84,46
0.41,87,47
0.41847,90,48
0.43077,91,50
0.43896,91,51
0.4512,91,52
0.45911,91,53
0.4719,91,54
0.47959,91,55
0.49212,91,56
0.49984,91,57
0.51253,91,58
0.52091,91,59
0.53315,91,60
0.54138,91,61
0.55365,91,62
0.56163,88,63
0.57413,84,64
0.58248,81,65
0.59462,77,66
0.60259,74,67
0.61503,70,68
0.62327,67,69
0.63549,63,71
0.64381,60,72
0.65604,56,73
0.66393,53,74
0.67625,50,75
0.68469,46,76
0.69694,43,78
0.70517,39,79
0.71714,36,80
0.72561,32,81
0.73782,29,82
0.74599,25,83
0.75837,22,84
0.76662,18,85
0.77887,15,86
0.78731,11,87
0.79942,8,88
0.80758,4,89
0.81964,1,90
0.82799,0,91
0.8398,1,92
0.84851,4,93
0.86097,7,94
0.869,10,95
0.88128,13,96
0.88953,16,97
0.90179,18,99
0.90996,22,100
0.92194,25,101
0.9303,27,102
0.94267,30,103
0.95501,33,104
0.96303,36,105
0.97546,39,106
0.98347,42,107
0.99598,45,108
1.00423,48,109
1.01648,51,110
1.02465,54,111
1.03697,57,112
1.04474,60,113
1.05674,63,115
1.06469,66,116
1.07766,69,117
1.08624,72,118
1.09846,75,119
1.10661,77,120
1.11898,80,121
1.12674,83,122
1.13933,86,123
1.1475,89,124
1.15986,91,125
1.16805,91,126
1.18023,91,127
1.18852,91,128
1.20076,91,129
1.20897,91,130
1.22124,91,131
1.22912,91,132
1.24175,91,133
1.25,91,134
1.26222,91,135
1.27041,91,136
1.28278,91,137
1.29085,88,138
1.30314,85,139
1.31106,81,140
1.32359,78,142
1.33182,74,143
1.34414,71,144
1.3523,67,145
1.36461,64,146
1.37251,60,147
1.38508,57,149
1.39343,53,150
1.40553,50,151
1.41364,46,152
1.42604,43,153
1.43432,39,154
1.44599,36,156
1.45467,32,157
1.46663,29,158
1.47522,26,159
1.48746,22,160
1.49982,18,161
1.5079,15,162
1.52025,11,163
1.5284,8,164
1.54019,5,165
1.54891,1,166
1.55626,0,167
1.56865,0,168
1.57744,3,169
1.58978,6,170
1.5981,9,171
1.6104,12,172
1.62264,15,173
1.63009,18,174
1.64314,21,175
1.65123,24,176
1.66362,27,177
1.67179,29,178
1.68386,32,179
1.69228,35,180
1.7045,38,181
1.7127,41,182
1.7249,44,183
1.73329,47,184
1.74554,50,185
1.7537,53,186
1.76618,56,187
1.77413,59,188
1.78645,62,189
1.79474,65,190
1.80699,68,191
1.81517,71,192
1.82724,74,193
1.83558,77,194
1.84793,79,195
1.85609,83,196
1.86837,85,198
1.87661,89,199
1.88884,91,200
1.89694,91,201
1.90933,91,202
1.91652,91,203
1.92953,91,204
1.93797,91,205
1.95004,91,206
1.95837,91,207
1.9708,91,208
1.97858,91,209
1.99139,91,210
1.99977,91,211
2.01161,91,212
2.01997,89,213
2.03226,85,214
2.0399,82,215
2.05156,78,216
2.06053,75,217
2.07306,72,219
2.08141,68,220
2.09368,65,221
2.1019,61,222
2.11418,58,223
2.12236,54,224
2.13458,51,225
2.14665,47,226
2.15539,44,227
2.16739,40,228
2.17558,37,229
2.18741,33,230
2.19608,30,231
2.20832,26,232
2.21657,23,233
2.22843,19,234
2.23695,16,235
2.24926,12,236
2.25758,9,237
2.26974,6,238
2.278,2,239
2.29018,1,240
2.29846,0,241
2.31039,3,242
2.31897,6,243
2.33144,9,244
2.33935,12,245
2.35166,15,246
2.35996,18,247
2.37214,20,248
2.38033,24,249
2.39264,26,250
2.40041,29,251
2.41314,32,252
2.42047,35,253
2.43357,38,255
2.4418,41,256
2.45399,44,257
2.46196,47,258
2.4745,50,259
2.48279,53,260
2.49428,56,262
2.50306,59,263
2.51539,62,264
2.52374,65,265
2.53586,68,266
2.54425,71,267
2.55637,74,269
2.5647,76,270
2.57688,79,271
2.58505,82,272
2.59743,85,273
2.60561,88,274
2.61789,91,275
2.62611,91,276
2.63837,91,277
2.64652,91,278
2.65892,91,279
2.66713,91,280
2.67932,91,281
2.68728,91,282
2.69948,91,283
2.70805,91,284
2.72038,91,285
2.7285,91,286
2.7408,91,287
2.74883,90,288
2.76135,86,289
2.76949,83,290
2.78174,79,291
2.79361,76,292
2.80221,72,293
2.81363,69,294
2.82256,65,295
2.8349,62,296
2.84323,58,297
2.85551,55,299
2.86364,51,300
2.87616,48,301
2.88409,45,302
2.89643,41,303
2.90432,38,304
2.91651,34,306
2.92517,31,307
2.93742,27,308
2.94559,24,309
2.95757,20,310
2.96598,17,311
2.97825,13,312
2.98653,10,313
2.99881,6,314
3.00695,3,315
3.01927,0,316
3.02702,0,317
3.03963,2,318
3.04792,4,319
3.0599,7,320
3.06788,10,321
3.08033,13,322
3.089,16,323
3.10125,19,324
3.10935,22,325
3.12164,25,326
3.12989,28,327
3.14214,31,328
3.15037,33,329
3.16206,36,330
3.17077,39,331
3.1831,42,332
3.19131,45,333
3.20362,48,334
3.21144,51,335
3.22412,54,336
3.23222,57,337
3.24415,60,339
3.25221,63,340
3.26415,66,341
3.2726,69,342
3.28457,72,343
3.29355,75,344
3.30552,78,346
3.31349,81,347
3.32546,84,348
3.33371,87,349
3.34667,90,350
3.35465,91,351
3.36665,91,352
3.37496,91,353
3.38718,91,354
3.3959,91,355
3.40787,91,356
3.41984,91,357
3.42881,91,358
3.44078,91,359
3.44876,91,360
3.46075,91,361
3.46871,91,362
3.48167,91,363
3.48965,87,364
3.50162,84,365
3.51059,80,366
3.52256,77,367
3.53054,74,368
3.54251,70,369
3.55149,67,370
3.56345,63,371
3.57143,60,372
3.5844,56,373
3.59238,53,374
3.60434,49,376
3.61232,46,377
3.62429,42,378
3.63327,39,379
3.64524,35,380
3.65321,32,381
3.66618,28,383
3.67416,25,384
3.68613,21,385
3.69411,18,386
3.70707,14,387
3.71505,11,388
3.72702,7,389
3.73503,4,390
3.74796,1,391
3.756,0,392
3.76832,1,393
3.7766,4,394
3.78906,7,395
3.79727,10,396
3.8097,13,397
3.81767,16,398
3.83003,19,399
3.83831,22,400
3.85046,25,401
3.85897,27,402
3.87125,31,403
3.87844,33,404
3.89158,36,405
3.8998,39,406
3.91116,42,407
3.92047,45,408
3.93271,48,409
3.94021,51,410
3.95309,54,411
3.96131,57,412
3.97352,60,414
3.98174,63,415
3.99401,66,416
4.00219,69,417
4.01452,72,418
4.02251,75,419
4.03439,78,421
4.04317,81,422
4.05553,83,423
4.06701,86,424
4.07499,89,425
4.08792,91,426
4.09589,91,427
4.10882,91,428
4.1171,91,429
4.12892,91,431
4.1374,91,432
4.14962,91,433
4.15796,91,434
4.17019,91,435
4.17838,91,436
4.19038,91,437
4.19895,91,438
4.21108,91,439
4.2193,87,440
4.2314,84,441
4.23985,80,442
4.252,77,443
4.26008,73,444
4.27266,70,445
4.28022,66,446
4.29308,63,447
4.30119,60,448
4.31349,56,449
4.32168,53,450
4.3341,49,451
4.34228,46,452
4.35453,42,453
4.36228,39,454
4.37512,35,455
4.3835,32,456
4.39501,28,458
4.40369,25,459
4.4156,21,460
4.42386,18,461
4.43644,14,462
4.44459,11,463
4.45649,7,465
4.46508,4,466
4.47671,0,467
4.48469,0,468
4.4974,3,469
4.50538,5,470
4.51795,8,471
4.52593,11,472
4.53809,14,473
4.5469,17,474
4.55889,20,475
4.56687,22,476
4.57884,25,477
4.58781,28,478
4.59978,31,479
4.60748,34,480
4.62008,37,481
4.62807,40,482
4.64081,43,483
4.64905,46,484
4.66118,49,486
4.67386,52,487
4.68207,55,488
4.69434,58,489
4.7027,61,490
4.71494,64,491
4.72305,67,492
4.73547,70,493
4.74359,72,494
4.75591,76,496
4.7641,78,497
4.77642,81,498
4.7848,84,499
4.79686,87,500
4.80504,90,501
4.81667,91,503
4.82505,91,504
4.8379,91,505
4.84604,91,506
4.85828,91,507
4.86618,91,508
4.87887,91,509
4.88692,91,510
4.89919,91,511
4.90745,91,512
4.91931,91,513
4.92786,91,514
4.93993,90,515
4.94764,86,516
4.96058,83,518
4.96897,79,519
4.98118,76,520
4.98926,72,521
5.00165,69,522
5.00977,65,523
5.02201,62,525
5.03029,58,526
5.04261,55,527
5.05072,52,528
5.06308,48,529
5.07116,45,530
5.08312,41,532
5.09168,38,533
5.10408,34,534
5.11229,31,535
5.12452,27,536
5.13252,24,537
5.14498,20,538
5.1532,17,539
5.16545,13,540
5.17363,10,541
5.18594,6,542
5.19402,3,543
5.20639,0,544
5.21464,0,545
5.22693,2,547
5.2351,5,548
5.24741,8,549
5.25476,11,550
5.26768,13,551
5.27607,17,552
5.28809,19,554
5.3006,22,555
5.30839,25,556
5.32104,28,557
5.32932,31,558
5.34158,34,559
5.34979,37,560
5.36183,40,561
5.3703,43,562
5.38251,46,564
5.39075,49,565
5.40307,52,566
5.41125,55,567
5.42294,58,568
5.43172,61,569
5.44393,63,571
5.45225,67,572
5.46452,69,573
5.47262,72,574
5.4847,75,575
5.4927,78,576
5.50467,81,578
5.51314,84,579
5.52511,87,580
5.53309,90,581
5.54605,91,582
5.55403,91,583
5.56616,91,584
5.57414,91,585
5.58698,91,586
5.59498,91,587
5.60692,91,588
5.6149,91,589
5.62744,91,590
5.63587,91,591
5.64855,91,593
5.65655,91,594
5.66852,91,595
5.67648,88,596
5.68944,84,597
5.69742,81,598
5.70939,77,600
5.71737,74,601
5.73033,70,602
5.73832,67,603
5.75028,63,604
5.75826,60,605
5.77125,56,606
5.77923,53,607
5.79172,49,608
5.79921,46,609
5.81237,43,610
5.82058,39,611
5.83242,36,612
5.84109,32,613
5.8535,29,614
5.86541,25,615
5.87397,22,616
5.88638,18,617
5.89453,15,618
5.90664,11,619
5.91498,8,620
5.92723,4,621
5.93545,1,622
5.94727,0,623
5.95525,0,624
5.96722,3,625
5.97619,6,626
5.98816,9,627
5.99614,12,628
6.00811,15,629
6.01708,18,630
6.02905,21,631
6.03703,24,632
6.049,27,633
6.05798,29,634
6.07029,32,635
6.07847,35,636
6.09052,38,637
6.0985,41,638
6.11055,44,640
6.11958,47,641
6.13185,50,642
6.1399,53,643
6.15247,56,644
6.16049,59,645
6.17231,62,646
6.18078,65,647
6.19314,68,648
6.20148,71,649
6.21402,74,650
6.2222,76,651
6.23435,79,652
6.24267,83,653
6.25481,85,654
6.26309,89,655
6.27528,91,656
6.28364,91,657
6.29578,91,658
6.30405,91,659
6.31568,91,661
6.32454,91,662
6.33685,91,663
6.345,91,664
6.35737,91,665
6.36554,91,666
6.37783,91,668
6.38579,91,669
6.39834,91,670
6.40641,88,671
6.41876,85,672
6.42586,82,673
6.43902,78,675
6.44741,75,676
6.45964,71,677
6.46809,68,678
6.48028,64,679
6.49249,61,680
6.50045,57,681
6.51297,54,682
6.52137,50,683
6.53276,47,684
6.54168,43,685
6.55367,40,686
6.5623,36,687
6.57445,33,688
6.58257,30,689
6.59497,26,690
6.60339,23,691
6.61536,19,692
6.62354,16,693
6.63586,12,694
6.64399,9,695
6.65629,5,696
6.66447,2,697
6.67675,1,699
6.68503,0,700
6.69732,3,701
6.70578,5,702
6.71779,8,703
6.726,11,704
6.73772,14,705
6.74646,17,706
6.75846,20,707
6.76695,23,708
6.77919,26,709
6.78736,29,710
6.79948,32,711
6.80793,34,712
6.8201,38,714
6.82838,40,715
6.84066,43,716
6.84879,46,717
6.86113,49,718
6.86888,52,719
6.88182,55,721
6.88983,58,722
6.90204,61,723
6.91021,64,724
6.92249,67,725
6.93041,70,726
6.9423,73,727
6.95118,76,728
6.96324,79,729
6.97179,82,730
6.98394,85,731
6.99216,88,732
7.00443,91,733
7.0127,91,734
7.02473,91,735
7.03315,91,736
7.04546,91,737
7.05316,91,738
7.06598,91,739
7.07412,91,740
7.0855,91,741
7.09348,91,742
7.10687,91,743
7.11483,91,744
7.12683,91,745
7.13967,90,746
7.14786,86,747
7.16011,83,748
7.16841,79,749
7.18065,76,750
7.18886,72,751
7.20086,69,752
7.2088,65,753
7.22157,62,754
7.22963,58,755
7.24206,55,756
