t,angle,iteration
0.0,11,1
0.00598,9,2
0.01409,0,3
0.02638,1,4
0.03475,9,5
0.04612,19,6
0.05542,31,7
0.06777,43,8
0.07585,55,9
0.08819,67,10
0.09626,79,11
0.10869,90,12
0.11683,91,13
0.12819,90,14
0.13617,91,15
0.1492,91,16
0.15772,80,17
0.17002,68,19
0.17834,57,20
0.19027,45,21
0.19878,34,22
0.21105,22,23
0.21925,11,24
0.23153,0,26
0.23973,0,27
0.25201,6,28
0.25994,17,29
0.27267,29,30
0.28076,40,31
0.29237,52,32
0.30074,64,33
0.31341,76,34
0.32167,88,35
0.33385,90,36
0.34183,91,37
0.3546,90,38
0.36257,77,39
0.37492,66,41
0.38309,54,42
0.39538,43,43
0.40377,32,44
0.41586,20,45
0.42402,9,46
0.4357,0,47
0.44437,1,48
0.45662,9,49
0.46495,21,50
0.477,33,51
0.48548,45,52
0.49767,57,53
0.50592,69,54
0.51802,81,55
0.52648,92,56
0.53871,91,57
0.54666,90,58
0.55862,91,59
0.5666,89,60
0.57857,77,62
0.58754,65,63
0.59951,54,64
0.61148,43,65
0.62046,31,66
0.63244,20,67
0.6404,8,68
0.64838,0,69
0.66134,1,70
0.66933,8,71
0.68129,18,72
0.69326,30,73
0.70223,42,74
0.71463,54,75
0.72277,66,76
0.73474,77,77
0.74336,89,78
0.75563,91,79
0.76429,91,80
0.77622,91,81
0.78418,91,82
0.79673,80,84
0.80517,69,85
0.8172,57,86
0.82526,46,87
0.83774,34,88
0.84577,23,89
0.85805,12,91
0.8663,0,92
0.8785,0,93
0.88662,5,94
0.89886,17,95
0.90729,28,96
0.91958,40,97
0.92798,52,98
0.9392,64,99
0.948,76,100
0.9605,88,101
0.96812,90,102
0.98102,91,103
0.98888,91,104
1.0015,91,105
1.00972,82,106
1.02146,71,107
1.02953,59,108
1.0424,48,109
1.05069,36,110
1.06293,25,112
1.07113,14,113
1.08336,2,114
1.09144,0,115
1.1038,4,116
1.11211,17,117
1.1238,28,119
1.13181,39,120
1.14379,51,121
1.15284,63,122
1.16532,75,123
1.1735,87,124
1.18581,90,126
1.19423,91,127
1.20628,90,128
1.21429,78,129
1.22626,66,130
1.23478,55,131
1.24682,44,132
1.25528,32,133
1.26764,21,134
1.27973,10,135
1.28808,0,136
1.2966,1,137
1.30857,8,138
1.32092,18,139
1.32859,30,140
1.34144,42,141
1.34975,54,142
1.36144,66,143
1.36998,77,144
1.38234,89,145
1.39005,91,146
1.4028,91,147
1.411,88,148
1.42308,76,149
1.43153,64,150
1.44388,53,151
1.45164,42,152
1.46426,30,153
1.47245,19,154
1.48487,8,156
1.49273,0,157
1.50541,1,158
1.51338,9,159
1.52549,21,160
1.5339,33,161
1.5462,44,163
1.55444,56,164
1.56667,68,165
1.57489,80,166
1.58729,91,167
1.59541,91,168
1.60758,90,169
1.61584,85,170
1.62816,73,171
1.63659,62,172
1.64865,51,173
1.65664,39,174
1.6691,28,175
1.67745,17,176
1.68966,5,177
1.69784,1,178
1.70993,0,179
1.71771,10,180
1.73051,23,181
1.7385,35,182
1.75046,46,184
1.75917,58,185
1.77148,70,186
1.77965,82,187
1.792,92,188
1.79979,90,189
1.81259,91,191
1.8207,91,192
1.83303,87,193
1.84103,75,194
1.85295,64,195
1.86149,52,196
1.87407,41,197
1.88204,30,198
1.89429,18,199
1.90247,7,200
1.91474,1,201
1.92265,1,202
1.93523,9,203
1.94321,20,204
1.95517,32,205
1.96315,44,206
1.97612,56,207
1.98858,68,208
1.99679,80,209
2.00901,91,210
2.01714,91,211
2.02924,90,212
2.03769,85,213
2.04941,73,214
2.05818,62,215
2.0705,51,216
2.07871,39,217
2.09075,28,219
2.09915,17,220
2.11113,5,221
2.11957,1,222
2.13188,0,223
2.14009,9,224
2.15206,21,225
2.16008,33,226
2.17204,45,227
2.18086,56,228
2.19332,68,229
2.20153,80,230
2.21385,92,231
2.22186,91,232
2.23424,90,234
2.24249,85,235
2.25484,74,236
2.26283,63,237
2.2753,51,238
2.28355,40,239
2.29547,29,240
2.30389,17,241
2.31635,6,242
2.32443,1,243
2.33678,0,244
2.3442,11,245
2.35674,24,247
2.365,36,248
2.37759,47,249
2.38599,59,250
2.39827,71,251
2.40644,83,252
2.41836,91,254
2.42674,90,255
2.43916,91,256
2.44742,82,257
2.45973,71,258
2.46771,59,259
2.48045,48,260
2.48836,36,261
2.50056,25,262
2.50871,14,263
2.52077,2,264
2.52852,0,265
2.54144,3,266
2.54964,16,267
2.56196,27,268
2.57025,39,269
2.58245,51,270
2.59066,62,271
2.60269,74,272
2.61134,86,273
2.62342,90,274
2.63164,91,275
2.64375,91,276
2.65619,91,277
2.66441,82,278
2.67667,72,279
2.68482,60,280
2.69702,49,281
2.70537,37,282
2.71685,26,283
2.72582,14,284
2.73707,3,285
2.74641,0,286
2.75861,2,287
2.76646,16,288
2.77873,27,290
2.78705,38,291
2.79948,50,292
2.80768,62,293
2.82003,74,294
2.8282,86,295
2.84013,90,296
2.84869,91,297
2.86129,91,298
2.86905,80,299
2.88132,68,300
2.8895,56,301
2.90176,45,302
