t,angle,iteration
3.18131,45,333
3.18976,39,334
3.20192,33,335
3.20999,28,336
3.22204,22,337
3.23004,17,338
3.24282,11,339
3.25101,5,340
3.26319,0,342
3.27163,1,343
3.28382,6,344
3.29193,12,345
3.30422,17,346
3.31229,23,347
3.32463,28,349
3.33291,34,350
3.34524,39,351
3.35344,45,352
3.36548,50,353
3.37389,55,354
3.38619,61,355
3.39438,67,356
3.40648,72,357
3.41485,77,358
3.4271,83,359
3.4349,89,360
3.44766,90,361
3.45608,91,362
3.46808,91,363
3.47625,91,364
3.48859,91,365
3.49637,91,366
3.50914,91,367
3.52137,91,368
3.52958,85,369
3.54181,79,370
3.54966,73,371
3.56233,68,372
3.57078,62,373
3.58282,56,374
3.59101,51,375
3.60279,45,377
3.61155,39,378
3.62375,34,379
3.63198,28,380
3.64424,22,381
3.65218,17,382
3.6647,11,384
3.67287,5,385
3.68512,0,386
3.69302,1,387
3.70569,6,388
3.71381,12,389
3.72583,17,390
3.73432,23,391
3.74651,28,392
3.75482,34,393
3.76709,39,394
3.77528,45,395
3.78732,50,396
3.79576,56,397
3.80803,61,398
3.81625,67,399
3.82857,72,400
3.83614,78,401
3.8484,83,402
3.85722,89,403
3.86925,90,405
3.87725,91,406
3.88953,91,407
3.89818,91,408
3.91025,91,409
3.91823,91,410
3.93059,91,412
3.93926,89,413
3.95137,83,414
3.95965,77,415
3.97193,72,416
3.98009,66,417
3.99173,60,418
4.00049,55,419
4.01285,49,420
4.02111,44,421
4.03332,38,422
4.041,32,423
4.05275,26,424
4.06202,21,425
4.07423,15,426
4.0824,9,427
4.0947,4,428
4.10291,1,429
4.11522,2,430
4.12342,7,431
4.1355,13,432
4.14382,18,433
4.15615,24,434
4.16368,29,435
4.17665,34,436
4.18893,40,437
4.19732,46,438
4.20934,51,439
4.21763,56,440
4.22954,62,441
4.23806,68,442
4.25003,73,443
4.25839,78,444
4.27083,84,445
4.27908,90,446
4.29125,91,447
4.2995,91,448
4.31181,91,449
4.32021,91,450
4.33232,91,451
4.34054,91,452
4.35244,91,454
4.36101,89,455
4.37327,82,456
4.38151,77,457
4.39382,71,458
4.40199,66,459
4.41407,60,461
4.42244,54,462
4.43473,49,463
4.44313,43,464
4.45522,37,465
4.46329,32,466
4.47548,26,467
4.483,20,468
4.49597,15,469
4.50396,9,470
4.51592,3,471
4.52389,1,472
4.53686,1,473
4.54486,7,474
4.55683,12,475
4.56481,18,476
4.57775,23,477
4.58573,29,478
4.5977,34,479
4.60567,40,480
4.61864,45,481
4.62666,51,482
4.63858,56,483
4.64656,62,484
4.65955,67,485
4.66753,73,486
4.67948,78,487
4.68845,84,488
4.70042,89,489
4.7084,91,490
4.72041,91,491
4.72934,91,492
4.74148,91,494
4.74985,91,495
4.76187,91,496
4.76995,91,497
4.78229,87,498
4.79436,82,499
4.80236,76,500
4.8153,71,501
4.82359,65,502
4.83566,59,503
4.84364,54,504
4.85563,48,505
4.86361,42,506
4.87655,37,507
4.88453,31,508
4.8965,25,509
4.90547,20,510
4.91747,14,511
4.92542,8,512
4.93739,3,513
4.94637,1,514
4.95833,3,515
4.96631,9,516
4.97928,14,517
4.98727,19,518
4.99925,25,519
5.0072,30,520
5.02017,35,521
5.02815,41,522
5.04016,47,524
5.04813,52,525
5.06106,58,526
5.06906,63,527
5.08097,69,528
5.08894,74,529
5.10194,80,531
5.10989,85,532
5.12186,91,533
5.12984,91,534
5.14292,91,535
5.1509,91,536
5.1629,91,537
5.17089,91,538
5.18384,91,539
5.19179,91,540
5.20379,87,541
5.21274,81,542
5.22471,76,543
5.23268,70,544
5.24465,65,545
5.25363,59,546
5.26562,54,547
5.27357,48,548
5.28554,42,549
5.29452,37,550
5.30649,31,551
5.31447,25,552
5.32743,20,553
5.33541,14,554
5.3474,8,555
5.35538,3,556
5.36832,1,557
5.37634,4,558
5.38829,9,559
5.39627,14,560
5.40923,20,561
5.41719,25,562
5.42916,31,563
5.44127,36,564
5.45024,41,565
5.46221,47,566
5.47019,52,567
5.48272,58,568
5.49066,63,569
5.50263,69,570
5.5116,75,571
5.52333,80,572
5.53135,85,573
5.54433,91,574
5.55243,91,575
5.56438,91,576
5.57238,91,577
5.58532,91,578
5.5933,91,579
5.60527,91,581
5.61325,91,582
5.62621,86,583
5.63442,81,584
5.64674,75,585
5.65472,70,586
5.66669,64,588
5.67466,59,589
5.68764,53,590
5.6956,47,591
5.70761,41,592
5.71559,36,593
5.72852,30,595
5.7365,25,596
5.74938,19,597
5.75751,13,598
5.76977,8,599
5.77798,2,600
5.79023,1,601
5.79853,4,602
5.81083,9,603
5.81906,14,604
5.83141,19,605
5.83953,25,606
5.85153,30,607
5.85999,36,608
5.87232,41,609
5.88076,47,610
5.89243,52,611
5.90041,58,612
5.9133,63,613
5.92151,69,614
5.93373,75,616
5.94219,80,617
5.95422,85,618
5.96233,91,619
5.97432,91,620
5.98289,91,621
5.99502,91,623
6.00343,91,624
6.01567,91,625
6.02383,91,626
6.03624,91,627
6.04839,88,628
6.05654,82,629
6.06887,77,630
6.07688,71,631
6.08938,66,632
6.09782,60,633
6.10989,54,634
6.11805,49,635
6.13035,43,636
6.13874,37,637
6.15074,32,638
6.15901,26,639
6.17128,20,640
6.17939,15,641
6.1918,9,642
6.19995,3,643
6.21227,1,644
6.2203,2,645
6.23168,8,646
6.24089,13,647
6.25322,19,648
6.26114,24,649
6.27374,29,650
6.28212,35,651
6.29425,40,653
6.3024,46,654
6.31438,51,655
6.3229,57,656
6.33515,62,657
6.34268,68,658
6.35466,74,660
6.36382,79,661
6.37586,84,662
6.38431,90,663
6.39655,91,664
6.40473,91,665
6.41703,91,667
6.42524,91,668
6.43757,91,669
6.44524,91,670
6.45805,91,671
6.46646,90,672
6.47825,84,674
6.48671,78,675
6.49871,72,676
6.50722,67,677
6.51947,61,678
6.52761,55,679
6.53991,49,680
6.54814,44,681
6.56041,38,682
6.56856,33,683
6.58097,27,684
6.58868,21,685
6.60141,16,686
6.60942,10,687
6.62182,4,689
6.63003,0,690
6.64237,1,691
6.65047,6,692
6.66281,12,693
6.67075,18,694
6.6833,23,696
6.69547,28,697
6.70379,34,698
6.71606,39,699
6.72382,45,700
6.73654,50,701
6.74432,56,702
6.75656,62,703
6.76517,67,704
6.77724,72,706
6.78567,78,707
6.79812,84,708
6.80611,89,709
6.81854,91,710
6.82634,91,711
6.83834,91,713
6.84712,91,714
6.85945,91,715
6.86762,91,716
6.87967,91,717
6.8871,88,718
6.90002,82,719
6.90849,76,720
6.92085,71,721
6.92912,65,722
6.94093,60,723
6.9489,54,724
6.96187,48,725
6.9701,43,726
6.98167,37,728
6.99017,31,729
7.00281,26,730
7.011,20,731
7.02324,14,732
7.03092,9,733
7.04377,3,734
7.05218,1,735
7.06425,1,736
7.07241,6,737
7.08421,12,738
7.09289,18,739
7.10515,23,740
7.1134,29,741
7.12562,34,743
7.13363,40,744
7.14607,45,745
7.15429,51,746
7.16555,56,747
7.17488,62,748
7.18706,67,750
7.19528,73,751
7.20754,78,752
7.21568,84,753
7.22769,89,754
7.23572,91,755
7.2484,91,757
7.25668,91,758
7.26894,91,759
7.27738,91,760
7.28957,91,761
7.30174,91,762
7.30975,89,763
7.32228,83,764
7.33046,77,765
7.34266,72,766
7.35087,66,767
7.36321,60,768
7.37164,55,769
7.38373,49,770
7.39163,44,771
7.40369,38,772
7.41237,32,773
7.42462,26,774
7.4328,21,775
7.44514,15,776
7.45296,9,777
7.46557,4,778
7.4729,0,779
7.48606,1,781
7.49429,7,782
7.50626,13,783
7.51476,18,784
7.52701,24,785
7.5352,29,786
7.54748,34,787
7.55572,40,788
7.56797,45,789
7.57612,51,790
7.58852,56,791
7.59661,62,792
7.60891,68,793
7.61718,73,794
7.62942,78,795
7.63732,84,796
7.64988,90,797
7.65802,91,798
7.67025,91,799
7.67858,91,800
7.6908,91,801
7.6989,91,802
7.71132,91,803
7.71948,91,804
7.73184,89,805
7.73987,82,806
7.75218,77,808
7.76048,71,809
7.7728,66,810
7.78086,60,811
7.793,54,812
7.80139,49,813
7.81376,43,815
7.82127,38,816
7.834,32,817
7.84234,26,818
7.85463,20,819
7.86284,15,820
7.87507,9,822
7.88333,3,823
7.89519,1,824
7.90317,3,825
7.91606,8,826
7.92362,13,827
7.9367,19,828
7.94476,24,829
7.95707,30,830
7.96929,35,831
7.97715,41,832
7.98981,46,833
7.99821,52,834
8.0103,57,835
8.01851,63,836
8.03051,68,838
8.03898,74,839
8.05073,79,840
8.05871,85,841
8.0707,90,842
8.07965,91,843
8.09166,91,844
8.09964,91,845
8.1116,91,846
8.12055,91,847
8.13255,91,848
8.14049,91,849
8.15246,87,850
8.16143,81,851
8.17343,76,852
8.18142,70,853
8.19435,65,854
8.20232,59,855
8.21429,53,856
8.22227,48,857
8.23524,42,858
8.24326,36,859
8.25522,31,860
8.2632,25,861
8.27617,19,862
8.28415,13,863
8.29612,8,864
8.30409,2,865
8.31706,1,866
8.32504,4,867
8.33695,9,868
8.3459,14,869
8.35788,19,871
8.36589,25,872
8.37782,30,873
8.38679,36,874
8.39876,41,875
8.40674,47,876
8.41971,52,878
8.42773,58,879
8.43969,63,880
8.44767,69,881
8.4606,74,882
8.4686,80,883
8.48058,85,885
8.48856,91,886
8.5015,91,887
8.50951,91,888
8.52148,91,889
8.52945,91,890
8.54239,91,892
8.55036,91,893
8.56233,91,894
8.57429,86,895
8.58331,81,896
8.59528,75,897
8.60345,69,898
8.61562,64,899
8.6236,58,900
8.63659,53,901
8.64458,47,902
8.65655,41,903
8.66449,35,904
8.67746,30,905
8.68543,24,906
8.69749,19,907
8.70647,13,908
8.71844,7,909
8.72641,2,910
8.73838,0,911
8.74636,5,912
8.75965,9,913
8.76791,14,914
8.7802,20,915
8.78838,25,916
8.80066,31,917
8.80877,36,918
8.82126,42,919
8.82957,48,920
8.84103,53,921
8.84997,58,922
8.86183,64,923
8.87038,70,924
8.88271,75,925
8.8909,80,926
8.90282,86,927
8.91081,91,928
8.92331,91,929
8.93171,91,930
8.94415,91,931
8.9524,91,932
8.96467,91,934
8.97287,91,935
8.98513,91,936
8.99306,85,937
9.00559,79,938
9.0138,73,939
9.02603,68,940
9.03432,62,941
9.04613,56,942
9.05411,51,943
9.06679,45,944
9.07428,39,945
9.08745,34,946
9.09574,28,947
9.10749,23,948
9.11597,17,949
9.12844,11,950
9.13635,5,951
9.14892,0,952
9.15715,0,953
9.16939,5,954
9.17757,10,955
9.18969,16,956
9.1981,21,957
9.21026,27,958
9.22267,32,959
9.23016,38,960
9.243,43,961
9.25146,49,962
9.26368,54,963
9.27175,60,964
9.28408,65,965
9.29183,71,966
9.30461,76,967
9.31278,82,968
9.32414,87,969
9.33326,91,970
9.34512,91,971
9.35376,91,972
9.36585,91,973
9.37382,91,974
9.38579,91,976
9.39377,91,977
9.40674,91,978
9.41471,85,979
9.42668,80,980
9.43466,74,981
9.44763,68,982
9.4556,63,983
9.46827,57,984
9.4762,52,985
9.48848,46,986
9.49685,40,987
9.50886,34,989
9.51733,29,990
9.52952,23,991
9.53783,17,992
9.55012,12,993
9.55781,6,994
9.5706,0,995
9.57886,0,996
9.5909,5,997
9.59953,11,998
9.61177,16,999
9.61996,22,1000
9.63222,27,1001
9.64018,33,1002
9.6527,38,1003
9.66087,44,1004
9.67315,49,1005
9.68136,55,1006
9.69306,60,1007
9.70172,66,1008
9.714,71,1009
9.72233,77,1010
9.73461,82,1011
9.74277,88,1012
9.75514,90,1013
9.7633,91,1014
9.77522,91,1016
9.7835,91,1017
9.79607,91,1018
9.80451,91,1019
9.81655,91,1020
9.8288,91,1021
