t,angle,iteration
3.18956,91,335
3.19716,91,336
3.20977,91,337
3.21821,87,338
3.23058,77,339
3.23846,68,340
3.25096,59,341
3.2592,50,342
3.27146,41,343
3.27954,32,344
3.29122,23,345
3.29917,14,346
3.3123,5,348
3.31979,1,349
3.3329,1,350
3.34129,11,351
3.35336,21,352
3.36155,30,353
3.3733,39,355
3.38114,49,356
3.39431,58,357
3.40143,68,358
3.41464,77,359
3.42302,87,360
3.43548,90,361
3.44346,91,362
3.45539,91,363
3.46391,90,364
3.47621,81,365
3.48406,72,366
3.49663,62,367
3.50488,53,368
3.51714,44,369
3.52557,35,370
3.53684,26,371
3.54589,16,372
3.5581,8,373
3.56791,0,374
3.57839,1,375
3.58675,8,376
3.599,17,377
3.6073,28,378
3.61889,37,379
3.6274,46,380
3.63982,56,381
3.64804,65,382
3.66035,74,383
3.6687,84,384
3.68003,91,385
3.68883,90,386
3.7014,91,387
3.71378,91,388
3.72217,83,389
3.73385,74,390
3.74235,65,391
3.75432,55,392
3.76296,46,393
3.77491,37,394
3.78342,28,395
3.79532,19,397
3.80388,9,398
3.82022,1,399
3.82421,0,400
3.83618,8,401
3.84454,16,402
3.85694,26,403
3.86529,36,404
3.87758,45,405
3.88579,54,406
3.89741,64,407
3.90608,73,408
3.91856,82,409
3.92678,92,410
3.93842,91,411
3.94617,90,412
3.95916,91,413
3.96775,84,414
3.97959,75,415
3.98818,67,416
4.0002,58,418
4.0087,48,419
4.02044,39,420
4.02891,30,421
4.04168,21,422
4.04954,12,423
4.06162,2,424
4.07015,1,425
4.08239,5,426
4.0906,15,427
4.10273,23,428
4.1109,32,429
4.12327,42,430
4.13141,52,431
4.14352,61,432
4.15199,71,433
4.16409,80,434
4.1725,89,435
4.18466,91,436
4.19273,91,437
4.20488,91,439
4.21355,87,440
4.22489,77,441
4.23386,68,442
4.24625,59,443
4.25442,51,444
4.26615,42,445
4.27438,32,446
4.28658,23,447
4.29456,14,448
4.30752,5,449
4.31534,1,450
4.32811,4,451
4.33565,14,452
4.34762,22,454
4.3568,31,455
4.36909,42,456
4.38021,51,457
4.38895,60,458
4.40187,70,459
4.40966,79,460
4.42214,88,461
4.43048,91,462
4.44286,91,463
4.45101,91,464
4.46319,89,465
4.47055,79,466
4.48384,70,467
4.49203,60,468
4.50387,52,469
4.51248,43,470
4.52474,33,471
4.53286,24,472
4.54512,15,473
4.55336,6,474
4.56486,0,476
4.57392,2,477
4.58592,13,478
4.5944,22,479
4.6067,31,480
4.61391,41,481
4.62657,50,482
4.63531,59,483
4.64688,69,484
4.65576,79,485
4.66775,88,486
4.67652,90,487
4.68863,91,488
4.69622,91,489
4.70908,89,490
4.717,78,491
4.7295,69,492
4.73686,60,493
