t,angle,iteration,phase angle
2.04054,91,209,185.25483
2.04952,91,210,185.8335
2.06149,91,211,186.60485
2.06947,91,212,187.11908
2.08144,91,213,187.89043
2.09041,91,214,188.46845
2.10238,91,215,189.2398
2.11036,91,216,189.75403
2.12332,91,217,190.58917
2.1313,91,218,191.1034
2.14327,91,219,191.87475
2.15125,91,220,192.38898
2.16421,91,222,193.22412
2.17319,91,223,193.8028
2.18416,91,224,194.5097
2.19214,91,225,195.02393
2.2071,91,226,195.98796
2.21308,91,227,196.37331
2.22505,91,229,197.14465
2.23303,91,230,197.65889
2.246,91,231,198.49467
2.25796,91,232,199.26537
2.26594,91,233,199.77961
2.27791,91,234,200.55095
2.28689,90,235,201.12962
2.29885,90,236,201.90033
2.30683,90,237,202.41456
2.3198,89,238,203.25034
2.32778,89,239,203.76458
2.33974,89,240,204.53528
2.34772,88,241,205.04951
2.36072,88,242,205.88723
2.36867,87,243,206.39953
2.38064,87,245,207.17087
2.38864,87,246,207.68639
2.40161,86,247,208.52218
2.40956,86,248,209.03448
2.42152,86,249,209.80518
2.4305,85,250,210.38385
2.4425,85,252,211.15713
2.45045,84,253,211.66943
2.46241,84,254,212.44013
2.47139,84,255,213.0188
2.48336,83,256,213.79015
2.49134,83,257,214.30438
2.50331,83,259,215.07573
2.5123,82,260,215.65504
2.52425,82,261,216.4251
2.53223,81,262,216.93933
2.5452,81,263,217.77512
2.55317,81,264,218.28871
2.56514,80,265,219.06005
2.57312,80,266,219.57429
2.58609,79,267,220.41007
2.59409,79,268,220.92559
2.60603,79,269,221.69501
2.61401,78,270,222.20924
2.62699,78,271,223.04567
2.63499,78,272,223.56119
2.64692,77,273,224.32996
2.6549,77,274,224.84419
2.6679,77,275,225.68191
2.67584,76,276,226.19356
2.68781,76,277,226.96491
2.69579,76,278,227.47914
2.70876,75,279,228.31493
2.71674,75,280,228.82916
2.7287,74,281,229.59986
2.73768,74,282,230.17853
2.74967,74,283,230.95117
2.75763,73,284,231.46411
2.76959,73,286,232.23481
2.77857,73,287,232.81348
2.79054,72,288,233.58483
2.80251,72,289,234.35618
2.81049,71,290,234.87041
2.82348,71,291,235.70748
2.83143,71,292,236.21978
2.8434,70,293,236.99113
2.85138,70,294,237.50536
2.86437,70,295,238.34244
2.87332,69,296,238.91917
2.88429,69,297,239.62608
2.89326,68,298,240.20411
2.90623,68,299,241.03989
2.91321,68,300,241.48968
2.92518,67,302,242.26103
2.93415,67,303,242.83906
2.94612,67,304,243.61041
2.95609,66,305,244.25287
2.96707,66,306,244.96042
2.97505,65,307,245.47465
2.98701,65,309,246.24536
2.99499,65,310,246.75959
3.00796,64,311,247.59537
3.01594,64,312,248.10961
3.0279,64,313,248.88031
3.03588,63,314,249.39454
3.04885,63,316,250.23033
3.05686,62,317,250.74649
3.06879,62,318,251.51526
3.07677,62,319,252.02949
3.08974,61,320,252.86528
3.09774,61,321,253.3808
3.10968,61,323,254.15021
3.11766,60,324,254.66444
3.13063,60,325,255.50023
3.1396,59,326,256.07826
3.15058,59,327,256.78581
3.15856,59,328,257.30004
3.17152,58,329,258.13518
3.1795,58,330,258.64941
3.19147,58,331,259.42076
3.20044,57,332,259.99879
3.21241,57,333,260.77013
3.22238,57,334,261.4126
3.23236,56,335,262.05571
3.24133,56,336,262.63374
3.25629,55,337,263.59776
3.26128,55,338,263.91932
3.27325,55,339,264.69066
3.28222,54,340,265.26869
3.29419,54,341,266.04004
3.30217,54,342,266.55427
3.31514,53,343,267.39005
3.32311,53,344,267.90364
3.33511,52,345,268.67692
3.34705,52,346,269.44633
3.35603,52,347,270.02501
3.36803,51,348,270.79829
3.376,51,349,271.31187
3.38794,51,350,272.08129
3.39692,50,351,272.65996
3.40889,50,352,273.4313
3.41687,50,353,273.94554
3.42983,49,354,274.78068
3.43781,49,355,275.29491
3.44978,48,356,276.06626
3.45776,48,357,276.58049
3.47072,48,358,277.41563
3.47873,47,359,277.93179
3.49067,47,360,278.70121
3.49865,47,361,279.21544
3.51161,46,362,280.05058
3.51959,46,363,280.56481
3.53159,46,364,281.33809
3.54053,45,365,281.91419
3.5525,45,366,282.68553
3.56051,44,367,283.2017
3.57344,44,368,284.03491
3.58043,44,369,284.48534
3.59339,43,371,285.32048
3.60137,43,372,285.83472
3.61334,43,373,286.60606
3.62231,42,374,287.18409
3.63428,42,375,287.95544
3.64229,41,376,288.4716
3.65622,41,378,289.36925
3.6632,41,379,289.81904
3.67517,40,380,290.59039
3.68315,40,381,291.10462
3.69512,40,382,291.87597
3.7041,39,383,292.45464
3.7161,39,384,293.22792
3.72404,38,385,293.73957
3.73701,38,386,294.57536
3.74499,38,387,295.08959
3.75698,37,388,295.86222
3.76493,37,389,296.37452
3.7779,36,390,297.21031
3.78588,36,391,297.72454
3.79784,36,392,298.49524
3.80682,35,393,299.07391
3.81879,35,394,299.84526
3.82677,35,395,300.35949
3.83973,34,396,301.19463
3.84671,34,397,301.64442
3.85968,34,398,302.48021
3.87168,33,399,303.25349
3.87965,33,400,303.76708
3.89259,32,401,304.60093
3.90057,32,402,305.11516
3.91257,32,403,305.88844
3.92055,31,404,306.40267
3.93348,31,405,307.23588
3.94146,31,406,307.75011
3.95346,30,407,308.52339
3.96141,30,408,309.03569
3.97437,30,409,309.87084
3.98235,29,410,310.38507
3.99435,29,411,311.15835
4.0033,28,412,311.73508
4.01526,28,413,312.50579
4.02325,28,414,313.02066
4.03524,27,415,313.7933
4.04419,27,416,314.37004
4.05615,27,417,315.14074
4.06416,26,418,315.6569
4.07613,26,419,316.42825
4.08508,25,420,317.00499
4.09704,25,421,317.77569
4.10502,25,422,318.28992
4.11799,24,423,319.12571
4.12597,24,424,319.63994
4.13794,24,425,320.41129
4.14594,23,426,320.92681
4.15888,23,427,321.76066
4.16686,23,428,322.27489
4.17883,22,429,323.04624
4.18683,22,430,323.56176
4.19977,21,431,324.39561
4.20775,21,432,324.90984
4.21975,21,433,325.68312
4.22772,20,434,326.19671
4.24066,20,435,327.03056
4.24864,20,436,327.54479
4.26061,19,437,328.31614
4.26958,19,438,328.89417
4.28155,18,439,329.66551
4.28953,18,440,330.17975
4.30153,18,441,330.95303
4.31047,17,442,331.52912
4.32244,17,443,332.30047
4.33042,17,444,332.8147
4.34242,16,445,333.58798
4.35137,16,446,334.16472
4.36333,15,447,334.93542
4.37131,15,448,335.44965
4.38331,15,450,336.22293
4.39226,14,451,336.79967
4.40422,14,452,337.57037
4.41622,14,453,338.34365
4.4242,13,454,338.85788
4.44013,13,455,339.88441
4.44511,12,456,340.20532
4.45711,12,457,340.9786
4.46606,12,458,341.55534
4.47802,11,459,342.32604
4.48601,11,460,342.84092
4.49797,11,461,343.61162
4.50695,10,462,344.19029
4.51892,10,463,344.96164
4.5269,9,464,345.47587
4.5389,9,466,346.24915
4.54784,9,467,346.82524
4.55981,8,468,347.59659
4.56779,8,469,348.11082
4.58075,8,470,348.94596
4.58973,7,471,349.52463
4.6007,7,473,350.23154
4.60869,7,474,350.74642
4.62364,6,475,351.70979
4.62962,6,476,352.09515
4.64159,5,477,352.86649
4.64957,5,478,353.38072
4.66256,5,480,354.2178
4.67051,4,481,354.7301
4.68248,4,482,355.50144
4.69049,4,483,356.01761
4.70641,3,484,357.04349
4.7114,3,485,357.36505
4.72337,3,486,358.1364
4.73235,2,487,358.71507
4.74431,2,488,359.48577
4.75229,1,489,360.0
4.76426,1,490,360.77135
4.77324,1,491,361.35002
4.78521,1,492,362.12136
4.79318,1,493,362.63495
4.80515,1,494,363.4063
4.81413,2,495,363.98497
4.8261,2,496,364.75632
4.83407,3,497,365.2699
4.84704,3,498,366.10569
4.85701,3,499,366.74816
4.86699,4,500,367.39127
4.87496,4,501,367.90485
4.88793,4,502,368.74064
4.89591,5,503,369.25487
4.90788,5,504,370.02622
4.91586,6,505,370.54045
4.92884,6,507,371.37688
4.9368,6,508,371.88982
4.94877,7,509,372.66117
4.95675,7,510,373.1754
4.96974,8,511,374.01248
4.97769,8,512,374.52478
4.98966,8,513,375.29612
4.99764,9,514,375.81035
5.01063,9,515,376.64743
5.01858,9,516,377.15973
5.03055,10,517,377.93107
5.03953,10,518,378.50975
5.05153,11,520,379.28303
5.05947,11,521,379.79468
5.07144,11,522,380.56603
5.08042,12,523,381.1447
5.09238,12,524,381.9154
5.10036,12,525,382.42963
5.11233,13,526,383.20098
5.12133,13,527,383.78094
5.13328,14,528,384.551
5.14125,14,529,385.06458
5.15422,14,530,385.90037
5.16222,15,531,386.41589
5.17417,15,532,387.18595
5.18214,16,533,387.69953
